date,equity_dm,rf,cash,futures,duration,n_ccy,scv_dm,rec9060,w_equity,w_bond,lev15,acwi,ntsg,equity_dm_exc
2006-03-30,0.0081,0.0002,0.0015101180694209078,-0.0022163996980955635,6.108128753881363,4.0,0.0081,0.006186148643245959,0.9113767006264951,0.5878583691730299,0.011957805057069226,,,0.007899999999999999
2006-03-31,-0.0046,0.0002,3.2167892344996166e-05,0.00017432240501268341,6.095773931826435,4.0,-0.0011,-0.004094372141040692,0.9109139886616737,0.5902751754067633,-0.006870187535367167,,,-0.0048
2006-04-03,0.0060999999999999,0.0002,-9.517191256708696e-06,-0.0017531653589303055,6.095694509268697,4.0,0.0052,0.004498585385323883,0.9123662067089456,0.5876316641902833,0.00882905780575105,,,0.0058999999999999
2006-04-04,0.0046,0.0002,0.0019589358641311457,0.000674724063561596,6.088273397239963,4.0,0.0044,0.004757610247253297,0.9122230893421714,0.5848491797396563,0.006731405926518219,,,0.0044
2006-04-05,0.0050999999999999,0.0002,3.9865084709952864e-05,0.0013393383877230278,6.090348031970484,4.0,0.0026,0.005431710452010519,0.911922130132158,0.5816896102040848,0.0074564796083385065,,,0.0048999999999999
2006-04-06,0.0009,0.0002,-0.0004824268180064453,-0.0026846150226553646,6.0967043394477,4.0,0.0038,-0.0007907653409084947,0.913465196666927,0.5821499542110864,0.0012582751110605805,,,0.0007
2006-04-07,-0.0091,0.0002,-0.001439152681340325,-0.00324335177972063,6.081676115356646,4.0,-0.0055,-0.010332508056146938,0.914602804220036,0.5882278229303641,-0.013453744527565425,,,-0.009300000000000001
2006-04-10,0.0012,0.0002,-3.792511787487844e-05,-4.5218067981537764e-05,6.0636958572930295,4.0,0.0,0.0010454706659832613,0.9147439895771128,0.5876134902633579,0.0015719379025922464,,,0.0009999999999999998
2006-04-11,-0.0067,0.0002,0.0005923591483468516,0.0017028075755960211,6.0633366522843986,4.0,-0.0052,-0.005085049548979037,0.9132591729926735,0.5906168059862577,-0.009963878247865487,,,-0.0069
2006-04-12,-0.0035,0.0002,9.998087723947025e-05,-0.0021738555959759545,6.072854898817007,4.0,-0.0038,-0.0044790145125808145,0.9141572896543425,0.5932740892419104,-0.005254334910722358,,,-0.0037
2006-04-13,0.0022,0.0002,0.00018300490494048053,-0.0037567282271302243,6.060982163690923,4.0,0.0026,-0.00020930960985887648,0.9163602386956335,0.5933982932071524,0.0031977699573013663,,,0.002
2006-04-14,-0.0003999999999999,0.0002,-6.48272162017819e-05,-0.00016575655922762387,6.041791029245533,4.0,-0.0007,-0.00047771966885190587,0.9164314919490146,0.5936819067310394,-0.0006618990820974613,,,-0.0005999999999999
2006-04-17,0.0027,0.0002,0.0028595285525643385,0.001887699418450077,6.040945743125811,4.0,0.0017,0.0038117476885550783,0.9154165201724446,0.5914275341946252,0.0038001303483461424,,,0.0025
2006-04-18,0.0141999999999999,0.0002,0.0002287200494988233,0.001605570170851938,6.050095157852209,4.0,0.0157,0.013960338347251078,0.9156328898152017,0.5832846826717585,0.020974683919524173,,,0.0139999999999999
2006-04-19,0.0069,0.0002,0.0011438727258022267,-0.0016596799869979188,6.056021109052301,4.0,0.0065,0.0054388687134483416,0.9169635125949005,0.5801294348388629,0.01009132098646992,,,0.0067
2006-04-20,-0.0015,0.0002,-0.00019246434474214113,-0.00037006250161894603,6.045844434335871,4.0,-0.0046999999999999,-0.001613496361402511,0.9170677528083241,0.5810669843037681,-0.002265949073295248,,,-0.0017000000000000001
2006-04-21,0.0045,0.0002,0.0006154245660950164,0.0008576241567717543,6.0444095233397555,4.0,0.0045,0.004668748661123656,0.9169137180026706,0.5783667353823135,0.006542921287454595,,,0.0043
2006-04-24,-0.0025,0.0002,0.001870999928151491,0.0009300051140744207,6.050663179528551,4.0,-0.0033,-0.0016211021430093675,0.9161065359763603,0.5793058493361302,-0.0038592093312406206,,,-0.0027
2006-04-25,-0.0005,0.0002,0.000614055180881,-0.0043975996100309505,6.0558527603984516,4.0,0.0024,-0.002961468636969,0.9183682013338119,0.5810265412151856,-0.0007995598815579985,,,-0.0007
2006-04-26,0.0032,0.0002,0.0007109214108437398,-0.0022002577147926484,6.033139056264081,4.0,0.0044,0.001710993936182792,0.9197333214421873,0.5800341063763963,0.004632062746072307,,,0.003
2006-04-27,0.0033,0.0002,0.0013221406481893035,0.0018660854156795712,6.022170920393902,4.0,0.0015,0.004216208482065387,0.9188941919168662,0.5775988292930998,0.004772377176344156,,,0.0031
2006-04-28,0.0017,0.0002,0.0015720936070113501,0.0015900171709632128,6.028905978075925,4.0,0.0044,0.0026006015526793824,0.9180687809459305,0.576100621123307,0.0024228374531720664,,,0.0014999999999999998
2006-05-01,-0.0018,0.0002,0.0007535416759587165,-0.002809116657750404,6.0357357962295906,4.0,0.0003,-0.0032312396336759974,0.919387016907948,0.5779681747967135,-0.0028316197131461607,,,-0.002
2006-05-02,0.0085,0.0002,0.0005458237137958839,0.0006010889978730494,6.020914762757912,4.0,0.0089,0.008198742468845666,0.9196617368130838,0.5732680973013347,0.012379425459905224,,,0.0083
2006-05-03,-0.0029,0.0002,5.2666982696129454e-05,-0.0014889793661360749,6.024680741231285,4.0,0.0013,-0.003523743479739938,0.9202373983084281,0.5752952903295585,-0.004294677601381247,,,-0.0031
2006-05-04,0.0048,0.0002,0.0005923529815560893,-0.0007398183356135436,6.016514796645612,4.0,0.0043,0.0040313459865011225,0.9209419023783547,0.5729853879853799,0.006945675297142628,,,0.0046
2006-05-05,0.0107,0.0002,0.0013685895254021585,0.0019553307283658445,6.014025192182312,4.0,0.0084,0.011075173134245997,0.9206001744147427,0.5667089878284465,0.015530254689988032,,,0.010499999999999999
2006-05-08,0.0027,0.0002,0.0007742476867284398,-0.0006620318955394792,6.023682842648224,4.0,0.0056,0.002149676197264583,0.9211057158531286,0.565493360212287,0.003724100425481769,,,0.0025
2006-05-09,0.0035,0.0002,0.0006006182190642398,-0.00045942183049216365,6.021700757336221,4.0,0.0028,0.0030040358184515448,0.9215611830558202,0.5637996857618267,0.005007285198439071,,,0.0033
2006-05-10,-0.0015999999999999,0.0002,0.0010919362793639037,-0.00038306997338149193,6.01901443797163,4.0,-0.0016,-0.0016122078225595526,0.9215724514782596,0.5647101158280431,-0.0023781002767322423,,,-0.0017999999999999
2006-05-11,-0.0077,0.0002,0.0011611707368109911,-0.0008819532926739002,6.018364562725777,4.0,-0.0095,-0.0075104298061191566,0.9213964267888838,0.5689834259091792,-0.011214454510219518,,,-0.0079
2006-05-12,-0.0114999999999999,0.0002,0.00040042124123729444,-0.0020703874904907014,6.012962167569363,4.0,-0.0097,-0.011749910932221552,0.9216294316147997,0.5757484185464676,-0.0167783828600655,,,-0.0116999999999999
2006-05-15,-0.0118,0.0002,-0.0001724838084884095,0.0019253293902545135,6.000899108981586,4.0,-0.0184,-0.009802214335431825,0.9197699868723652,0.5814478954424805,-0.017443693878642308,,,-0.012
2006-05-16,-0.0007,0.0002,9.058877156048996e-05,0.002680723007337663,6.010400125976292,4.0,-0.0046,0.0009147256168942075,0.9182861680000453,0.5809165162238137,-0.0010977601099896317,,,-0.0009
2006-05-17,-0.0201,0.0002,-0.0010743807173876322,-0.00240658045565347,6.023780836368169,4.0,-0.0139999999999999,-0.019950615810560346,0.9181461980790461,0.5927420858534256,-0.029615511170567932,,,-0.0203
2006-05-18,-0.0052,0.0002,0.0007153477510422194,0.0038814795797707186,6.00999385155497,4.0,-0.0092,-0.002422469389806503,0.915589826176566,0.5941814722820189,-0.0077895812550448085,,,-0.005399999999999999
2006-05-19,-0.0007,0.0002,-0.0010456819058931436,0.0011172408992409222,6.031168964738003,4.0,-0.0015,-7.273200433155491e-05,0.9150154642069486,0.5942246914348503,-0.0011136178483918124,,,-0.0009
2006-05-22,-0.0124999999999999,0.0002,0.0015462371035759924,0.0015881587678394304,6.038691298649595,4.0,-0.0176,-0.010384525723419413,0.9130594603574553,0.6004601856789222,-0.018826841604265065,,,-0.0126999999999999
2006-05-23,0.0013,0.0002,0.00013364373910462724,-0.001434894829954046,6.04531627567347,4.0,-0.002,0.0003295993880942927,0.9139452018766299,0.600262339579101,0.001874702132433459,,,0.0010999999999999998
2006-05-24,-0.0048,0.0002,-0.0018778973437703315,0.001954882959824885,6.038105409764902,4.0,-0.0056999999999999,-0.0033824687205619153,0.9126452589489861,0.6022995991335773,-0.007260989389965555,,,-0.004999999999999999
2006-05-25,0.0113,0.0002,0.0010015401027230761,-0.0018370002537372136,6.047645359198089,4.0,0.0105,0.009286490175928197,0.9144659711181008,0.596757813560539,0.016892788553184657,,,0.011099999999999999
2006-05-26,0.0098,0.0002,-0.0009072048715913537,0.0006326671729647694,6.037923292770075,4.0,0.0083,0.00925425293650095,0.9149604620919614,0.5912859042448693,0.014559542498502331,,,0.0096
2006-05-29,0.0016,0.0002,0.0003522885518091359,-0.0001625053823040836,6.040687045757565,4.0,0.0038,0.0013755852524113266,0.9151655106513412,0.5904736573898265,0.002163612868286924,,,0.0014
2006-05-30,-0.0053,0.0002,0.002019166943793643,-0.0016739899021827442,6.0398925745504375,4.0,-0.0091,-0.005674884485926901,0.9155105500621391,0.5938436515148745,-0.00794303674596386,,,-0.0055
2006-05-31,-0.004,0.0002,-0.0004167429726061202,-0.0018099398950785434,6.031746612262048,4.0,-0.0027,-0.004779435861086756,0.916227558712919,0.5966955194788214,-0.006029037334038145,,,-0.0042
2006-06-01,0.0069,0.0002,-0.00015097584210058249,-0.0004191684114964337,6.023819423346577,4.0,0.0034,0.0059359601437312115,0.9008625160099831,0.5964594405336401,0.010275751522069942,,,0.0067
2006-06-02,0.0086,0.0002,0.001627186613219375,0.005950511467076028,6.022414825665441,4.0,0.0089,0.011450489547171872,0.8983236876522301,0.5897070066184613,0.012783804031205825,,,0.0084
2006-06-05,-0.0127,0.0002,0.0006446544504383797,-0.0012012051946359954,6.05155252098303,4.0,-0.0115,-0.012073448201633363,0.8977539627865614,0.5969138146403611,-0.01912241611511034,,,-0.0129
2006-06-06,-0.0147,0.0002,-0.0022698597086950635,-0.0004788986161723146,6.047366256107459,4.0,-0.019,-0.013722224420389617,0.8968639479012566,0.6052187623203514,-0.02210231668513929,,,-0.0149
2006-06-07,-0.0059,0.0002,-0.00024242132631101203,-0.00045897231953525707,6.046438854728544,4.0,-0.0095,-0.005601634208267425,0.8965948469744072,0.6086280741606818,-0.008983301775135955,,,-0.0060999999999999995
2006-06-08,-0.0187,0.0002,-0.00207328548547218,0.001383598949665239,6.044582784516562,4.0,-0.0262,-0.016145892755906388,0.8942672667195573,0.6186161847365054,-0.028398607047737,,,-0.0189
2006-06-09,0.0049999999999999,0.0002,0.00020594522966870023,0.0012374108674618775,6.051698264300031,4.0,0.0056,0.005251157715955745,0.8940438378555967,0.6153847026071287,0.00757038144610811,,,0.004799999999999901
2006-06-12,-0.0104,0.0002,-0.00023633579253933083,-1.9840237749070295e-05,6.058570667155166,4.0,-0.0081,-0.009357291139805324,0.893102804905173,0.6211974277942982,-0.016100562899985515,,,-0.0106
2006-06-13,-0.0219,0.0002,-0.0006057213961850928,0.0013310227971783993,6.058013952029643,4.0,-0.0269,-0.0188041316226506,0.8902848876874818,0.6331023680537935,-0.033687818033637185,,,-0.022099999999999998
2006-06-14,0.0053999999999999,0.0002,0.000945225048908175,-0.004031456500438704,6.0648006028972965,4.0,0.0056,0.0023515044989668166,0.8929925500819325,0.6316171175602262,0.008306841395755438,,,0.0051999999999999
2006-06-15,0.0231,0.0002,-0.00017127089942755135,-0.0026553872081908274,6.044555120342834,4.0,0.0256999999999999,0.01892507532051857,0.8966514811714018,0.6198857333661568,0.03569886584783566,,,0.0229
2006-06-16,0.0007999999999999,0.0002,0.00016061529871340483,-0.001344150573740992,6.031188401972479,4.0,0.0038,-0.00010669575172961299,0.8974645580120066,0.6199518795979867,0.0011457769348062197,,,0.0005999999999999
2006-06-19,-0.0058,0.0002,-0.0003028182179515842,-0.001062881819574452,6.02334563704697,4.0,-0.0062,-0.00591734057219373,0.8975704938753496,0.623642182788734,-0.009102325756507712,,,-0.005999999999999999
2006-06-20,-9.999999999999996e-05,0.0002,0.00017394400534481526,-0.0007921608823255895,6.0187732729922905,4.0,-0.002,-0.0005733580662838911,0.8979956098523584,0.6239999581981276,-0.0002313684041842512,,,-0.0003
2006-06-21,0.0083,0.0002,0.001289148348015229,-0.0005976419018689863,6.014743476361002,4.0,0.0054,0.007204483222214453,0.8989723422571066,0.6195365177504453,0.012661598542993868,,,0.0081
2006-06-22,-0.0009999999999999,0.0002,-0.0016232866547429116,-0.0019181270275241543,6.012176035563305,4.0,0.002,-0.0022586995367481766,0.9001064399137068,0.6209390324554012,-0.0016046040111376003,,,-0.0011999999999999001
2006-06-23,-0.0015999999999999,0.0002,-0.0008142492818249004,-0.0017712444519976554,6.00211903207195,4.0,-0.0032,-0.0026287212492011047,0.9010348390374933,0.6225756101911449,-0.0025241790035993583,,,-0.0017999999999999
2006-06-26,0.0048999999999999,0.0002,0.0005688540604726887,-0.0008264106742958116,5.993471380484142,4.0,0.0067,0.0039345847244365295,0.90190130266038,0.6201356339985356,0.007266485895508712,,,0.0046999999999999004
2006-06-27,-0.0065,0.0002,0.0006065788501748127,0.0015232749314058863,5.988529900265722,4.0,-0.0034,-0.004865578129695014,0.9004200080919998,0.6231677051558742,-0.010003236140086358,,,-0.006699999999999999
2006-06-28,-0.0005,0.0002,-0.0006472727264450388,-0.0018922418210296145,5.997001095196042,4.0,-0.005,-0.0017012341405477915,0.9015034665630932,0.6242296659751739,-0.0008447959888852052,,,-0.0007
2006-06-29,0.0232,0.0002,0.00019089761806388397,0.0021248874096556018,5.987316122606137,4.0,0.0216,0.022252539011814454,0.9023390129008977,0.6106413456097657,0.03548394562032575,,,0.023
2006-06-30,0.0133,0.0002,0.004113373530764043,0.0030183833935518607,5.995904956731843,4.0,0.0172,0.014238472046451678,0.901504081113779,0.6020688057490671,0.020068820197969517,,,0.013099999999999999
2006-07-03,0.0059999999999999,0.0002,0.00010639139003456457,-0.0005944991315478933,6.012014610566062,4.0,0.0034,0.005039270116088179,0.9023658403872197,0.5990500308306604,0.00880314890503553,,,0.005799999999999901
2006-07-04,0.0019,0.0002,0.0001232563900418724,0.000133826509796489,6.009243737365422,4.0,0.0027,0.0017992872807253146,0.9024565568797545,0.5979741036317926,0.002773813324473462,,,0.0017
2006-07-05,-0.0119999999999999,0.0002,-0.0010461193501719568,-0.003972011313661209,6.009733795352895,4.0,-0.0098999999999999,-0.013313979498083106,0.9036583671709831,0.6060429470031504,-0.0180669792332685,,,-0.0121999999999999
2006-07-06,0.0045,0.0002,0.0007469455425778636,0.0018912328308910982,5.98966291953643,4.0,0.0032,0.005277156571994901,0.9029597697401214,0.6028615522009502,0.006709636873655445,,,0.0043
2006-07-07,-0.0014,0.0002,0.0016875046609478497,0.0027083465320234877,5.999592895734514,4.0,-0.0008,0.0005249689590658413,0.9012225122183593,0.6025452346563225,-0.002184850902780089,,,-0.0016
2006-07-10,0.0,0.0002,-0.0004446272354361947,0.00012372165724364387,6.013158589640376,4.0,-0.0018,8.436273152057083e-06,0.9012149093232154,0.6025401514630196,-0.0002327288241994463,,,-0.0002
2006-07-11,-0.0009999999999999,0.0002,6.313753394804114e-05,0.0014899311155924353,6.014303874399164,4.0,0.0011,-4.631822979273004e-06,0.9003178645268658,0.602542942335266,-0.0015845712898536757,,,-0.0011999999999999001
2006-07-12,-0.0091999999999999,0.0002,-0.001215048082021409,-0.00016461696696951176,6.0222503740197055,4.0,-0.0113,-0.008510566092457483,0.8996918269291431,0.6077149405017802,-0.013947574146385366,,,-0.0093999999999999
2006-07-13,-0.0126,0.0002,-9.925890705545914e-05,0.0017811728113070711,6.021807523229407,4.0,-0.0104,-0.010270949507432903,0.8975746538587709,0.6140215245771895,-0.019166076881329097,,,-0.0128
2006-07-14,-0.0110999999999999,0.0002,-0.0007610358819586951,0.0016333516423933801,6.029352390247722,4.0,-0.0106,-0.009045445358820126,0.8957137045727982,0.6196263206030915,-0.017007859583440643,,,-0.0112999999999999
2006-07-17,-0.0091999999999999,0.0002,-0.0013990109140427042,-0.00048062675015326254,6.036046855641556,4.0,-0.0113999999999999,-0.008706271793682996,0.8952675813823162,0.6250683354208908,-0.014361061702837352,,,-0.0093999999999999
2006-07-18,-0.0052,0.0002,-0.00022793706134160372,-0.0029297776288665493,6.035154355889806,4.0,-0.0058,-0.006517924148399801,0.8964552170664043,0.6291692126252908,-0.008103092506709153,,,-0.005399999999999999
2006-07-19,0.0191,0.0002,0.001091902504123361,0.003103824040032828,6.020274019557082,4.0,0.0127,0.019180646780857513,0.8963842814303444,0.6173284536088466,0.02945730614849995,,,0.0189
2006-07-20,0.0016,0.0002,0.0012230827450421945,0.0019798432477996387,6.036034887741746,4.0,0.0009,0.002775741170312651,0.8953332828263407,0.6156196527933346,0.0023682258760189256,,,0.0014
2006-07-21,-0.0059,0.0002,0.0009938379403973351,-0.0005089895035335133,6.044790806056999,4.0,-0.006,-0.005499145191576682,0.8949723996256607,0.619023754295239,-0.009108006223293219,,,-0.0060999999999999995
2006-07-24,0.0115,0.0002,-0.000479621782586112,-0.0003340362399984778,6.041391166961191,4.0,0.006,0.010012618227359882,0.8962903689363366,0.6128871492533106,0.017404718088513516,,,0.0113
2006-07-25,0.0042999999999999,0.0002,-0.0009089506519782472,-0.0011363089988310582,6.039783379017858,4.0,0.0028,0.0030559325460006725,0.8974020174906664,0.611019913613046,0.006480763119105948,,,0.004099999999999901
2006-07-26,0.0048999999999999,0.0002,0.0009934217011561184,0.0012075127625317762,6.034008697914335,4.0,0.0037,0.00522957129209245,0.897107798189049,0.6078411649068969,0.007380648592513195,,,0.0046999999999999004
2006-07-27,0.0031,0.0002,0.0021341263440985687,-0.00014930233335151748,6.040336732645493,4.0,0.0009,0.0029024482433277488,0.897284510512134,0.6060820431454569,0.004628818832222992,,,0.0029
2006-07-28,0.0122,0.0002,0.0007830735348969126,0.0028026749215786487,6.037782631506512,4.0,0.0113999999999999,0.01271846435495183,0.8968251429274349,0.5984704184607704,0.01842260388770134,,,0.012
2006-07-31,0.0007,0.0002,0.0007696349430410916,0.00022114002577862876,6.051609311061763,4.0,0.0042,0.0008173199275665066,0.8967200133910919,0.5979816761205575,0.0008202417840124099,,,0.0005
2006-08-01,-0.003,0.0002,-7.67785587056462e-06,-6.524344430184771e-06,6.052697700346719,4.0,-0.0031,-0.0027022317731769663,0.8964522751720252,0.5996019395328216,-0.0046004187367407745,,,-0.0032
2006-08-02,0.0058,0.0002,0.0006835292040993602,0.001195023981166999,6.052514598000609,4.0,0.0043,0.00597929824108534,0.896292498209978,0.5960380502672388,0.008676732934156384,,,0.0056
2006-08-03,-0.0012,0.0002,-0.0003605628944256231,-0.0005846593491902184,6.0592220844364375,4.0,0.0018,-0.001468809743178312,0.8965337847702852,0.5969148045480063,-0.001884157498378225,,,-0.0014
2006-08-04,0.0052,0.0002,0.0022608421856651698,0.0029144917870541544,6.057709887456239,4.0,0.0031,0.006628153414881766,0.8952618277105379,0.5929844128867592,0.007754473741331758,,,0.005
2006-08-07,-0.0086,0.0002,-0.0002432202486429254,-0.0006607283667585617,6.071381532400868,4.0,-0.0075,-0.008138539445873727,0.8948453098443505,0.5978500390119753,-0.013153554587881255,,,-0.0088
2006-08-08,0.0002,0.0002,-0.00026959558221572943,0.00019417281031357595,6.068789878177905,4.0,-0.0022,0.000259306811106752,0.894792253180544,0.5976950526138677,0.0002235477516598916,,,0.0
2006-08-09,0.0021,0.0002,0.0005146587581484424,-0.0004446815709670227,6.068088527110934,4.0,-0.0005,0.00166001625039236,0.895185294775783,0.5967045134248998,0.003091080306324878,,,0.0018999999999999998
2006-08-10,-0.0021,0.0002,-0.0016163905384581167,-0.0006965261869219044,6.0659180213390735,4.0,-0.0008,-0.002472309962838093,0.8955194072091118,0.5981834082246581,-0.003244802077014608,,,-0.0023
2006-08-11,-0.0053,0.0002,-0.00017987259929212306,-0.0018897532567868206,6.062304426184092,4.0,-0.0056999999999999,-0.005902818747841709,0.8960624485715687,0.6017353428878957,-0.008079341836860321,,,-0.0055
2006-08-14,0.0041,0.0002,-0.00012172427737499059,-0.002117979083319889,6.053049355977377,4.0,0.0028,0.0023644966990077343,0.8976138995083413,0.6003158979288811,0.0059697260320978884,,,0.0039000000000000003
2006-08-15,0.0125,0.0002,0.0010282381914270536,0.0036442063184025796,6.043151597396593,4.0,0.0112,0.01350562881053663,0.8967232617334497,0.5923162939247012,0.0188090600287516,,,0.0123
2006-08-16,0.0101,0.0002,0.0010574489658971493,0.003239455972630069,6.061699084816726,4.0,0.0092,0.01107741812148455,0.8958563908586126,0.5858268450156725,0.015089792868935525,,,0.009899999999999999
2006-08-17,0.0011,0.0002,0.0002320756504275341,8.780770036309019e-05,6.077574517259388,4.0,0.0012,0.0010536462246986122,0.8958978734764531,0.5852102404551619,0.001568675900200045,,,0.0009000000000000001
2006-08-18,0.0018,0.0002,-0.0008637328876966324,0.001386078648676757,6.078349925012384,4.0,0.0029,0.0023264326368330757,0.8954273382650585,0.5838519482277263,0.002613118858999286,,,0.0015999999999999999
2006-08-21,-0.0013,0.0002,0.0015719295301574203,0.0012809162522827869,6.085594070506662,4.0,-0.0009,-0.00027399542803085986,0.8945083739301062,0.5840119648360068,-0.0021676596256969827,,,-0.0015
2006-08-22,0.0,0.0002,-0.0014656930869187163,0.0005444236504816391,6.091788165383499,4.0,0.0006,0.0001559331102822803,0.8943689122038864,0.5839209122320035,-7.591589771849261e-05,,,-0.0002
2006-08-23,-0.0037,0.0002,0.00022429185648502618,3.14799419658934e-05,6.094487795592764,4.0,-0.0025,-0.003274464078691919,0.8939870757952382,0.5858392217194126,-0.0056029782436635145,,,-0.0039000000000000003
2006-08-24,-0.0013,0.0002,-0.00023851649239350892,4.71318777257898e-05,6.0945878176393125,4.0,-0.0024,-0.0011672460073059998,0.893868256750454,0.5865238393290592,-0.002022161867247463,,,-0.0015
2006-08-25,-0.0013,0.0002,-0.000350555393819108,0.0013992954054995385,6.095876204845511,4.0,-0.0009,-0.0003859081355479521,0.8930508636104038,0.5867502710321855,-0.002023736630713424,,,-0.0015
2006-08-28,0.0028,0.0002,0.0007724017788461469,-0.00039563559947958997,6.102614499513116,4.0,0.0007,0.0023287668721387877,0.8934707210121937,0.5853870410835308,0.003966171419990117,,,0.0026
2006-08-29,0.0057,0.0002,1.4023404787057102e-05,0.00010450218662085082,6.100670945438736,4.0,0.0081999999999999,0.005148015842294296,0.8939613767918396,0.5823888938317089,0.008456795113800597,,,0.0055000000000000005
2006-08-30,0.0022,0.0002,0.0007884408474880024,0.0020129613029036637,6.101778110934133,4.0,0.0028,0.003215225418385703,0.8930567131765165,0.5805223835083112,0.0032089060690150273,,,0.002
2006-08-31,0.001,0.0002,-0.0003632469079635224,0.0015978914001527338,6.110992933350636,4.0,0.0037,0.0017744111782420635,0.8923663450719103,0.5794941226593389,0.0014157737090236822,,,0.0008
2006-09-01,0.0052,0.0002,0.000615978316066594,0.0006006728671186384,6.118842854609603,4.0,0.0032,0.005094566550770674,0.9000944091307073,0.5969587539001904,0.007722140410959311,,,0.005
2006-09-04,0.0050999999999999,0.0002,0.00036745122138007516,-0.00019007761240937652,6.121511272649655,4.0,0.0052,0.0044914314749229245,0.9006397289909178,0.5942895431409098,0.00740150975192333,,,0.0048999999999999
2006-09-05,-0.0009,0.0002,0.00037665791740355874,-0.002653973468869795,6.120634320347399,4.0,0.0027,-0.002357759477567889,0.9019557479478969,0.5956940464245981,-0.0014194660182165197,,,-0.0011
2006-09-06,-0.0103,0.0002,-0.0006990324324987667,-0.0012519217712930507,6.106381563769063,4.0,-0.0092,-0.010111765176697984,0.9017842341599072,0.6017790953247679,-0.015460299582140458,,,-0.0105
2006-09-07,-0.01,0.0002,1.340383995801904e-05,0.00012020341417477334,6.100319905787278,4.0,-0.008,-0.00895152106912811,0.9008301922640666,0.6072145895163051,-0.015091014857581686,,,-0.0102
2006-09-08,0.0002,0.0002,-0.0011888161208586554,0.0014207890538523455,6.101070533245192,4.0,-0.0009,0.0009175911117336177,0.9001843571374885,0.6066579255959156,0.00022367904512687886,,,0.0
2006-09-11,-0.005,0.0002,0.0001634702854203329,-0.0011224050232448092,6.107644750901703,4.0,-0.0059,-0.005187597945855993,0.9003541104859006,0.6098214340143473,-0.007780251048054021,,,-0.0052
2006-09-12,0.007,0.0002,0.00013411240442315976,0.0007503063859477122,6.102100712029033,4.0,0.0045,0.006765948074620498,0.9005634238953236,0.6057231426833558,0.01051475929956247,,,0.0068000000000000005
2006-09-13,0.0043999999999999,0.0002,0.000497514375458493,0.0007421980679684886,6.106873819946905,4.0,0.0036,0.004454086474146468,0.9005149315839279,0.6030371630121756,0.0065580265046822905,,,0.0041999999999999
2006-09-14,0.001,0.0002,0.0005944999660795247,-0.0011135089307226865,6.110389794921256,4.0,0.001,0.00028077214285726626,0.9011624252103231,0.6028678945015765,0.0014269695434196983,,,0.0008
2006-09-15,0.0001,0.0002,-0.0010170815093802268,-0.00038639194160121587,6.105141939262591,4.0,-0.0007,-0.0002507483836440283,0.901478585751111,0.60301910056635,7.260408094689197e-05,,,-0.0001
2006-09-18,0.0019,0.0002,0.0003849592161238274,-0.0010985726274976451,6.103869816525613,4.0,0.0003,0.0010660598299883084,0.9022295643680375,0.6023769307179999,0.0026250878917108977,,,0.0017
2006-09-19,-0.004,0.0002,0.0005743612566169201,0.003665750418422277,6.0989199381349835,4.0,-0.0025,-0.001351986535298666,0.8998372139077291,0.6031924387734156,-0.0060900435809787545,,,-0.0042
2006-09-20,0.0042999999999999,0.0002,0.000585818533105396,0.0003573292019609424,6.117125572167465,4.0,0.0033,0.004136087598062499,0.899984100849555,0.6007078584500217,0.00639991267180906,,,0.004099999999999901
2006-09-21,0.0035,0.0002,0.0008330334651714905,0.003910894340240313,6.1198671976730115,4.0,0.0038,0.005575127351798104,0.8981268735046678,0.5973774033492631,0.0051840233641899935,,,0.0033
2006-09-22,-0.0065,0.0002,0.0009836742736484077,0.003286432027891982,6.139408046121751,4.0,-0.0066,-0.0037817438132082826,0.8956762670082836,0.5996451075247656,-0.009831547904204596,,,-0.006699999999999999
2006-09-25,0.0024,0.0002,-9.672343805724063e-05,0.0021424166234419216,6.1554799997878344,4.0,0.0031,0.003401954366811566,0.8947818829151764,0.5976120585724458,0.0033792203932450082,,,0.0021999999999999997
2006-09-26,0.0048999999999999,0.0002,-0.0009387787975393061,-0.0013920478380982215,6.166474708122165,4.0,-0.0005,0.0034463273061282607,0.8960781355943374,0.5955595653798513,0.0072925871389439845,,,0.0046999999999999004
2006-09-27,0.0069,0.0002,-0.00014139721119069474,-0.0005735410950162824,6.160275496977938,4.0,0.0069,0.005819226626870622,0.8970409899160245,0.5921139202887663,0.01027774429717443,,,0.0067
2006-09-28,0.0025,0.0002,-0.0002939594672920436,-0.0013341886476628474,6.1565235806526575,4.0,0.0013,0.0014149372467300303,0.898012960405091,0.5912773000138306,0.003662173633278698,,,0.0023
2006-09-29,-0.0021,0.0002,-0.00011291564848253578,-0.0009469025928815501,6.1489635213290175,4.0,-0.0027,-0.002464604241598556,0.898341188692294,0.5927381650094703,-0.0032138185128122165,,,-0.0023
2006-10-02,0.0013,0.0002,0.0013395312020755808,0.0006520506546298067,6.144887479591803,4.0,0.0014,0.0016682847071929352,0.8980108943955811,0.5917509559392101,0.0017115403032657017,,,0.0010999999999999998
2006-10-03,-0.0028,0.0002,-0.0001180801513771046,0.0004317987607753155,6.147687685338478,4.0,-0.0031,-0.002278336525294855,0.8975413651664954,0.5931022424413986,-0.0042633936297120645,,,-0.003
