Date,NTSG.L,NTSX,NTSI,URTH,ACWI,VT,IEF,SHY,TLT,IEI
2022-08-18,,35.62310028076172,29.115283966064453,111.48015594482422,86.00764465332031,86.57585906982422,89.9581069946289,71.8379135131836,97.90565490722656,105.68883514404297
2022-08-19,,35.19493865966797,28.725994110107422,109.98648071289062,84.85774993896484,85.36597442626953,89.18355560302734,71.78572082519531,96.32915496826172,105.32608795166016
2022-08-22,,34.329097747802734,28.232242584228516,107.77886962890625,83.25914001464844,83.78665161132812,88.79198455810547,71.6900405883789,96.00534057617188,105.01647186279297
2022-08-23,,34.30056381225586,28.20188331604004,107.77886962890625,83.24979400634766,83.74971008300781,88.57437133789062,71.7248306274414,95.47698974609375,104.9368667602539
2022-08-24,,34.21492004394531,28.195636749267578,108.07947540283203,83.46480560302734,84.02680206298828,88.27849578857422,71.64655303955078,94.7781982421875,104.72454833984375
2022-08-25,,34.8714485168457,28.513492584228516,109.48860168457031,84.69883728027344,85.24591827392578,88.84417724609375,71.6900405883789,96.09903717041016,105.02535247802734
2022-08-26,,33.862876892089844,27.854562759399414,106.06913757324219,82.17469787597656,82.71530151367188,88.73975372314453,71.67266082763672,96.8233871459961,104.85724639892578
2022-08-29,,33.51083755493164,27.747417449951172,105.47731018066406,81.66986846923828,82.26277923583984,88.2350082397461,71.62045288085938,96.02236938476562,104.55648040771484
2022-08-30,,33.092193603515625,27.559024810791016,104.4063720703125,80.82848358154297,81.43154907226562,88.20889282226562,71.58566284179688,96.26097106933594,104.52108764648438
2022-08-31,,32.90189743041992,27.31081199645996,103.59848022460938,80.3049545288086,80.90510559082031,87.84337615966797,71.57697296142578,95.34061431884766,104.29109191894531
2022-09-01,,32.835289001464844,26.87687873840332,103.29786682128906,80.10863494873047,80.60955810546875,87.14505767822266,71.52471923828125,93.59512329101562,103.92967224121094
2022-09-02,,32.61644744873047,26.88402557373047,102.37724304199219,79.41683959960938,79.9261245727539,87.63328552246094,71.68148040771484,94.12456512451172,104.39916229248047
2022-09-06,,32.50227355957031,26.687591552734375,101.93571472167969,78.97746276855469,79.5382080078125,86.65689086914062,71.52471923828125,91.793212890625,103.77022552490234
2022-09-07,,32.87335205078125,26.90812873840332,103.50453186035156,80.15538024902344,80.69269561767578,87.22352600097656,71.62921905517578,93.24497985839844,104.20428466796875
2022-09-08,,33.111228942871094,26.928665161132812,104.04000091552734,80.52933502197266,81.07137298583984,86.90094757080078,71.54212951660156,92.28854370117188,103.92967224121094
2022-09-09,,33.53938293457031,27.51080894470215,106.05974578857422,82.01577758789062,82.61373901367188,86.90967559814453,71.48119354248047,92.49349975585938,103.85881805419922
2022-09-12,,33.777252197265625,27.789379119873047,107.29036712646484,83.02542114257812,83.59272766113281,86.70049285888672,71.47246551513672,91.73344421386719,103.80567932128906
2022-09-13,,32.492767333984375,26.83402442932129,102.90331268310547,79.74403381347656,80.31401062011719,86.21223449707031,71.22860717773438,91.94695281982422,103.2210464477539
2022-09-14,,32.435672760009766,26.91973114013672,103.30726623535156,80.06189727783203,80.6465072631836,86.25585174560547,71.16766357421875,92.26294708251953,103.12361907958984
2022-09-15,,32.16925048828125,26.70545196533203,102.25511932373047,79.22987365722656,79.82453155517578,85.95941925048828,71.08927917480469,92.2031478881836,102.86674499511719
2022-09-16,,31.883813858032227,26.537588119506836,101.46600341796875,78.51937103271484,79.15956115722656,86.0291748046875,71.12409210205078,91.43457794189453,103.02619171142578
2022-09-19,,32.093143463134766,26.589378356933594,102.0578384399414,79.03355407714844,79.64488220214844,85.7850570678711,71.04574584960938,91.6480712890625,102.80474090576172
2022-09-20,,31.427112579345703,26.10187339782715,100.80841827392578,78.06129455566406,78.60559844970703,85.25323486328125,71.01091003417969,90.73432159423828,102.51240539550781
2022-09-21,,31.246334075927734,25.744731903076172,99.19263458251953,76.78052520751953,77.36214447021484,85.59326934814453,70.94993591308594,92.25436401367188,102.5655746459961
2022-09-22,,30.75156593322754,25.529552459716797,98.3659439086914,76.21025085449219,76.75898742675781,84.3030014038086,70.81929779052734,89.8974380493164,101.73294067382812
2022-09-23,,30.171173095703125,24.764371871948242,96.1865005493164,74.61162567138672,75.00518035888672,84.40762329101562,70.73220825195312,90.26461791992188,101.56462097167969
2022-09-26,,29.631633758544922,24.237091064453125,95.02163696289062,73.7235107421875,74.1050796508789,83.0040054321289,70.5754623413086,88.53960418701172,100.67882537841797
2022-09-27,,29.60298728942871,24.003934860229492,94.76799011230469,73.48043060302734,73.85453796386719,82.4373550415039,70.5754623413086,86.20825958251953,100.40422821044922
2022-09-28,,30.462425231933594,24.811002731323242,96.71258544921875,74.98556518554688,75.39492797851562,84.2942886352539,70.8802490234375,89.09471130371094,101.7772216796875
2022-09-29,,29.688928604125977,24.493553161621094,95.04041290283203,73.57392883300781,73.97517395019531,83.9019775390625,70.78443908691406,88.63352966308594,101.4671630859375
2022-09-30,,29.20191192626953,24.36442756652832,93.89434051513672,72.7605972290039,73.19570922851562,83.68402099609375,70.72351837158203,87.48922729492188,101.22801971435547
2022-10-03,,30.080453872680664,25.00111198425293,96.1958999633789,74.49010467529297,75.00518035888672,84.67719268798828,70.87872314453125,88.87938690185547,101.92170715332031
2022-10-04,,31.15953254699707,25.944480895996094,99.4744644165039,77.03294372558594,77.5477294921875,84.85189819335938,70.90489196777344,88.63114166259766,102.11685943603516
2022-10-05,,30.939895629882812,25.63779640197754,99.09869384765625,76.6870346069336,77.17656707763672,84.04829406738281,70.83512115478516,87.78369903564453,101.6112289428711
2022-10-06,,30.57701873779297,25.216327667236328,97.87745666503906,75.79891967773438,76.31356811523438,83.58531188964844,70.74789428710938,87.29578399658203,101.26526641845703
2022-10-07,,29.59343719482422,24.710567474365234,95.39739990234375,73.87308502197266,74.46698760986328,83.17475891113281,70.66069030761719,86.44831085205078,100.90158081054688
2022-10-10,,29.26875877380371,24.559019088745117,94.79618072509766,73.28411865234375,73.83597564697266,82.68561553955078,70.63456726074219,85.10436248779297,100.6798324584961
2022-10-11,,29.049121856689453,24.247852325439453,93.98828125,72.6671142578125,73.18643188476562,82.895263671875,70.66943359375,85.48099517822266,100.7951431274414
2022-10-12,,29.249658584594727,24.29986000061035,93.69705963134766,72.47079467773438,73.00083923339844,83.16602325439453,70.73920440673828,85.90047454833984,101.04350280761719
2022-10-13,,29.679380416870117,24.68097686767578,96.11135864257812,74.10680389404297,74.56905364990234,82.81663513183594,70.52993774414062,85.0787124633789,100.58226013183594
2022-10-14,,28.9918270111084,24.30255126953125,93.90373229980469,72.5362319946289,73.0101318359375,82.35366821289062,70.49504852294922,84.37678527832031,100.32500457763672
2022-10-17,,29.765321731567383,24.75360679626465,96.31802368164062,74.4153060913086,74.93094635009766,82.44102478027344,70.57352447509766,83.96587371826172,100.48468017578125
2022-10-18,,30.156845092773438,25.00111198425293,97.35137176513672,75.116455078125,75.65473175048828,82.65068054199219,70.6084213256836,84.16275024414062,100.64433288574219
2022-10-19,,29.784423828125,24.606548309326172,96.52470397949219,74.34986114501953,74.85671997070312,81.78590393066406,70.47758483886719,82.6305160522461,100.05892944335938
2022-10-20,,29.326053619384766,24.427200317382812,95.89530181884766,73.99462890625,74.50410461425781,81.1744613647461,70.39911651611328,81.21812438964844,99.6419677734375
