Date,SPY,SSO,UPRO
2007-06-04,107.9318618774414,5.293270587921143,
2007-06-05,107.50463104248047,5.25114631652832,
2007-06-06,106.34895324707031,5.134369373321533,
2007-06-07,104.42986297607422,4.96054220199585,
2007-06-08,105.78866577148438,5.07091760635376,
2007-06-11,105.97077178955078,5.100244998931885,
2007-06-12,104.81509399414062,4.974937438964844,
2007-06-13,106.38400268554688,5.12957239151001,
2007-06-14,107.0633773803711,5.185559272766113,
2007-06-15,107.67255401611328,5.243679046630859,
2007-06-18,107.5459213256836,5.23088264465332,
2007-06-19,107.81322479248047,5.253809928894043,
2007-06-20,106.3149185180664,5.109309196472168,
2007-06-21,106.90583801269531,5.170629024505615,
2007-06-22,105.89994049072266,5.075183868408203,
2007-06-25,105.3934555053711,5.023993968963623,
2007-06-26,104.31021118164062,4.9332427978515625,
2007-06-27,105.79438018798828,5.070679664611816,
2007-06-28,105.78033447265625,5.059449195861816,
2007-06-29,105.81551361083984,5.053565979003906,
2007-07-02,106.77218627929688,5.153568267822266,
2007-07-03,107.15901184082031,5.179774284362793,
2007-07-05,107.0464859008789,5.167473316192627,
2007-07-06,107.6092300415039,5.222019195556641,
2007-07-09,107.69361114501953,5.223625183105469,
2007-07-10,106.16018676757812,5.064797878265381,
2007-07-11,106.91291046142578,5.150893211364746,
2007-07-12,108.60106658935547,5.324160575866699,
2007-07-13,108.92464447021484,5.3562469482421875,
2007-07-16,108.91056823730469,5.347157955169678,
2007-07-17,108.85430145263672,5.336995601654053,
2007-07-18,108.65735626220703,5.322020530700684,
2007-07-19,109.07937622070312,5.354644775390625,
2007-07-20,107.97502136230469,5.240200996398926,
2007-07-23,108.30560302734375,5.279239654541016,
2007-07-24,106.42750549316406,5.103299617767334,
2007-07-25,106.64558410644531,5.117740631103516,
2007-07-26,104.12026977539062,4.874417781829834,
2007-07-27,102.07331848144531,4.697409629821777,
2007-07-30,103.67010498046875,4.823615550994873,
2007-07-31,102.50240325927734,4.697947025299072,
2007-08-01,103.00181579589844,4.761047840118408,
2007-08-02,103.82483673095703,4.827358245849609,
2007-08-03,101.15179443359375,4.556232452392578,
2007-08-06,102.84706115722656,4.735381126403809,
2007-08-07,103.94440460205078,4.823615550994873,
2007-08-08,105.3934555053711,4.959982395172119,
2007-08-09,102.2702865600586,4.676019191741943,
2007-08-10,101.79198455810547,4.609708786010742,
2007-08-13,102.15771484375,4.655699253082275,
2007-08-14,100.59614562988281,4.501151084899902,
2007-08-15,99.21036529541016,4.389383316040039,
2007-08-16,99.95604705810547,4.435907363891602,
2007-08-17,101.79198455810547,4.618800640106201,
2007-08-20,101.74274444580078,4.607035160064697,
2007-08-21,101.94673919677734,4.62468147277832,
2007-08-22,103.15657806396484,4.72468376159668,
2007-08-23,103.0651626586914,4.715591907501221,
2007-08-24,104.33834838867188,4.823615550994873,
2007-08-27,103.36762237548828,4.740728855133057,
2007-08-28,101.09557342529297,4.544466018676758,
2007-08-29,103.07921600341797,4.707036018371582,
2007-08-30,102.80487060546875,4.681902885437012,
2007-08-31,103.81780242919922,4.749819278717041,
2007-09-04,104.86587524414062,4.8728132247924805,
2007-09-05,103.95842742919922,4.764791011810303,
2007-09-06,104.19769287109375,4.8123860359191895,
2007-09-07,102.74856567382812,4.667996883392334,
2007-09-10,102.55162811279297,4.636983394622803,
2007-09-11,103.74748992919922,4.764791011810303,
2007-09-12,104.0147476196289,4.786181926727295,
2007-09-13,104.74634552001953,4.83751916885376,
2007-09-14,104.73929595947266,4.845006465911865,
2007-09-17,104.17658233642578,4.782972812652588,
2007-09-18,107.24345397949219,5.064797878265381,
