Date,VT
2012-03-09,34.600502014160156
2012-03-12,34.5423583984375
2012-03-13,35.152957916259766
2012-03-14,35.022117614746094
2012-03-15,35.23292541503906
2012-03-16,35.34922790527344
2012-03-19,35.45098876953125
2012-03-20,35.17475509643555
2012-03-21,35.109336853027344
2012-03-22,34.69500732421875
2012-03-23,34.96396255493164
2012-03-26,35.48006057739258
2012-03-27,35.26927185058594
2012-03-28,35.007572174072266
2012-03-29,34.949432373046875
2012-03-30,35.087528228759766
2012-04-02,35.45098876953125
2012-04-03,35.116615295410156
2012-04-04,34.578712463378906
2012-04-05,34.506011962890625
2012-04-09,34.20798873901367
2012-04-10,33.524696350097656
2012-04-11,33.909950256347656
2012-04-12,34.498748779296875
2012-04-13,33.93175506591797
2012-04-16,34.048065185546875
2012-04-17,34.57142639160156
2012-04-18,34.36063766479492
2012-04-19,34.20798873901367
2012-04-20,34.31702423095703
2012-04-23,33.87361145019531
2012-04-24,33.99717712402344
2012-04-25,34.45512771606445
2012-04-26,34.74589538574219
2012-04-27,34.81858444213867
2012-04-30,34.673187255859375
2012-05-01,34.847652435302734
2012-05-02,34.71681213378906
2012-05-03,34.426048278808594
2012-05-04,33.81544876098633
2012-05-07,33.96084213256836
2012-05-08,33.61920928955078
2012-05-09,33.29935073852539
2012-05-10,33.38657760620117
2012-05-11,33.27754592895508
2012-05-14,32.73237991333008
2012-05-15,32.456153869628906
2012-05-16,32.20174026489258
2012-05-17,31.75832176208496
2012-05-18,31.4893741607666
2012-05-21,32.078163146972656
2012-05-22,32.020015716552734
2012-05-23,31.910974502563477
2012-05-24,31.816476821899414
2012-05-25,31.75106430053711
2012-05-29,32.18720245361328
2012-05-30,31.554800033569336
2012-05-31,31.576608657836914
2012-06-01,30.856975555419922
2012-06-04,30.936922073364258
2012-06-05,31.09685516357422
2012-06-06,31.94731330871582
2012-06-07,31.94731330871582
2012-06-08,31.99093246459961
2012-06-11,31.576608657836914
2012-06-12,32.04181671142578
2012-06-13,31.780134201049805
2012-06-14,32.00546646118164
2012-06-15,32.4052619934082
2012-06-18,32.43434524536133
2012-06-19,32.8995475769043
2012-06-20,32.950443267822266
2012-06-21,32.09269714355469
2012-06-22,32.398006439208984
2012-06-25,31.75832176208496
2012-06-26,31.940052032470703
2012-06-27,32.25261688232422
2012-06-28,32.15811538696289
2012-06-29,33.19758605957031
2012-07-02,33.32115936279297
2012-07-03,33.67734909057617
2012-07-05,33.357513427734375
2012-07-06,32.99406814575195
2012-07-09,32.906822204589844
2012-07-10,32.6451416015625
2012-07-11,32.7105712890625
2012-07-12,32.383460998535156
2012-07-13,32.8995475769043
2012-07-16,32.89228820800781
2012-07-17,33.09583282470703
2012-07-18,33.27029800415039
2012-07-19,33.47381591796875
2012-07-20,32.99406814575195
2012-07-23,32.52886199951172
2012-07-24,32.165382385253906
2012-07-25,32.274436950683594
2012-07-26,32.97224044799805
2012-07-27,33.64099884033203
2012-07-30,33.56104278564453
2012-07-31,33.43746566772461
2012-08-01,33.335693359375
2012-08-02,33.001338958740234
2012-08-03,33.82999801635742
2012-08-06,33.99717712402344
2012-08-07,34.237083435058594
2012-08-08,34.20798873901367
2012-08-09,34.280670166015625
2012-08-10,34.34608840942383
2012-08-13,34.266117095947266
2012-08-14,34.280670166015625
2012-08-15,34.30248260498047
2012-08-16,34.644126892089844
2012-08-17,34.673187255859375
2012-08-20,34.62957763671875
2012-08-21,34.63684844970703
2012-08-22,34.6077880859375
2012-08-23,34.37517166137695
2012-08-24,34.433311462402344
2012-08-27,34.41878128051758
2012-08-28,34.426048278808594
2012-08-29,34.36790466308594
2012-08-30,34.02625274658203
2012-08-31,34.266117095947266
2012-09-04,34.22977828979492
2012-09-05,34.17890548706055
2012-09-06,34.96396255493164
2012-09-07,35.29833984375
2012-09-10,35.04391860961914
2012-09-11,35.26198959350586
2012-09-12,35.40737533569336
2012-09-13,36.025245666503906
2012-09-14,36.30144500732422
2012-09-17,36.119728088378906
2012-09-18,36.00342559814453
2012-09-19,36.07612609863281
2012-09-20,35.89439010620117
2012-09-21,35.89439010620117
2012-09-24,35.80906677246094
2012-09-25,35.51482391357422
2012-09-26,35.242652893066406
2012-09-27,35.68401336669922
2012-09-28,35.33091735839844
2012-10-01,35.50747299194336
2012-10-02,35.64723587036133
2012-10-03,35.603092193603516
2012-10-04,35.91941452026367
2012-10-05,35.934120178222656
2012-10-08,35.772274017333984
2012-10-09,35.367713928222656
2012-10-10,35.183807373046875
2012-10-11,35.352989196777344
2012-10-12,35.205875396728516
2012-10-15,35.52217483520508
2012-10-16,35.97825241088867
2012-10-17,36.19157409667969
2012-10-18,36.11801528930664
2012-10-19,35.558963775634766
2012-10-22,35.706077575683594
2012-10-23,35.08081817626953
2012-10-24,35.044036865234375
2012-10-25,35.26472473144531
2012-10-26,35.154380798339844
2012-10-31,35.11759567260742
2012-11-01,35.6398811340332
2012-11-02,35.26472473144531
2012-11-05,35.31621170043945
2012-11-06,35.61046600341797
2012-11-07,34.948421478271484
2012-11-08,34.59532165527344
2012-11-09,34.61003112792969
2012-11-12,34.639469146728516
2012-11-13,34.42613220214844
2012-11-14,34.021549224853516
2012-11-15,33.97005844116211
2012-11-16,34.08041763305664
2012-11-19,34.801307678222656
2012-11-20,34.75716018676758
2012-11-21,34.874855041503906
2012-11-23,35.433902740478516
2012-11-26,35.34563446044922
2012-11-27,35.1323127746582
2012-11-28,35.433902740478516
2012-11-29,35.62516403198242
2012-11-30,35.654605865478516
2012-12-03,35.56631088256836
2012-12-04,35.61046600341797
2012-12-05,35.713436126708984
2012-12-06,35.853206634521484
2012-12-07,35.926761627197266
2012-12-10,35.941463470458984
2012-12-11,36.221012115478516
2012-12-12,36.287193298339844
2012-12-13,36.059173583984375
2012-12-14,36.08124542236328
2012-12-17,36.38283920288086
2012-12-18,36.7432746887207
2012-12-19,36.66969680786133
2012-12-20,36.904052734375
2012-12-21,36.591609954833984
2012-12-24,36.53208923339844
2012-12-26,36.47260284423828
2012-12-27,36.50978088378906
2012-12-28,36.286617279052734
2012-12-31,36.762699127197266
2013-01-02,37.56609344482422
2013-01-03,37.357810974121094
2013-01-04,37.536346435546875
2013-01-07,37.342933654785156
2013-01-08,37.20159149169922
2013-01-09,37.36525344848633
2013-01-10,37.75950622558594
2013-01-11,37.737178802490234
2013-01-14,37.75950622558594
2013-01-15,37.722312927246094
2013-01-16,37.64793395996094
2013-01-17,37.89341354370117
2013-01-18,37.93059539794922
2013-01-22,38.07938003540039
2013-01-23,38.04961395263672
2013-01-24,38.12399673461914
2013-01-25,38.33229064941406
2013-01-28,38.183528900146484
2013-01-29,38.39181137084961
2013-01-30,38.33972930908203
2013-01-31,38.2355842590332
2013-02-01,38.5926513671875
2013-02-04,38.04961395263672
2013-02-05,38.30998229980469
2013-02-06,38.3471794128418
2013-02-07,38.146331787109375
2013-02-08,38.37693786621094
2013-02-11,38.32485580444336
2013-02-12,38.443870544433594
2013-02-13,38.51826095581055
2013-02-14,38.458763122558594
2013-02-15,38.362037658691406
2013-02-19,38.69679260253906
2013-02-20,38.25791931152344
2013-02-21,37.8636360168457
2013-02-22,38.250465393066406
2013-02-25,37.536346435546875
2013-02-26,37.774383544921875
2013-02-27,38.19097137451172
2013-02-28,38.11656188964844
2013-03-01,38.213260650634766
2013-03-04,38.302547454833984
2013-03-05,38.65959548950195
2013-03-06,38.7191047668457
2013-03-07,38.860450744628906
2013-03-08,39.01666259765625
2013-03-11,39.12825012207031
2013-03-12,38.92740249633789
2013-03-13,38.90507888793945
2013-03-14,39.18031311035156
2013-03-15,39.0687370300293
2013-03-18,38.8158073425293
2013-03-19,38.54801940917969
2013-03-20,38.88277053833008
2013-03-21,38.57776641845703
2013-03-22,38.84194564819336
2013-03-25,38.61061096191406
2013-03-26,38.901649475097656
2013-03-27,38.85689163208008
2013-03-28,39.013587951660156
2013-04-01,38.67778015136719
2013-04-02,38.90911102294922
2013-04-03,38.483741760253906
2013-04-04,38.70014953613281
2013-04-05,38.57330322265625
2013-04-08,38.759864807128906
2013-04-09,38.87925720214844
2013-04-10,39.409080505371094
2013-04-11,39.60313415527344
2013-04-12,39.43147277832031
2013-04-15,38.453895568847656
2013-04-16,39.080745697021484
2013-04-17,38.38672637939453
2013-04-18,38.20764923095703
2013-04-19,38.63301086425781
2013-04-22,38.759864807128906
2013-04-23,39.19267654418945
2013-04-24,39.35685348510742
2013-04-25,39.580726623535156
2013-04-26,39.47625732421875
2013-04-29,39.86429977416992
2013-04-30,40.058326721191406
2013-05-01,39.670265197753906
2013-05-02,39.976226806640625
2013-05-03,40.40906524658203
2013-05-06,40.453826904296875
2013-05-07,40.625457763671875
2013-05-08,40.90904998779297
2013-05-09,40.70753479003906
2013-05-10,40.72249221801758
2013-05-13,40.692623138427734
2013-05-14,40.953819274902344
2013-05-15,41.11052703857422
2013-05-16,40.89411544799805
2013-05-17,41.22993850708008
2013-05-20,41.27470016479492
2013-05-21,41.33439636230469
2013-05-22,40.9164924621582
2013-05-23,40.729942321777344
2013-05-24,40.48369216918945
2013-05-28,40.64038848876953
2013-05-29,40.33443069458008
2013-05-30,40.52845764160156
2013-05-31,39.834449768066406
2013-06-03,40.08070755004883
2013-06-04,39.931461334228516
2013-06-05,39.25984573364258
2013-06-06,39.58819580078125
2013-06-07,39.94639587402344
2013-06-10,39.968780517578125
2013-06-11,39.43894958496094
2013-06-12,39.22254180908203
2013-06-13,39.804603576660156
2013-06-14,39.46132278442383
2013-06-17,39.87176513671875
2013-06-18,40.17027282714844
2013-06-19,39.46132278442383
2013-06-20,38.2598876953125
2013-06-21,38.33449935913086
2013-06-24,37.73160171508789
2013-06-25,38.23590850830078
2013-06-26,38.52946090698242
2013-06-27,38.92835235595703
2013-06-28,38.770294189453125
2013-07-01,39.093955993652344
2013-07-02,38.87567138671875
2013-07-03,38.93588638305664
2013-07-05,39.21437454223633
2013-07-08,39.364906311035156
2013-07-09,39.62836837768555
2013-07-10,39.681053161621094
2013-07-11,40.55414581298828
2013-07-12,40.456295013427734
2013-07-15,40.66703796386719
2013-07-16,40.5466194152832
2013-07-17,40.71219253540039
2013-07-18,40.9229621887207
2013-07-19,40.9229621887207
2013-07-22,41.11111068725586
2013-07-23,41.13370895385742
2013-07-24,40.99822235107422
2013-07-25,41.08101272583008
2013-07-26,40.97562789916992
2013-07-29,40.75736999511719
2013-07-30,40.72726058959961
2013-07-31,40.77241516113281
2013-08-01,41.314353942871094
2013-08-02,41.43476486206055
2013-08-05,41.34444808959961
2013-08-06,41.14875030517578
2013-08-07,40.91542053222656
2013-08-08,41.28424072265625
2013-08-09,41.254127502441406
2013-08-12,41.231544494628906
2013-08-13,41.42725372314453
2013-08-14,41.336917877197266
2013-08-15,40.85520935058594
2013-08-16,40.80251693725586
2013-08-19,40.471336364746094
2013-08-20,40.59930419921875
2013-08-21,40.17780303955078
2013-08-22,40.53908157348633
2013-08-23,40.80251693725586
2013-08-26,40.61433792114258
2013-08-27,39.89930725097656
2013-08-28,39.95952224731445
2013-08-29,39.98210525512695
2013-08-30,39.7713508605957
2013-09-03,40.132625579833984
2013-09-04,40.5466194152832
2013-09-05,40.6294059753418
2013-09-06,40.73478317260742
2013-09-09,41.29176712036133
2013-09-10,41.690677642822266
2013-09-11,41.81110763549805
2013-09-12,41.59284210205078
2013-09-13,41.72832489013672
2013-09-16,42.0218620300293
2013-09-17,42.11970138549805
2013-09-18,42.94764709472656
2013-09-19,42.812171936035156
2013-09-20,42.428306579589844
2013-09-23,42.364051818847656
2013-09-24,42.288455963134766
2013-09-25,42.25065612792969
2013-09-26,42.38673400878906
2013-09-27,42.25065612792969
2013-09-30,41.993629455566406
2013-10-01,42.32624816894531
2013-10-02,42.265777587890625
2013-10-03,42.01630783081055
2013-10-04,42.1901741027832
2013-10-07,41.84999465942383
2013-10-08,41.40397644042969
2013-10-09,41.48713302612305
2013-10-10,42.34136199951172
2013-10-11,42.63619613647461
2013-10-14,42.74203109741211
2013-10-15,42.44721603393555
2013-10-16,42.9159049987793
2013-10-17,43.3392333984375
2013-10-18,43.59627151489258
2013-10-21,43.64161682128906
2013-10-22,43.951568603515625
2013-10-23,43.56602478027344
2013-10-24,43.800384521484375
2013-10-25,43.8457145690918
2013-10-28,43.838165283203125
2013-10-29,43.94401168823242
2013-10-30,43.7776985168457
2013-10-31,43.550907135009766
2013-11-01,43.528236389160156
2013-11-04,43.7776985168457
2013-11-05,43.45262145996094
2013-11-06,43.656742095947266
2013-11-07,43.04441833496094
2013-11-08,43.42238235473633
2013-11-11,43.45262145996094
2013-11-12,43.33168411254883
2013-11-13,43.57358932495117
2013-11-14,43.7776985168457
2013-11-15,44.09519577026367
2013-11-18,44.072509765625
2013-11-19,43.92888641357422
2013-11-20,43.71722412109375
2013-11-21,44.01204299926758
2013-11-22,44.17835235595703
2013-11-25,44.01204299926758
2013-11-26,44.027164459228516
2013-11-27,44.193485260009766
2013-11-29,44.223697662353516
2013-12-02,43.921321868896484
2013-12-03,43.686973571777344
2013-12-04,43.528236389160156
2013-12-05,43.36945724487305
2013-12-06,43.891082763671875
2013-12-09,43.92888641357422
2013-12-10,43.860862731933594
2013-12-11,43.354347229003906
2013-12-12,43.150245666503906
2013-12-13,43.13512420654297
2013-12-16,43.4601936340332
2013-12-17,43.286312103271484
2013-12-18,43.8835334777832
2013-12-19,43.891082763671875
2013-12-20,44.137611389160156
2013-12-23,44.48760986328125
2013-12-24,44.59413528442383
2013-12-26,44.75389099121094
2013-12-27,44.89085388183594
2013-12-30,45.01259994506836
2013-12-31,45.1952018737793
2014-01-02,44.52564239501953
2014-01-03,44.571292877197266
2014-01-06,44.44956588745117
2014-01-07,44.654998779296875
2014-01-08,44.66260528564453
2014-01-09,44.654998779296875
2014-01-10,44.959346771240234
2014-01-13,44.45717239379883
2014-01-14,44.86042404174805
2014-01-15,44.99738693237305
2014-01-16,45.01259994506836
2014-01-17,44.8452033996582
2014-01-21,44.96694564819336
2014-01-22,45.08106994628906
2014-01-23,44.67021942138672
2014-01-24,43.51369857788086
2014-01-27,43.285430908203125
2014-01-28,43.64303970336914
2014-01-29,43.20173645019531
2014-01-30,43.63542938232422
2014-01-31,43.18651580810547
2014-02-03,42.326751708984375
2014-02-04,42.6767463684082
2014-02-05,42.64630889892578
2014-02-06,43.308265686035156
2014-02-07,43.79521942138672
2014-02-10,43.76478576660156
2014-02-11,44.343040466308594
2014-02-12,44.42673110961914
2014-02-13,44.586509704589844
2014-02-14,44.807167053222656
2014-02-18,45.0049934387207
2014-02-19,44.71584701538086
2014-02-20,44.96694564819336
2014-02-21,44.97456741333008
2014-02-24,45.25607681274414
2014-02-25,45.14194107055664
2014-02-26,45.14955139160156
2014-02-27,45.31694793701172
2014-02-28,45.43866729736328
2014-03-03,44.822383880615234
2014-03-04,45.58324432373047
2014-03-05,45.60606384277344
2014-03-06,45.81150436401367
2014-03-07,45.66693115234375
2014-03-10,45.46150207519531
2014-03-11,45.225624084472656
2014-03-12,45.179988861083984
2014-03-13,44.571292877197266
2014-03-14,44.52564239501953
2014-03-17,44.90608596801758
2014-03-18,45.24845886230469
2014-03-19,44.807167053222656
2014-03-20,44.89085388183594
2014-03-21,44.81476974487305
2014-03-24,44.7767219543457
2014-03-25,45.05527114868164
2014-03-26,44.87161636352539
2014-03-27,44.98640823364258
2014-03-28,45.2695198059082
2014-03-31,45.65977096557617
2014-04-01,45.9964714050293
2014-04-02,46.06534194946289
2014-04-03,45.965850830078125
2014-04-04,45.567962646484375
2014-04-07,45.25421905517578
2014-04-08,45.422569274902344
2014-04-09,45.95820236206055
2014-04-10,45.10883331298828
2014-04-11,44.756839752197266
2014-04-14,45.0016975402832
2014-04-15,44.99403762817383
2014-04-16,45.468482971191406
2014-04-17,45.65213394165039
2014-04-21,45.72099304199219
2014-04-22,45.889339447021484
2014-04-23,45.7974967956543
2014-04-24,45.82046890258789
2014-04-25,45.460838317871094
2014-04-28,45.598548889160156
2014-04-29,45.828128814697266
2014-04-30,45.9964714050293
2014-05-01,46.08829116821289
2014-05-02,46.103607177734375
2014-05-05,46.11125564575195
2014-05-06,45.90465545654297
2014-05-07,46.0959358215332
2014-05-08,46.02708053588867
2014-05-09,46.04237747192383
2014-05-12,46.44794845581055
2014-05-13,46.42499542236328
2014-05-14,46.31018829345703
2014-05-15,45.98116683959961
2014-05-16,46.18776321411133
2014-05-19,46.23367691040039
2014-05-20,45.92759704589844
2014-05-21,46.241336822509766
2014-05-22,46.42499542236328
2014-05-23,46.623931884765625
2014-05-27,46.83818817138672
2014-05-28,46.7540168762207
2014-05-29,47.03715133666992
2014-05-30,46.93766403198242
2014-06-02,47.121299743652344
2014-06-03,47.052459716796875
2014-06-04,47.098358154296875
2014-06-05,47.450347900390625
2014-06-06,47.71052551269531
2014-06-09,47.76408767700195
2014-06-10,47.725830078125
2014-06-11,47.55747985839844
2014-06-12,47.373836517333984
2014-06-13,47.50392150878906
2014-06-16,47.47331619262695
2014-06-17,47.56513977050781
2014-06-18,47.84061813354492
2014-06-19,47.92478561401367
2014-06-20,48.00130081176758
2014-06-23,47.92478561401367
2014-06-24,47.68812561035156
2014-06-25,47.77291488647461
2014-06-26,47.76519775390625
2014-06-27,47.927101135253906
2014-06-30,47.97333526611328
2014-07-01,48.381927490234375
2014-07-02,48.42048263549805
2014-07-03,48.636322021484375
2014-07-07,48.32796859741211
2014-07-08,47.94252395629883
2014-07-09,48.14295196533203
2014-07-10,47.826881408691406
2014-07-11,47.84230422973633
2014-07-14,48.127525329589844
2014-07-15,47.98106002807617
2014-07-16,48.18920135498047
2014-07-17,47.595611572265625
2014-07-18,48.09669494628906
2014-07-21,47.988765716552734
2014-07-22,48.22775650024414
2014-07-23,48.35109329223633
2014-07-24,48.38962936401367
2014-07-25,48.18920135498047
2014-07-28,48.18920135498047
2014-07-29,47.97333526611328
2014-07-30,47.996490478515625
2014-07-31,47.133056640625
2014-08-01,46.97117233276367
2014-08-04,47.27183151245117
2014-08-05,46.79386520385742
2014-08-06,46.73990249633789
2014-08-07,46.45466613769531
2014-08-08,46.80158615112305
2014-08-11,47.02513122558594
2014-08-12,46.97117233276367
2014-08-13,47.24870300292969
2014-08-14,47.472251892089844
2014-08-15,47.449134826660156
2014-08-18,47.85771942138672
2014-08-19,47.98106002807617
2014-08-20,48.01959991455078
2014-08-21,48.11982727050781
2014-08-22,48.07356262207031
2014-08-25,48.297142028808594
2014-08-26,48.343387603759766
2014-08-27,48.42818832397461
2014-08-28,48.26629638671875
2014-08-29,48.381927490234375
2014-09-02,48.459007263183594
2014-09-03,48.559234619140625
2014-09-04,48.40504837036133
2014-09-05,48.51298904418945
2014-09-08,48.22003936767578
2014-09-09,47.96564483642578
2014-09-10,48.127525329589844
2014-09-11,48.02730941772461
2014-09-12,47.7883415222168
2014-09-15,47.68812561035156
2014-09-16,48.00419616699219
2014-09-17,47.826881408691406
2014-09-18,48.065853118896484
2014-09-19,47.87311935424805
2014-09-22,47.51852035522461
2014-09-23,47.19474792480469
2014-09-24,47.5734977722168
2014-09-25,46.79894256591797
2014-09-26,47.07004165649414
2014-09-29,46.8376579284668
2014-09-30,46.76796340942383
2014-10-01,46.07085418701172
2014-10-02,45.931427001953125
2014-10-03,46.26449966430664
2014-10-06,46.31096267700195
2014-10-07,45.66033935546875
2014-10-08,46.372928619384766
2014-10-09,45.31177520751953
2014-10-10,44.66114807128906
2014-10-13,44.35133361816406
2014-10-14,44.41328811645508
2014-10-15,44.118953704833984
2014-10-16,44.06473159790039
2014-10-17,44.614681243896484
2014-10-20,45.001953125
2014-10-21,45.652584075927734
2014-10-22,45.24981689453125
2014-10-23,45.73004150390625
2014-10-24,45.97015380859375
2014-10-27,45.90819549560547
2014-10-28,46.50460433959961
2014-10-29,46.341957092285156
2014-10-30,46.59755325317383
2014-10-31,47.2094612121582
2014-11-03,47.03904724121094
2014-11-04,46.8686408996582
2014-11-05,46.97708511352539
2014-11-06,47.0080680847168
2014-11-07,47.03904724121094
2014-11-10,47.178470611572266
2014-11-11,47.302398681640625
2014-11-12,47.18621826171875
2014-11-13,47.17072677612305
2014-11-14,47.294654846191406
2014-11-17,47.2094612121582
2014-11-18,47.519287109375
2014-11-19,47.47281265258789
2014-11-20,47.41084671020508
2014-11-21,47.81360626220703
2014-11-24,47.90656661987305
2014-11-25,47.95303726196289
2014-11-26,48.07695388793945
2014-11-28,47.80586624145508
2014-12-01,47.44956970214844
2014-12-02,47.61997985839844
2014-12-03,47.80586624145508
2014-12-04,47.68193054199219
2014-12-05,47.75165557861328
2014-12-08,47.348876953125
2014-12-09,47.201717376708984
2014-12-10,46.52009963989258
2014-12-11,46.5278434753418
2014-12-12,45.75327682495117
2014-12-15,45.25755310058594
2014-12-16,45.18011474609375
2014-12-17,46.04761505126953
2014-12-18,46.8531494140625
2014-12-19,47.0080680847168
2014-12-22,47.279300689697266
2014-12-23,47.25592041015625
2014-12-24,47.388427734375
2014-12-26,47.59886169433594
2014-12-29,47.47417068481445
2014-12-30,47.2247428894043
2014-12-31,46.85841751098633
2015-01-02,46.73371505737305
2015-01-05,45.82958984375
2015-01-06,45.36974334716797
2015-01-07,45.95429611206055
2015-01-08,46.64797592163086
2015-01-09,46.336212158203125
2015-01-12,46.0946044921875
2015-01-13,46.12577438354492
2015-01-14,45.91533279418945
2015-01-15,45.767250061035156
2015-01-16,46.32841491699219
2015-01-20,46.414146423339844
2015-01-21,46.757102966308594
2015-01-22,47.29488754272461
2015-01-23,46.944156646728516
2015-01-26,47.263736724853516
2015-01-27,46.967533111572266
2015-01-28,46.37519073486328
2015-01-29,46.76490020751953
2015-01-30,46.0946044921875
2015-02-02,46.710330963134766
2015-02-03,47.388427734375
2015-02-04,47.177978515625
2015-02-05,47.73916244506836
2015-02-06,47.29488754272461
2015-02-09,47.17018127441406
2015-02-10,47.567684173583984
2015-02-11,47.45857238769531
2015-02-12,48.05873489379883
2015-02-13,48.362693786621094
2015-02-17,48.41725158691406
2015-02-18,48.5731315612793
2015-02-19,48.51078414916992
2015-02-20,48.900489807128906
2015-02-23,48.77577209472656
2015-02-24,48.94724655151367
2015-02-25,48.9394645690918
2015-02-26,48.86152267456055
2015-02-27,48.83812713623047
2015-03-02,49.00961685180664
2015-03-03,48.75239181518555
2015-03-04,48.47180938720703
2015-03-05,48.541969299316406
2015-03-06,47.941810607910156
2015-03-09,48.03535079956055
2015-03-10,47.16239547729492
2015-03-11,47.18577194213867
2015-03-12,47.76254653930664
2015-03-13,47.45857238769531
2015-03-16,48.03535079956055
2015-03-17,47.95738220214844
2015-03-18,48.76019287109375
2015-03-19,48.386085510253906
2015-03-20,49.05636978149414
2015-03-23,49.110923767089844
2015-03-24,48.95504379272461
2015-03-25,48.31584548950195
2015-03-26,48.10435104370117
2015-03-27,48.25319290161133
2015-03-30,48.59001541137695
2015-03-31,48.245361328125
2015-04-01,48.276695251464844
2015-04-02,48.59784698486328
2015-04-06,49.020843505859375
2015-04-07,48.92685317993164
2015-04-08,49.208839416503906
2015-04-09,49.33417510986328
2015-04-10,49.569175720214844
2015-04-13,49.318511962890625
2015-04-14,49.53000259399414
2015-04-15,49.812015533447266
2015-04-16,49.8590087890625
2015-04-17,49.255859375
2015-04-20,49.51435852050781
2015-04-21,49.639671325683594
2015-04-22,49.84333801269531
2015-04-23,50.05485534667969
2015-04-24,50.188011169433594
2015-04-27,50.180171966552734
2015-04-28,50.30550765991211
2015-04-29,49.9921760559082
2015-04-30,49.47517013549805
2015-05-01,49.96867370605469
2015-05-04,50.007843017578125
2015-05-05,49.420345306396484
2015-05-06,49.31068801879883
2015-05-07,49.365516662597656
2015-05-08,50.101837158203125
2015-05-11,49.80419158935547
2015-05-12,49.757179260253906
2015-05-13,49.88251876831055
2015-05-14,50.37600326538086
2015-05-15,50.47001647949219
2015-05-18,50.44651794433594
2015-05-19,50.38383865356445
2015-05-20,50.368194580078125
2015-05-21,50.556190490722656
2015-05-22,50.36033248901367
2015-05-26,49.73366928100586
2015-05-27,50.16451644897461
2015-05-28,49.9921760559082
2015-05-29,49.639671325683594
2015-06-01,49.639671325683594
2015-06-02,49.71800994873047
2015-06-03,49.90601348876953
2015-06-04,49.420345306396484
2015-06-05,49.11486053466797
2015-06-08,48.90335464477539
2015-06-09,48.78586196899414
2015-06-10,49.57701110839844
2015-06-11,49.663185119628906
2015-06-12,49.34202194213867
2015-06-15,49.06785583496094
2015-06-16,49.201011657714844
2015-06-17,49.201011657714844
2015-06-18,49.71017837524414
2015-06-19,49.47517013549805
2015-06-22,50.03135681152344
2015-06-23,50.10968017578125
2015-06-24,49.77285385131836
2015-06-25,49.63185119628906
2015-06-26,49.67366027832031
2015-06-29,48.41130447387695
2015-06-30,48.53754806518555
2015-07-01,48.79789733886719
2015-07-02,48.8057975769043
2015-07-06,48.285072326660156
2015-07-07,48.29296112060547
2015-07-08,47.275203704833984
2015-07-09,47.6460075378418
2015-07-10,48.62434768676758
2015-07-13,48.96358871459961
2015-07-14,49.25550842285156
2015-07-15,49.113502502441406
2015-07-16,49.50798416137695
2015-07-17,49.42908477783203
2015-07-20,49.41330337524414
2015-07-21,49.27130126953125
2015-07-22,49.03459930419922
2015-07-23,48.82156753540039
2015-07-24,48.23773956298828
2015-07-27,47.84326934814453
2015-07-28,48.371849060058594
2015-07-29,48.6795654296875
2015-07-30,48.734798431396484
2015-07-31,48.78213882446289
2015-08-03,48.576988220214844
2015-08-04,48.584877014160156
2015-08-05,48.703216552734375
2015-08-06,48.395538330078125
2015-08-07,48.34819412231445
2015-08-10,48.9556999206543
2015-08-11,48.33241271972656
2015-08-12,48.214073181152344
2015-08-13,48.150943756103516
2015-08-14,48.29296112060547
2015-08-17,48.363975524902344
2015-08-18,48.119384765625
2015-08-19,47.69334411621094
2015-08-20,46.65189743041992
2015-08-21,45.36588668823242
2015-08-24,43.574920654296875
2015-08-25,43.574920654296875
2015-08-26,44.8530387878418
2015-08-27,45.839256286621094
2015-08-28,45.839256286621094
2015-08-31,45.547340393066406
2015-09-01,44.11930465698242
2015-09-02,44.860931396484375
2015-09-03,44.924041748046875
2015-09-04,44.056190490722656
2015-09-08,45.2396354675293
2015-09-09,44.81359100341797
2015-09-10,45.09762191772461
2015-09-11,45.192298889160156
2015-09-14,44.97138595581055
2015-09-15,45.43689727783203
2015-09-16,46.01283645629883
2015-09-17,46.01283645629883
2015-09-18,45.121299743652344
2015-09-21,45.17652893066406
2015-09-22,44.395442962646484
2015-09-23,44.19820785522461
2015-09-24,44.064056396484375
2015-09-25,44.095001220703125
2015-09-28,43.072105407714844
2015-09-29,43.10382843017578
2015-09-30,43.85713195800781
2015-10-01,44.04742431640625
2015-10-02,44.776920318603516
2015-10-05,45.672935485839844
2015-10-06,45.60950469970703
2015-10-07,46.1804084777832
2015-10-08,46.576873779296875
2015-10-09,46.64824676513672
2015-10-12,46.56895446777344
2015-10-13,46.10111999511719
2015-10-14,46.077335357666016
2015-10-15,46.806827545166016
2015-10-16,46.870269775390625
2015-10-19,46.75926208496094
2015-10-20,46.70375442504883
2015-10-21,46.41828155517578
2015-10-22,47.04470443725586
2015-10-23,47.48081970214844
2015-10-26,47.338104248046875
2015-10-27,47.04470443725586
2015-10-28,47.441192626953125
2015-10-29,47.219146728515625
2015-10-30,47.05263137817383
2015-11-02,47.6473388671875
2015-11-03,47.8059196472168
2015-11-04,47.58391189575195
2015-11-05,47.52045822143555
2015-11-06,47.36188888549805
2015-11-09,46.909908294677734
2015-11-10,46.88612365722656
2015-11-11,46.854400634765625
2015-11-12,46.29935073852539
2015-11-13,45.7839469909668
2015-11-16,46.38657760620117
2015-11-17,46.3707160949707
2015-11-18,46.973350524902344
2015-11-19,47.131935119628906
2015-11-20,47.219146728515625
2015-11-23,47.02885818481445
