Date,NTSE
2025-02-05,28.238706588745117
2025-02-06,28.322111129760742
2025-02-07,28.309648513793945
2025-02-10,28.58670425415039
2025-02-11,28.471664428710938
2025-02-12,28.575199127197266
2025-02-13,28.807201385498047
2025-02-14,29.13602638244629
2025-02-18,29.301876068115234
2025-02-19,29.137941360473633
2025-02-20,29.442800521850586
2025-02-21,29.506072998046875
2025-02-24,29.00468635559082
2025-02-25,29.14752769470215
2025-02-26,29.50511360168457
2025-02-27,28.973051071166992
2025-02-28,28.430444717407227
2025-03-03,28.331697463989258
2025-03-04,28.571367263793945
2025-03-05,29.317216873168945
2025-03-06,29.15328025817871
2025-03-07,29.232851028442383
2025-03-10,28.63368034362793
2025-03-11,28.790903091430664
2025-03-12,28.91361427307129
2025-03-13,28.8369197845459
2025-03-14,29.283662796020508
2025-03-17,29.74574089050293
2025-03-18,29.560718536376953
2025-03-19,29.708356857299805
2025-03-20,29.4523868560791
2025-03-21,29.322010040283203
2025-03-24,29.365148544311523
2025-03-25,29.359399795532227
2025-03-26,29.173736572265625
2025-03-27,29.318992614746094
2025-03-28,28.855323791503906
2025-03-31,28.8784122467041
2025-04-01,28.90342140197754
2025-04-02,28.900535583496094
2025-04-03,28.48689079284668
2025-04-04,27.00448989868164
2025-04-07,25.888601303100586
2025-04-08,25.330657958984375
2025-04-09,26.975629806518555
2025-04-10,26.39363670349121
2025-04-11,27.126657485961914
2025-04-14,27.513370513916016
2025-04-15,27.522993087768555
2025-04-16,27.278650283813477
2025-04-17,27.352720260620117
2025-04-21,27.22477912902832
2025-04-22,27.67306137084961
2025-04-23,28.058809280395508
2025-04-24,28.460914611816406
2025-04-25,28.53594970703125
2025-04-28,28.664854049682617
2025-04-29,28.77066993713379
2025-04-30,28.895727157592773
2025-05-01,28.831274032592773
2025-05-02,29.53158950805664
2025-05-05,29.725906372070312
2025-05-06,29.599889755249023
2025-05-07,29.33053970336914
2025-05-08,29.271860122680664
2025-05-09,29.4815673828125
2025-05-12,30.004880905151367
2025-05-13,30.08568572998047
2025-05-14,30.23671531677246
2025-05-15,30.24730110168457
2025-05-16,30.30213165283203
2025-05-19,30.386781692504883
2025-05-20,30.33194923400879
2025-05-21,30.119354248046875
2025-05-22,30.079914093017578
2025-05-23,30.23479461669922
2025-05-27,30.23863983154297
2025-05-28,30.067407608032227
2025-05-29,30.32810401916504
2025-05-30,30.002952575683594
2025-06-02,30.05778694152832
2025-06-03,30.157833099365234
2025-06-04,30.63593292236328
2025-06-05,30.76483917236328
2025-06-06,30.754257202148438
2025-06-09,31.00725555419922
2025-06-10,31.25351905822754
2025-06-11,31.426673889160156
2025-06-12,31.564237594604492
2025-06-13,30.998594284057617
2025-06-16,31.338172912597656
2025-06-17,31.137121200561523
2025-06-18,31.081327438354492
2025-06-20,30.8985538482666
2025-06-23,31.207347869873047
2025-06-24,32.04137420654297
2025-06-25,32.111106872558594
2025-06-26,32.342586517333984
2025-06-27,32.272850036621094
2025-06-30,32.14500427246094
2025-07-01,32.268009185791016
2025-07-02,32.36776351928711
2025-07-03,32.429752349853516
2025-07-07,31.922245025634766
2025-07-08,32.081085205078125
2025-07-09,32.028785705566406
2025-07-10,32.14888381958008
2025-07-11,31.99876594543457
2025-07-14,31.987138748168945
2025-07-15,32.338706970214844
2025-07-16,32.41328430175781
2025-07-17,32.60020446777344
2025-07-18,32.60892105102539
2025-07-21,32.81037902832031
2025-07-22,32.83943176269531
2025-07-23,33.215213775634766
2025-07-24,32.99439239501953
2025-07-25,32.974056243896484
2025-07-28,32.658321380615234
2025-07-29,32.79875564575195
2025-07-30,32.567283630371094
2025-07-31,32.32611846923828
2025-08-01,32.27672576904297
2025-08-04,32.60020446777344
2025-08-05,32.682533264160156
2025-08-06,32.75517272949219
2025-08-07,33.0379753112793
2025-08-08,32.93144226074219
2025-08-11,32.87236404418945
2025-08-12,33.379859924316406
2025-08-13,33.889305114746094
2025-08-14,33.389549255371094
2025-08-15,33.297542572021484
2025-08-18,33.48736572265625
2025-08-19,33.2588005065918
2025-08-20,33.22005844116211
2025-08-21,33.11545944213867
2025-08-22,33.7759895324707
2025-08-25,33.5106086730957
2025-08-26,33.46315383911133
2025-08-27,33.328529357910156
2025-08-28,33.48640060424805
2025-08-29,33.39826583862305
2025-09-02,33.212310791015625
2025-09-03,33.36824035644531
2025-09-04,33.37405014038086
2025-09-05,33.94450759887695
2025-09-08,34.217628479003906
2025-09-09,34.15951919555664
2025-09-10,34.479122161865234
2025-09-11,34.99437713623047
2025-09-12,35.01955795288086
2025-09-15,35.26846694946289
2025-09-16,35.548362731933594
2025-09-17,35.67233657836914
2025-09-18,35.43892288208008
2025-09-19,35.35853576660156
2025-09-22,35.418582916259766
2025-09-23,35.46410369873047
2025-09-24,35.32270050048828
2025-09-25,35.131004333496094
2025-09-26,35.08774948120117
2025-09-29,35.47901153564453
2025-09-30,35.616641998291016
2025-10-01,35.9017333984375
2025-10-02,36.10915756225586
2025-10-03,36.23204040527344
2025-10-06,36.36868667602539
2025-10-07,36.147499084472656
2025-10-08,36.442420959472656
2025-10-09,36.0511589050293
2025-10-10,34.943233489990234
2025-10-13,36.02854919433594
2025-10-14,35.759185791015625
2025-10-15,36.33231735229492
2025-10-16,36.69408416748047
2025-10-17,36.767818450927734
2025-10-20,37.25640106201172
2025-10-21,36.96639633178711
2025-10-22,36.8798828125
2025-10-23,37.149253845214844
2025-10-24,37.41172790527344
2025-10-27,37.83543014526367
2025-10-28,37.869834899902344
2025-10-29,37.94258499145508
2025-10-30,37.4884033203125
2025-10-31,37.464813232421875
2025-11-03,37.69091796875
2025-11-04,37.041114807128906
2025-11-05,37.33111572265625
2025-11-06,37.100093841552734
2025-11-07,36.882835388183594
2025-11-10,37.580814361572266
2025-11-11,37.66536331176758
2025-11-12,37.620140075683594
2025-11-13,37.19643783569336
2025-11-14,37.22887420654297
2025-11-17,36.79829025268555
2025-11-18,36.66950988769531
2025-11-19,36.479774475097656
2025-11-20,36.07081985473633
2025-11-21,35.99217224121094
2025-11-24,36.42472457885742
2025-11-25,36.5289306640625
2025-11-26,36.67442321777344
2025-11-28,36.689170837402344
2025-12-01,36.55547332763672
2025-12-02,36.59774398803711
2025-12-03,36.65869903564453
2025-12-04,36.54072189331055
2025-12-05,36.78550720214844
2025-12-08,36.71178436279297
2025-12-09,36.617408752441406
2025-12-10,37.03914260864258
2025-12-11,36.85728073120117
2025-12-12,36.42472457885742
2025-12-15,36.39719772338867
2025-12-16,36.206485748291016
2025-12-17,35.89189910888672
2025-12-18,36.504356384277344
2025-12-19,36.68425750732422
2025-12-22,36.8032112121582
2025-12-23,36.92412567138672
2025-12-24,37.16596221923828
2025-12-26,37.56033706665039
2025-12-29,37.45106506347656
2025-12-30,37.73915100097656
2025-12-31,37.480865478515625
2026-01-02,38.544795989990234
2026-01-05,39.11301803588867
2026-01-06,39.30275344848633
2026-01-07,39.160701751708984
2026-01-08,38.97096252441406
2026-01-09,39.21136474609375
2026-01-12,39.733890533447266
2026-01-13,39.46765899658203
2026-01-14,39.58686447143555
2026-01-15,39.917667388916016
2026-01-16,39.717002868652344
2026-01-20,39.36434555053711
2026-01-21,40.12032699584961
2026-01-22,40.52066421508789
2026-01-23,40.783912658691406
2026-01-26,40.79781723022461
2026-01-27,41.62233352661133
2026-01-28,41.941219329833984
2026-01-29,41.73061752319336
2026-01-30,40.851463317871094
2026-02-02,40.91802215576172
2026-02-03,41.07299041748047
2026-02-04,40.529598236083984
2026-02-05,40.39847183227539
2026-02-06,41.54286575317383
2026-02-09,41.91737365722656
2026-02-10,42.101158142089844
2026-02-11,42.76375198364258
2026-02-12,42.49156188964844
2026-02-13,42.729976654052734
2026-02-17,42.533287048339844
2026-02-18,42.5501708984375
2026-02-19,42.58494186401367
2026-02-20,43.48098373413086
2026-02-23,42.9892578125
2026-02-24,43.78098678588867
2026-02-25,44.37504196166992
2026-02-26,44.11576461791992
2026-02-27,44.11079788208008
2026-03-02,43.3280029296875
2026-03-03,41.225975036621094
2026-03-04,41.48028564453125
2026-03-05,40.649803161621094
2026-03-06,40.140193939208984
2026-03-09,41.00444793701172
2026-03-10,41.13557434082031
2026-03-11,41.20213317871094
2026-03-12,39.82826232910156
2026-03-13,39.660377502441406
2026-03-16,40.92695999145508
2026-03-17,41.23193359375
2026-03-18,40.33588790893555
2026-03-19,40.37264633178711
2026-03-20,38.918312072753906
2026-03-23,40.11436080932617
2026-03-24,39.548126220703125
2026-03-25,40.04184341430664
2026-03-26,38.64698028564453
2026-03-27,38.351280212402344
2026-03-30,38.07549285888672
2026-03-31,39.57589340209961
2026-04-01,39.68242263793945
2026-04-02,39.33296203613281
2026-04-06,39.64459228515625
2026-04-07,39.56394577026367
2026-04-08,42.00819396972656
2026-04-09,41.977325439453125
2026-04-10,42.06394958496094
2026-04-13,42.46816635131836
2026-04-14,43.26466751098633
2026-04-15,43.06852722167969
2026-04-16,43.13722610473633
2026-04-17,44.093021392822266
2026-04-20,43.858055114746094
2026-04-21,43.182029724121094
2026-04-22,43.889915466308594
2026-04-23,43.182029724121094
2026-04-24,44.14479446411133
2026-04-27,43.96856689453125
2026-04-28,43.66092300415039
2026-04-29,43.41400909423828
2026-04-30,44.35188293457031
2026-05-01,44.411617279052734
2026-05-04,44.45144271850586
2026-05-05,45.34650802612305
2026-05-06,46.99127197265625
2026-05-07,46.35506820678711
2026-05-08,47.396488189697266
2026-05-11,47.33475875854492
2026-05-12,45.75471115112305
2026-05-13,46.8548698425293
2026-05-14,46.83396530151367
2026-05-15,45.1891975402832
2026-05-18,45.16928482055664
2026-05-19,44.66351318359375
2026-05-20,45.56056594848633
2026-05-21,46.012577056884766
2026-05-22,45.96179962158203
2026-05-26,47.82858657836914
2026-05-27,47.94607162475586
2026-05-28,48.144195556640625
2026-05-29,48.34630584716797
2026-06-01,49.462398529052734
2026-06-02,50.06972885131836
2026-06-03,49.4823112487793
2026-06-04,48.83515930175781
2026-06-05,45.556583404541016
2026-06-08,46.415802001953125
2026-06-09,46.3371467590332
2026-06-10,45.59341812133789
2026-06-11,47.69218826293945
2026-06-12,47.78776931762695
2026-06-15,49.28318786621094
2026-06-16,48.534481048583984
2026-06-17,48.367218017578125
2026-06-18,50.0806770324707
2026-06-22,50.125484466552734
2026-06-23,47.545833587646484
2026-06-24,47.7349967956543
2026-06-25,48.31700134277344
2026-06-26,47.87300109863281
2026-06-29,48.15999984741211
2026-06-30,48.61000061035156
2026-07-01,46.8380012512207
2026-07-02,46.249000549316406
2026-07-06,47.547000885009766
2026-07-07,46.23500061035156
2026-07-08,46.57099914550781
2026-07-09,46.887001037597656
2026-07-10,46.96099853515625
2026-07-13,45.21699905395508
2026-07-14,46.16299819946289
2026-07-15,46.244998931884766
2026-07-16,45.29800033569336
2026-07-17,44.81700134277344
2026-07-20,44.77799987792969
2026-07-21,45.96200180053711
2026-07-22,45.53799819946289
2026-07-23,45.0620002746582
2026-07-24,44.35100173950195
2026-07-27,44.597999572753906
2026-07-28,43.637001037597656
2026-07-29,42.691001892089844
2026-07-30,44.34700012207031
2026-07-31,44.59000015258789
2026-08-03,44.917999267578125
2026-08-04,46.02299880981445
2026-08-05,45.9379997253418
2026-08-06,45.354000091552734
2026-08-07,45.7400016784668
2026-08-10,45.499000549316406
2026-08-11,45.75
2026-08-12,46.31399917602539
2026-08-13,46.60499954223633
2026-08-14,46.58399963378906
2026-08-17,46.99700164794922
2026-08-18,45.65299987792969
2026-08-19,46.369998931884766
2026-08-20,46.680999755859375
2026-08-21,46.987998962402344
2026-08-24,46.18899917602539
2026-08-25,47.143001556396484
2026-08-26,47.02000045776367
2026-08-27,47.141998291015625
2026-08-28,46.78799819946289
2026-08-31,46.9900016784668
2026-09-01,46.73400115966797
2026-09-02,46.86800003051758
2026-09-03,47.15299987792969
2026-09-04,47.957000732421875
2026-09-08,48.066001892089844
2026-09-09,47.85599899291992
2026-09-10,46.654998779296875
2026-09-11,47.16299819946289
2026-09-14,45.88999938964844
2026-09-15,45.74599838256836
2026-09-16,45.694000244140625
2026-09-17,46.53900146484375
2026-09-18,46.47999954223633
2026-09-21,47.875
2026-09-22,
