date,value
1971-10-22,10139.2
1971-10-25,10024.28
1971-10-26,9957.4
1971-10-27,9829.67
1971-10-28,9843.41
1971-10-29,9899.82
1971-11-01,9750.69
1971-11-02,9784.46
1971-11-03,10000.36
1971-11-04,9966.19
1971-11-05,9898.77
1971-11-08,9885.2
1971-11-09,9948.8
1971-11-10,9858.95
1971-11-11,9748.06
1971-11-12,9750.72
1971-11-15,9737.12
1971-11-16,9868.95
1971-11-17,9806.54
1971-11-18,9717.37
1971-11-19,9685.28
1971-11-22,9605.23
1971-11-23,9494.01
1971-11-24,9530.12
1971-11-26,9700.86
1971-11-29,9881.81
1971-11-30,9983.87
1971-12-01,10146.58
1971-12-02,10175.67
1971-12-03,10375.12
1971-12-06,10315.98
1971-12-07,10433.28
1971-12-08,10325.41
1971-12-09,10440.36
1971-12-10,10580.86
1971-12-13,10653.17
1971-12-14,10558.89
1971-12-15,10715.55
1971-12-16,10937.23
1971-12-17,10972.95
1971-12-20,11167.9
1971-12-21,11219.21
1971-12-22,11109.23
1971-12-23,11088.67
1971-12-27,11190.43
1971-12-28,11496.7
1971-12-29,11580.23
1971-12-30,11604.95
1971-12-31,11696.21
1972-01-03,11584.86
1972-01-04,11709.7
1972-01-05,11939.72
1972-01-06,11929.56
1972-01-07,11966.33
1972-01-10,11930.78
1972-01-11,12063.97
1972-01-12,11956.24
1972-01-13,11908.08
1972-01-14,11986.24
1972-01-17,12099.43
1972-01-18,12148.79
1972-01-19,12073.94
1972-01-20,12144.6
1972-01-21,12037.44
1972-01-24,11887.38
1972-01-25,11849.1
1972-01-26,11859.31
1972-01-27,12147.23
1972-01-28,12323.52
1972-01-31,12405.29
1972-02-01,12438.05
1972-02-02,12629.61
1972-02-03,12493.07
1972-02-04,12583.72
1972-02-07,12582.21
1972-02-08,12581.69
1972-02-09,12707.06
1972-02-10,12652.44
1972-02-11,12658.52
1972-02-14,12520.56
1972-02-15,12622.65
1972-02-16,12652.24
1972-02-17,12583.9
1972-02-18,12564.84
1972-02-22,12744.75
1972-02-23,12684.08
1972-02-24,12810.8
1972-02-25,13057.4
1972-02-28,13134
1972-02-29,13148.46
1972-03-01,13274.42
1972-03-02,13301.32
1972-03-03,13363.74
1972-03-06,13581.77
1972-03-07,13509.73
1972-03-08,13483.38
1972-03-09,13411.48
1972-03-10,13201.8
1972-03-13,13000.12
1972-03-14,12978.04
1972-03-15,13089.29
1972-03-16,13170.68
1972-03-17,13305.14
1972-03-20,13252.82
1972-03-21,13110.13
1972-03-22,13148.98
1972-03-23,13309.29
1972-03-24,13200.61
1972-03-27,13213.53
1972-03-28,13132.77
1972-03-29,13008.69
1972-03-30,13303.32
1972-04-03,13450.51
1972-04-04,13643.54
1972-04-05,13909.38
1972-04-06,14003.49
1972-04-07,14019.18
1972-04-10,14091.6
1972-04-11,14239.37
1972-04-12,14371.1
1972-04-13,14145.71
1972-04-14,14060.81
1972-04-17,13926.77
1972-04-18,13919.32
1972-04-19,13948.73
1972-04-20,13967.74
1972-04-21,13849.3
1972-04-24,13680.21
1972-04-25,13559.31
1972-04-26,13572.45
1972-04-27,13568.96
1972-04-28,13660.75
1972-05-01,13383.93
1972-05-02,13340.41
1972-05-03,13335.27
1972-05-04,13385.87
1972-05-05,13434.81
1972-05-08,13415.24
1972-05-09,13143.92
1972-05-10,13233.78
1972-05-11,13179.66
1972-05-12,13266.15
1972-05-15,13337.94
1972-05-16,13402.7
1972-05-17,13553.33
1972-05-18,13917.88
1972-05-19,14054.01
1972-05-22,14169.03
1972-05-23,14249.23
1972-05-24,14373.44
1972-05-25,14432.09
1972-05-26,14641.57
1972-05-30,14645.73
1972-05-31,14427.97
1972-06-01,14486.84
1972-06-02,14677.49
1972-06-05,14499.24
1972-06-06,14282.1
1972-06-07,14307.59
1972-06-08,14256.82
1972-06-09,13979.48
1972-06-12,14004.81
1972-06-13,14231.45
1972-06-14,14206.44
1972-06-15,14238.57
1972-06-16,14192.98
1972-06-19,14102.75
1972-06-20,14058.82
1972-06-21,14088.94
1972-06-22,13969.54
1972-06-23,13916.55
1972-06-26,13848.05
1972-06-27,13817.86
1972-06-28,13763.36
1972-06-29,13644.02
1972-06-30,13850.22
1972-07-03,14068.93
1972-07-05,14277.62
1972-07-06,14501.74
1972-07-07,14306.87
1972-07-10,14269.37
1972-07-11,14265.27
1972-07-12,14187.06
1972-07-13,14032.81
1972-07-14,14186.49
1972-07-17,14067.68
1972-07-18,13960.85
1972-07-19,14078.84
1972-07-20,13979.61
1972-07-21,14156.99
1972-07-24,14342.66
1972-07-25,14195.76
1972-07-26,14441.76
1972-07-27,14483.33
1972-07-28,14439.77
1972-07-31,14398.82
1972-08-01,14663.15
1972-08-02,14965.39
1972-08-03,15101.7
1972-08-04,15114.3
1972-08-07,14955.94
1972-08-08,15033.13
1972-08-09,14929.85
1972-08-10,15087.47
1972-08-11,15314.68
1972-08-14,15390.49
1972-08-15,15195.01
1972-08-16,15205.41
1972-08-17,15043.79
1972-08-18,15132.63
1972-08-21,15106.13
1972-08-22,15210.47
1972-08-23,15217.48
1972-08-24,14865.81
1972-08-25,14877.99
1972-08-28,14858.13
1972-08-29,14959.44
1972-08-30,14984.02
1972-08-31,14947.09
1972-09-01,15146.43
1972-09-05,15092.12
1972-09-06,14823.21
1972-09-07,14640.1
1972-09-08,14480.8
1972-09-11,14251.83
1972-09-12,14196.93
1972-09-13,14227.14
1972-09-14,14043.45
1972-09-15,14060.39
1972-09-18,13981.27
1972-09-19,13833.73
1972-09-20,13812.21
1972-09-21,13894.56
1972-09-22,13954.22
1972-09-25,13857.73
1972-09-26,13931.93
1972-09-27,14249.11
1972-09-28,14288.68
1972-09-29,14444.79
1972-10-02,14154.99
1972-10-03,14062.12
1972-10-04,14028.85
1972-10-05,13880.59
1972-10-06,13918.27
1972-10-09,14019.63
1972-10-10,13941.31
1972-10-11,13934.05
1972-10-12,13706.4
1972-10-13,13690.59
1972-10-16,13509.86
1972-10-17,13713.79
1972-10-18,13886.66
1972-10-19,13753.94
1972-10-20,13942.37
1972-10-23,14210.95
1972-10-24,14322.08
1972-10-25,14282.16
