date,value
1972-02-23,12552.57
1972-02-24,12711.81
1972-02-25,13008.27
1972-02-28,13104.73
1972-02-29,13142.73
1972-03-01,13325.77
1972-03-02,13368.78
1972-03-03,13462.06
1972-03-06,13740.82
1972-03-07,13663.63
1972-03-08,13651.89
1972-03-09,13571.71
1972-03-10,13298.91
1972-03-13,13031.23
1972-03-14,13016.78
1972-03-15,13141.44
1972-03-16,13221.69
1972-03-17,13371.18
1972-03-20,13285.89
1972-03-21,13072.69
1972-03-22,13124.69
1972-03-23,13354.52
1972-03-24,13219.68
1972-03-27,13226.59
1972-03-28,13130.89
1972-03-29,12972.36
1972-03-30,13325.33
1972-04-03,13499.58
1972-04-04,13747.6
1972-04-05,14089.35
1972-04-06,14203.01
1972-04-07,14256.9
1972-04-10,14332.69
1972-04-11,14531.99
1972-04-12,14696.72
1972-04-13,14413.09
1972-04-14,14326.09
1972-04-17,14162.05
1972-04-18,14147.69
1972-04-19,14146.7
1972-04-20,14157.67
1972-04-21,14007.49
1972-04-24,13782
1972-04-25,13607.7
1972-04-26,13610.64
1972-04-27,13601.79
1972-04-28,13714.32
1972-05-01,13359.84
1972-05-02,13286.47
1972-05-03,13252.06
1972-05-04,13315.48
1972-05-05,13383.88
1972-05-08,13336.32
1972-05-09,12953.53
1972-05-10,13085.33
1972-05-11,13046.17
1972-05-12,13182.55
1972-05-15,13287.88
1972-05-16,13350.62
1972-05-17,13530.67
1972-05-18,13977.77
1972-05-19,14165.67
1972-05-22,14307.35
1972-05-23,14395.4
1972-05-24,14545.86
1972-05-25,14633.84
1972-05-26,14886.26
1972-05-30,14867.85
1972-05-31,14581.02
1972-06-01,14668.97
1972-06-02,14911.58
1972-06-05,14672.3
1972-06-06,14393.51
1972-06-07,14406.17
1972-06-08,14341.15
1972-06-09,13989.39
1972-06-12,14009.87
1972-06-13,14277.02
1972-06-14,14270.29
1972-06-15,14287.56
1972-06-16,14228.25
1972-06-19,14126.31
1972-06-20,14075.25
1972-06-21,14104.86
1972-06-22,13945.71
1972-06-23,13864.48
1972-06-26,13769.27
1972-06-27,13726.85
1972-06-28,13645.77
1972-06-29,13496.29
1972-06-30,13762.68
1972-07-03,14032.5
1972-07-05,14293.83
1972-07-06,14569.08
1972-07-07,14325.21
1972-07-10,14258.84
1972-07-11,14224.39
1972-07-12,14094.26
1972-07-13,13882.86
1972-07-14,14074.02
1972-07-17,13893.26
1972-07-18,13761.04
1972-07-19,13895.92
1972-07-20,13764.79
1972-07-21,13981.88
1972-07-24,14220.91
1972-07-25,14035.62
1972-07-26,14314.42
1972-07-27,14333.33
1972-07-28,14274.91
1972-07-31,14213.08
1972-08-01,14551.27
1972-08-02,14935.97
1972-08-03,15115.73
1972-08-04,15152.83
1972-08-07,14953.91
1972-08-08,15048.49
1972-08-09,14918.63
1972-08-10,15124.63
1972-08-11,15426.54
1972-08-14,15513.54
1972-08-15,15257.75
1972-08-16,15274.69
1972-08-17,15078.56
1972-08-18,15202.93
1972-08-21,15159.18
1972-08-22,15280.37
1972-08-23,15281.36
1972-08-24,14820.59
1972-08-25,14835.96
1972-08-28,14787.1
1972-08-29,14907.52
1972-08-30,14936.91
1972-08-31,14898.65
1972-09-01,15154.72
1972-09-05,15073.93
1972-09-06,14732.89
1972-09-07,14485.21
1972-09-08,14286.68
1972-09-11,13977.02
1972-09-12,13886.72
1972-09-13,13921.54
1972-09-14,13704.28
1972-09-15,13724.39
1972-09-18,13623.03
1972-09-19,13445.63
1972-09-20,13402.21
1972-09-21,13490.92
1972-09-22,13558.72
1972-09-25,13430.03
1972-09-26,13522.71
1972-09-27,13920.17
1972-09-28,13976.41
1972-09-29,14155.09
1972-10-02,13804.01
1972-10-03,13683.9
1972-10-04,13627.49
1972-10-05,13425.9
1972-10-06,13475.73
1972-10-09,13595.4
1972-10-10,13505.28
1972-10-11,13486.96
1972-10-12,13196.33
1972-10-13,13158.59
1972-10-16,12928.92
1972-10-17,13168.54
1972-10-18,13374.48
1972-10-19,13215.93
1972-10-20,13449.24
1972-10-23,13781.17
1972-10-24,13905.87
1972-10-25,13863.03
1972-10-26,14071.83
1972-10-27,13989.92
1972-10-30,14146.95
1972-10-31,14214.69
1972-11-01,14627.8
1972-11-02,14957.63
1972-11-03,15260.46
1972-11-06,15300.93
1972-11-08,15029.06
1972-11-09,15079.54
1972-11-10,15346.04
1972-11-13,15374.95
1972-11-14,15708.57
1972-11-15,15539
1972-11-16,15824.48
1972-11-17,15876.12
1972-11-20,15969.1
1972-11-21,15925.79
1972-11-22,16107.94
1972-11-24,16183.94
1972-11-27,16090.34
1972-11-28,15860.09
1972-11-29,16031.98
1972-11-30,15925.65
1972-12-01,16053.63
1972-12-04,16187.61
1972-12-05,15960.46
1972-12-06,16333.78
1972-12-07,16472.2
1972-12-08,16457.21
1972-12-11,16566.17
1972-12-12,16521.26
1972-12-13,16474.94
1972-12-14,16355.14
1972-12-15,16487.65
1972-12-18,16137.67
1972-12-19,15900.21
1972-12-20,15839.87
1972-12-21,15604.86
1972-12-22,15821.68
1972-12-26,15869.11
1972-12-27,15986.81
1972-12-29,16310.16
1973-01-02,16599.05
1973-01-03,16682.12
1973-01-04,16686.12
1973-01-05,16921.24
1973-01-08,16876.76
1973-01-09,16693.67
1973-01-10,16584.41
1973-01-11,16986.84
1973-01-12,16798.57
1973-01-15,16588.02
1973-01-16,16524.78
1973-01-17,16714.19
1973-01-18,16861.91
1973-01-19,16909.78
1973-01-22,16768.48
1973-01-23,16900.26
1973-01-24,16520.51
1973-01-26,16370.04
1973-01-29,16084.67
1973-01-30,16113.04
1973-01-31,16156.85
1973-02-01,15866.14
1973-02-02,15740.39
1973-02-05,15876.44
1973-02-06,16167.55
1973-02-07,16031.52
1973-02-08,15989.55
1973-02-09,16432.63
1973-02-12,16942.7
1973-02-13,17255.3
1973-02-14,16876.55
1973-02-15,16546.97
1973-02-16,16773.29
1973-02-20,16878.17
1973-02-21,16749.75
1973-02-22,16815.87
1973-02-23,16685.68
1973-02-26,16521.13
1973-02-27,16177.26
1973-02-28,16331.07
1973-03-01,16086.66
1973-03-02,16312.15
1973-03-05,16257.93
1973-03-06,16469.65
1973-03-07,16686
1973-03-08,16573.46
1973-03-09,16562.44
1973-03-12,16603.3
1973-03-13,16733.93
1973-03-14,16970.13
1973-03-15,16641.34
1973-03-16,16560.98
1973-03-19,16244.53
1973-03-20,16014.58
1973-03-21,15629.79
1973-03-22,15409.17
1973-03-23,15555.87
1973-03-26,15677.24
1973-03-27,16187.05
1973-03-28,16388.44
1973-03-29,16646.83
1973-03-30,16297.92
1973-04-02,16008.11
1973-04-03,15677.77
1973-04-04,15474.14
1973-04-05,15249.7
1973-04-06,15322.55
1973-04-09,15594.54
1973-04-10,16025.91
1973-04-11,16093.53
1973-04-12,16179.3
1973-04-13,15975.18
1973-04-16,15709.89
1973-04-17,15580.5
1973-04-18,15723.74
1973-04-19,15782.08
1973-04-23,15708.48
1973-04-24,15283.73
1973-04-25,14590.7
1973-04-26,14885.44
1973-04-27,14487.04
1973-04-30,14337.01
1973-05-01,14301.84
1973-05-02,14602.75
1973-05-03,15131.44
1973-05-04,15363.8
1973-05-07,15299.47
1973-05-08,15506.15
1973-05-09,15212.89
1973-05-10,14968.99
1973-05-11,14695.6
1973-05-14,14075.78
1973-05-15,14256.08
1973-05-16,14257.9
1973-05-17,13902.79
1973-05-18,13741.82
1973-05-21,13448.93
1973-05-22,13699.3
1973-05-23,13869.02
1973-05-24,14482.5
1973-05-25,14631.27
1973-05-29,14535.68
1973-05-30,14124.47
1973-05-31,13951.66
1973-06-01,13781.9
1973-06-04,13619.75
1973-06-05,13939.4
1973-06-06,13761.85
1973-06-07,14086.4
1973-06-08,14377.88
1973-06-11,14272.56
1973-06-12,14643.49
1973-06-13,14373.91
1973-06-14,14077.2
1973-06-15,13705.93
1973-06-18,13376.5
1973-06-19,13636.04
1973-06-20,13829.57
1973-06-21,13574.17
1973-06-22,13550.33
1973-06-25,13158.88
1973-06-26,13363.7
1973-06-27,13528.88
1973-06-28,13816.09
1973-06-29,13785.1
1973-07-02,13527.57
1973-07-03,13141.89
1973-07-05,13152.78
1973-07-06,13129.92
1973-07-09,13475.56
1973-07-10,13586.22
1973-07-11,13940.84
1973-07-12,13767.49
1973-07-13,13629.6
1973-07-16,13929.26
1973-07-17,13992.42
1973-07-18,14124.74
1973-07-19,14349.04
1973-07-20,14507.19
1973-07-23,14419.91
1973-07-24,14503.19
1973-07-25,14786.69
1973-07-26,14886.88
1973-07-27,14759.95
1973-07-30,14885.35
1973-07-31,14579.28
1973-08-01,14366.65
1973-08-02,14302.98
1973-08-03,14102.99
1973-08-06,14170.06
1973-08-07,14171.84
1973-08-08,13850.48
1973-08-09,14020.48
1973-08-10,13676.56
1973-08-13,13122
1973-08-14,12924.95
1973-08-15,13023.37
1973-08-16,12881.32
1973-08-17,12862.2
1973-08-20,12630.23
1973-08-21,12421.15
1973-08-22,12265.07
1973-08-23,12541.87
1973-08-24,12635.11
1973-08-27,12870.54
1973-08-28,13006.41
1973-08-29,13175.78
1973-08-30,13183.87
1973-08-31,13254.4
1973-09-04,13195.85
1973-09-05,13430.67
1973-09-06,13637.07
1973-09-07,13660.53
1973-09-10,13485.96
1973-09-11,13167.8
1973-09-12,13054.82
1973-09-13,13070.12
1973-09-14,13431.15
1973-09-17,13393.95
1973-09-18,13428.45
1973-09-19,13752.59
1973-09-20,13930.96
1973-09-21,13981.69
1973-09-24,13859.46
1973-09-25,14064.39
1973-09-26,14292.43
1973-09-27,14294.02
1973-09-28,14185.9
1973-10-01,14037.21
1973-10-02,14226.67
1973-10-03,14266.64
1973-10-04,14260.14
1973-10-05,14553.17
1973-10-08,14619.07
1973-10-09,14694.21
1973-10-10,14439.56
1973-10-11,14962.86
1973-10-12,15161.56
1973-10-15,14758.08
1973-10-16,14672.81
1973-10-17,14570.06
1973-10-18,14634.21
1973-10-19,14650.24
1973-10-22,14551.13
1973-10-23,14699.13
1973-10-24,14712.69
1973-10-25,14818.87
1973-10-26,15106.36
1973-10-29,14769.58
1973-10-30,14269.76
1973-10-31,14164.1
1973-11-01,13878.7
1973-11-02,13575.54
1973-11-05,13059.45
1973-11-06,13101.49
1973-11-07,13309.23
1973-11-08,13468.24
1973-11-09,13006.08
1973-11-12,12923.78
1973-11-13,12981.61
1973-11-14,12541.83
1973-11-15,12452.63
1973-11-16,12696.94
1973-11-19,11833.69
1973-11-20,11370.72
1973-11-21,11556.9
1973-11-23,11207.69
1973-11-26,10589.9
1973-11-27,10431.27
1973-11-28,10677.45
1973-11-29,10563.13
1973-11-30,10337.18
1973-12-03,9968.09
1973-12-04,9790.27
1973-12-05,9447.71
1973-12-06,9807.48
1973-12-07,10173.56
1973-12-10,10250.96
1973-12-11,10035.5
1973-12-12,9460.91
1973-12-13,9258.06
1973-12-14,9431.75
1973-12-17,9503.19
1973-12-18,9664.38
1973-12-19,9803.16
1973-12-20,9749.88
1973-12-21,9431.64
1973-12-24,9253.09
1973-12-26,9499.25
1973-12-27,9744.73
1973-12-28,9800.45
1973-12-31,9973.84
1974-01-02,9952.65
1974-01-03,10342.9
1974-01-04,10193.39
1974-01-07,9929.18
1974-01-08,9681.66
1974-01-09,9440.17
1974-01-10,9426.76
1974-01-11,9733.46
1974-01-14,9506.06
1974-01-15,9695.99
1974-01-16,10016.16
1974-01-17,10378.76
1974-01-18,10202.18
1974-01-21,9896.06
1974-01-22,10033.91
1974-01-23,10138.49
