date,value
1964-02-18,10764.33
1964-02-19,10749.36
1964-02-20,10751.18
1964-02-24,10736.25
1964-02-25,10738.07
1964-02-26,10739.9
1964-02-27,10725
1964-02-28,10726.83
1964-03-02,10728.66
1964-03-03,10730.49
1964-03-04,10732.32
1964-03-05,10734.15
1964-03-06,10735.98
1964-03-09,10737.81
1964-03-10,10722.93
1964-03-11,10724.76
1964-03-12,10709.93
1964-03-13,10711.77
1964-03-16,10713.6
1964-03-17,10715.44
1964-03-18,10684.04
1964-03-19,10685.88
1964-03-20,10671.17
1964-03-23,10673.01
1964-03-24,10658.33
1964-03-25,10660.18
1964-03-26,10662.02
1964-03-30,10663.86
1964-03-31,10682.22
1964-04-01,10684.07
1964-04-02,10685.91
1964-04-03,10654.72
1964-04-06,10656.57
1964-04-07,10674.9
1964-04-08,10693.28
1964-04-09,10695.12
1964-04-10,10696.97
1964-04-13,10682.26
1964-04-14,10700.65
1964-04-15,10702.5
1964-04-16,10720.94
1964-04-17,10722.79
1964-04-20,10724.63
1964-04-21,10726.48
1964-04-22,10728.32
1964-04-23,10730.17
1964-04-24,10715.39
1964-04-27,10717.24
1964-04-28,10719.09
1964-04-29,10720.94
1964-04-30,10722.79
1964-05-01,10724.64
1964-05-04,10743.12
1964-05-05,10744.96
1964-05-06,10746.81
1964-05-07,10748.66
1964-05-08,10767.2
1964-05-11,10769.04
1964-05-12,10787.63
1964-05-13,10789.47
1964-05-14,10808.11
1964-05-15,10809.95
1964-05-18,10828.63
1964-05-19,10847.36
1964-05-20,10832.31
1964-05-21,10834.16
1964-05-22,10852.9
1964-05-25,10854.74
1964-05-26,10856.59
1964-05-27,10858.43
1964-05-28,10860.28
1964-06-01,10862.13
1964-06-02,10863.98
1964-06-03,10865.82
1964-06-04,10867.67
1964-06-05,10869.52
1964-06-08,10888.33
1964-06-09,10890.18
1964-06-10,10892.03
1964-06-11,10876.9
1964-06-12,10878.75
1964-06-15,10880.6
1964-06-16,10882.45
1964-06-17,10901.28
1964-06-18,10903.13
1964-06-19,10922.01
1964-06-22,10923.86
1964-06-23,10925.71
1964-06-24,10927.56
1964-06-25,10929.41
1964-06-26,10931.26
1964-06-29,10950.21
1964-06-30,10952.06
1964-07-01,10953.91
1964-07-02,10955.76
1964-07-06,10957.61
1964-07-07,10959.46
1964-07-08,10961.31
1964-07-09,10946.04
1964-07-10,10947.89
1964-07-13,10932.66
1964-07-14,10951.59
1964-07-15,10953.45
1964-07-16,10955.3
1964-07-17,10940.06
1964-07-20,10924.86
1964-07-21,10926.72
1964-07-22,10928.58
1964-07-23,10947.49
1964-07-24,10949.35
1964-07-27,10951.21
1964-07-28,10953.06
1964-07-29,10954.92
1964-07-30,10956.78
1964-07-31,10958.64
1964-08-03,10960.5
1964-08-04,10962.36
1964-08-05,10964.22
1964-08-06,10966.08
1964-08-07,10967.94
1964-08-10,10969.8
1964-08-11,10954.56
1964-08-12,10956.43
1964-08-13,10941.23
1964-08-14,10960.15
1964-08-17,10962.01
1964-08-18,10963.88
1964-08-19,10965.74
1964-08-20,10967.61
1964-08-21,10969.47
1964-08-24,10954.26
1964-08-25,10956.12
1964-08-26,10992.19
1964-08-27,10959.82
1964-08-28,10961.69
1964-08-31,10946.5
1964-09-01,10948.37
1964-09-02,10933.23
1964-09-03,10935.1
1964-09-04,10936.98
1964-09-08,10938.85
1964-09-09,10940.72
1964-09-10,10925.62
1964-09-11,10927.49
1964-09-14,10929.37
1964-09-15,10931.24
1964-09-16,10933.12
1964-09-17,10951.99
1964-09-18,10970.9
1964-09-21,10989.86
1964-09-22,10991.73
1964-09-23,10993.6
1964-09-24,10995.48
1964-09-25,10997.35
1964-09-28,10999.23
1964-09-29,11001.1
1964-09-30,11002.98
1964-10-01,11004.85
1964-10-02,11006.73
1964-10-05,10991.48
1964-10-06,10993.36
1964-10-07,10995.24
1964-10-08,10997.12
1964-10-09,10999
1964-10-12,11000.88
1964-10-13,11002.76
1964-10-14,11004.64
1964-10-15,10989.42
1964-10-16,10974.24
1964-10-19,10976.13
1964-10-20,10995.07
1964-10-21,11014.05
1964-10-22,11015.93
1964-10-23,11017.82
1964-10-26,11019.7
1964-10-27,11021.58
1964-10-28,11057.83
1964-10-29,11059.71
1964-10-30,11078.85
1964-11-02,11098.04
1964-11-04,11099.92
1964-11-05,11101.8
1964-11-06,11103.68
1964-11-09,11105.56
1964-11-10,11124.8
1964-11-11,11126.68
1964-11-12,11145.98
1964-11-13,11147.86
1964-11-16,11132.3
1964-11-17,11116.79
1964-11-18,11118.67
1964-11-19,11137.95
1964-11-20,11139.83
1964-11-23,11089.61
1964-11-24,11057
1964-11-25,11058.88
1964-11-27,11060.77
1964-11-30,11062.66
1964-12-01,11064.55
1964-12-02,11066.45
1964-12-03,11102.84
1964-12-04,11104.73
1964-12-07,11123.95
1964-12-08,11125.83
1964-12-09,11145.1
1964-12-10,11146.99
1964-12-11,11166.31
1964-12-14,11150.75
1964-12-15,11152.64
1964-12-16,11137.12
1964-12-17,11139.01
1964-12-18,11123.54
1964-12-21,11125.43
1964-12-22,11110
1964-12-23,11111.89
1964-12-24,11113.79
1964-12-28,11115.68
1964-12-29,11100.28
1964-12-30,11084.93
1964-12-31,11086.83
1965-01-04,11105.98
1965-01-05,11107.87
1965-01-06,11127.07
1965-01-07,11128.97
1965-01-08,11113.55
1965-01-11,11132.76
1965-01-12,11134.65
1965-01-13,11136.55
1965-01-14,11138.45
1965-01-15,11140.35
1965-01-18,11142.25
1965-01-19,11161.52
1965-01-20,11163.42
1965-01-21,11165.32
1965-01-22,11184.64
1965-01-25,11186.54
1965-01-26,11171
1965-01-27,11172.9
1965-01-28,11174.8
1965-01-29,11159.3
1965-02-01,11161.2
1965-02-02,11163.1
1965-02-03,11147.64
1965-02-04,11149.54
1965-02-05,11134.12
1965-02-08,11153.35
1965-02-09,11155.26
1965-02-10,11139.83
1965-02-11,11141.74
1965-02-12,11143.64
1965-02-15,11145.55
1965-02-16,11147.46
1965-02-17,11149.37
1965-02-18,11151.28
1965-02-19,11153.19
1965-02-23,11155.1
1965-02-24,11157.01
1965-02-25,11158.92
1965-02-26,11160.83
1965-03-01,11162.74
1965-03-02,11164.66
1965-03-03,11166.57
1965-03-04,11168.48
1965-03-05,11170.39
1965-03-08,11172.31
1965-03-09,11174.22
1965-03-10,11176.13
1965-03-11,11178.05
1965-03-12,11179.96
1965-03-15,11199.27
1965-03-16,11218.62
1965-03-17,11220.53
1965-03-18,11204.99
1965-03-19,11206.91
1965-03-22,11226.27
1965-03-23,11228.19
1965-03-24,11230.1
1965-03-25,11232.02
1965-03-26,11216.46
1965-03-29,11218.38
1965-03-30,11220.29
1965-03-31,11222.21
1965-04-01,11224.13
1965-04-02,11226.05
1965-04-05,11227.96
1965-04-06,11229.88
1965-04-07,11231.8
1965-04-08,11251.21
1965-04-09,11235.63
1965-04-12,11237.55
1965-04-13,11239.47
1965-04-14,11241.39
1965-04-15,11243.31
1965-04-19,11227.76
1965-04-20,11229.68
1965-04-21,11231.61
1965-04-22,11233.53
1965-04-23,11235.45
1965-04-26,11237.38
1965-04-27,11239.3
1965-04-28,11241.23
1965-04-29,11243.15
1965-04-30,11245.08
1965-05-03,11247
1965-05-04,11248.93
1965-05-05,11268.36
1965-05-06,11270.28
1965-05-07,11272.21
1965-05-10,11256.62
1965-05-11,11258.54
1965-05-12,11260.47
1965-05-13,11262.4
1965-05-14,11264.33
1965-05-17,11266.26
1965-05-18,11268.19
1965-05-19,11270.12
1965-05-20,11254.56
1965-05-21,11256.49
1965-05-24,11258.42
1965-05-25,11260.35
1965-05-26,11279.78
1965-05-27,11264.21
1965-05-28,11266.14
1965-06-01,11268.07
1965-06-02,11270.01
1965-06-03,11271.94
1965-06-04,11273.88
1965-06-07,11275.81
1965-06-08,11277.75
1965-06-09,11279.69
1965-06-10,11281.62
1965-06-11,11283.56
1965-06-14,11303.03
1965-06-15,11304.96
1965-06-16,11306.9
1965-06-17,11308.84
1965-06-18,11310.77
1965-06-21,11330.31
1965-06-22,11332.24
1965-06-23,11334.18
1965-06-24,11336.11
1965-06-25,11338.05
1965-06-28,11339.99
1965-06-29,11341.93
1965-06-30,11343.87
1965-07-01,11328.18
1965-07-02,11330.12
1965-07-06,11332.06
1965-07-07,11334
1965-07-08,11353.57
1965-07-09,11337.87
1965-07-12,11339.81
1965-07-13,11341.75
1965-07-14,11343.69
1965-07-15,11345.64
1965-07-16,11347.58
1965-07-19,11367.18
1965-07-20,11369.12
1965-07-21,11371.06
1965-07-22,11355.33
1965-07-23,11357.28
1965-07-26,11359.22
1965-07-27,11361.17
1965-07-28,11363.12
1965-07-29,11365.06
1965-07-30,11349.37
1965-08-02,11351.32
1965-08-03,11353.26
1965-08-04,11337.61
1965-08-05,11339.56
1965-08-06,11341.51
1965-08-09,11325.9
1965-08-10,11327.85
1965-08-11,11312.28
1965-08-12,11314.23
1965-08-13,11316.19
1965-08-16,11318.14
1965-08-17,11302.61
1965-08-18,11304.56
1965-08-19,11306.52
1965-08-20,11308.48
1965-08-23,11292.98
1965-08-24,11277.53
1965-08-25,11279.49
1965-08-26,11281.45
1965-08-27,11283.42
1965-08-30,11285.38
1965-08-31,11287.34
1965-09-01,11289.31
1965-09-02,11273.88
1965-09-03,11293.23
1965-09-07,11295.2
1965-09-08,11297.17
1965-09-09,11281.73
1965-09-10,11266.33
1965-09-13,11268.3
1965-09-14,11270.27
1965-09-15,11272.24
1965-09-16,11274.21
1965-09-17,11276.19
1965-09-20,11278.16
1965-09-21,11280.13
1965-09-22,11282.1
1965-09-23,11266.73
1965-09-24,11268.7
1965-09-27,11270.68
1965-09-28,11255.35
1965-09-29,11222.83
1965-09-30,11224.81
1965-10-01,11226.79
1965-10-04,11228.77
1965-10-05,11265.24
1965-10-06,11267.22
1965-10-07,11286.52
1965-10-08,11288.49
1965-10-11,11307.84
1965-10-12,11309.82
1965-10-13,11311.8
1965-10-14,11313.78
1965-10-15,11298.36
1965-10-18,11300.34
1965-10-19,11284.97
1965-10-20,11286.95
1965-10-21,11271.62
1965-10-22,11290.91
1965-10-25,11275.57
1965-10-26,11277.56
1965-10-27,11262.26
1965-10-28,11247.01
1965-10-29,11231.8
1965-11-01,11199.51
1965-11-03,11201.51
1965-11-04,11203.5
1965-11-05,11188.42
1965-11-08,11173.38
1965-11-09,11158.38
1965-11-10,11160.38
1965-11-11,11162.38
1965-11-12,11181.38
1965-11-15,11183.38
1965-11-16,11185.38
1965-11-17,11204.43
1965-11-18,11189.37
1965-11-19,11191.37
1965-11-22,11193.37
1965-11-23,11195.37
1965-11-24,11214.44
1965-11-26,11216.44
1965-11-29,11201.36
1965-11-30,11186.32
1965-12-01,11137.45
1965-12-02,11139.46
1965-12-03,11141.47
1965-12-06,11042.76
1965-12-07,11044.78
1965-12-08,11046.8
1965-12-09,11032.19
1965-12-10,11050.83
1965-12-13,11019.63
1965-12-14,11005.1
1965-12-15,11007.12
1965-12-16,11009.15
1965-12-17,11011.17
1965-12-20,11079.63
