date,value
1887-10-14,14023.55
1887-10-17,14153.02
1887-10-18,14399.68
1887-10-19,14310.93
1887-10-20,14976.89
1887-10-21,14974.98
1887-10-24,14253.79
1887-10-25,14597.64
1887-10-26,14796.37
1887-10-27,14861.79
1887-10-28,14626.42
1887-10-31,14490.74
1887-11-01,15042.11
1887-11-02,15040.18
1887-11-03,14991.31
1887-11-04,15473.71
1887-11-07,15291.87
1887-11-09,15463.42
1887-11-10,15154.79
1887-11-11,15508.70
1887-11-14,15940.74
1887-11-15,16078.18
1887-11-16,16474.80
1887-11-17,16570.81
1887-11-18,16579.59
1887-11-21,16276.61
1887-11-22,16372.03
1887-11-23,16652.46
1887-11-25,16600.97
1887-11-28,16035.33
1887-11-29,16070.87
1887-11-30,15918.13
1887-12-01,15792.90
1887-12-02,16036.18
1887-12-05,16367.24
1887-12-06,16061.15
1887-12-07,15935.41
1887-12-08,15622.78
1887-12-09,15816.90
1887-12-12,15254.85
1887-12-13,15132.45
1887-12-14,15521.61
1887-12-15,15440.40
1887-12-16,15506.19
1887-12-19,15402.50
1887-12-20,15341.77
1887-12-21,15424.59
1887-12-22,15539.57
1887-12-23,15777.90
1887-12-27,15964.15
1887-12-28,15810.21
1887-12-29,16034.34
1887-12-30,15972.35
1888-01-03,15878.00
1888-01-04,15746.15
1888-01-05,15889.08
1888-01-06,16054.25
1888-01-09,16323.37
1888-01-10,16310.10
1888-01-11,16110.85
1888-01-12,16173.79
1888-01-13,16029.89
1888-01-16,16130.62
1888-01-17,16084.82
1888-01-18,16087.96
1888-01-19,15721.88
1888-01-20,15703.56
1888-01-23,15631.61
1888-01-24,15586.59
1888-01-25,15766.02
1888-01-26,15973.31
1888-01-27,16084.59
1888-01-30,16315.60
1888-01-31,16089.28
1888-02-01,16092.42
1888-02-02,15916.54
1888-02-03,15833.37
1888-02-06,15745.05
1888-02-07,15721.37
1888-02-08,15536.91
1888-02-09,15673.24
1888-02-10,15762.00
1888-02-13,15631.00
1888-02-14,15607.43
1888-02-15,15770.71
1888-02-16,15838.23
1888-02-17,16110.19
1888-02-20,15901.89
1888-02-21,15905.04
1888-02-23,16021.29
1888-02-24,16008.22
1888-02-27,15573.76
1888-02-28,15688.78
1888-02-29,15499.43
1888-03-01,15688.56
1888-03-02,15504.60
1888-03-05,15183.60
1888-03-06,15323.43
1888-03-07,15088.90
1888-03-08,15086.79
1888-03-09,15147.55
1888-03-14,15197.92
1888-03-15,15232.60
1888-03-16,14957.04
1888-03-19,15176.19
1888-03-20,14828.52
1888-03-21,14316.94
1888-03-22,14567.39
1888-03-23,14403.85
1888-03-26,14344.69
1888-03-27,14244.38
1888-03-28,14103.30
1888-03-29,14065.27
1888-04-02,13429.56
1888-04-03,13776.77
1888-04-04,14234.47
1888-04-05,14252.78
1888-04-06,14687.31
1888-04-09,14351.22
1888-04-10,14091.25
1888-04-11,14129.89
1888-04-12,14260.62
1888-04-13,14433.02
1888-04-16,14487.59
1888-04-17,14682.01
1888-04-18,14591.12
1888-04-19,14822.55
1888-04-20,14972.01
1888-04-23,15227.39
1888-04-24,15532.62
1888-04-25,15642.65
1888-04-26,15801.43
1888-04-27,15777.34
1888-04-30,16390.07
1888-05-01,16568.96
1888-05-02,16107.49
1888-05-03,16104.96
1888-05-04,15949.86
1888-05-07,15697.93
1888-05-08,15448.06
1888-05-09,15632.35
1888-05-10,15307.93
1888-05-11,15480.74
1888-05-14,15440.95
1888-05-15,15363.89
1888-05-16,15499.74
1888-05-17,15315.73
1888-05-18,15451.34
1888-05-21,15480.91
1888-05-22,15302.40
1888-05-23,15167.40
1888-05-24,14953.81
1888-05-25,15234.57
1888-05-28,14676.65
1888-05-29,14861.26
1888-05-31,14707.45
1888-06-01,14757.12
1888-06-04,14853.70
1888-06-05,14699.97
1888-06-06,14749.62
1888-06-07,14965.79
1888-06-08,14895.35
1888-06-11,14281.55
1888-06-12,14356.07
1888-06-13,14194.85
1888-06-14,14371.12
1888-06-15,14491.95
1888-06-18,14833.29
1888-06-19,14682.96
1888-06-20,14696.01
1888-06-21,14855.97
1888-06-22,14974.57
1888-06-25,14627.64
1888-06-26,14651.13
1888-06-27,14695.58
1888-06-28,14782.05
1888-06-29,14884.53
1888-07-02,14676.02
1888-07-03,14710.02
1888-07-05,14833.20
1888-07-06,15241.25
1888-07-09,15126.40
1888-07-10,15533.01
1888-07-11,15751.03
1888-07-12,15612.57
1888-07-13,15993.08
1888-07-16,16088.52
1888-07-17,16392.46
1888-07-18,16450.32
1888-07-19,16203.59
1888-07-20,16200.65
1888-07-23,16532.99
1888-07-24,16807.58
1888-07-25,16177.68
1888-07-26,16756.65
1888-07-27,16815.06
1888-07-30,16772.85
1888-07-31,17032.42
1888-08-01,17074.38
1888-08-02,17048.75
1888-08-03,16994.99
1888-08-06,17452.94
1888-08-07,17569.42
1888-08-08,17686.27
1888-08-09,17522.55
1888-08-10,17673.46
1888-08-13,17670.27
1888-08-14,17203.02
1888-08-15,17459.91
1888-08-16,17263.19
1888-08-17,16829.86
1888-08-20,17184.48
1888-08-21,17424.16
