series,variant,from_id,to_id,from_frac,from_X,to_frac,to_X,dist_all,dist_risk,dist_return,diff_cagr,diff_ann_vol,diff_sharpe,diff_sortino,diff_max_dd,diff_calmar,diff_mdd_duration_days,diff_log_final_wealth,diff_worst_month
mkt,primary,half_x10,half_x0,half,10,half,0,0.33435000249821584,0.18133549983190464,0.39565400043833193,0.014499140113837322,0.004391108830866519,0.05316883488878005,0.08624280789855987,0.019693314557427732,0.018176025247002722,-1946.0,1.3029128310829456,0.0386292066138314
mkt,primary,half_x10,quarter_x0,half,10,quarter,0,0.9495453848406991,1.356153494303049,0.49309221152066807,-0.022453266225140003,-0.10988554180904317,0.05316883488878005,0.08624280789855987,0.2566104406169136,0.008724670598404191,-2795.0,-2.051848239064485,0.20381871489715864
mkt,primary,half_x10,full_x10,half,10,full,10,0.6502070895776079,1.1057768199891247,0.2948033583983095,0.01742620015385729,0.224171580183311,0.0,0.0,-0.061024090194209735,0.010692531381608222,1681.0,1.5638920824175244,-0.2624157233798051
mkt,primary,half_x10,half_x10,half,10,half,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,primary,half_x10,quarter_x10,half,10,quarter,10,0.835576370379485,1.1655731669404172,0.5079741980543927,-0.029715742088660693,-0.11207919284202263,0.0,0.0,0.21453731536550913,-0.00827257020170935,-1827.0,-2.7246448355312856,0.1815210534554451
mkt,primary,half_x10,full_x25,half,10,full,25,0.7171772414881898,1.133767075085154,0.41159813309584725,-0.012989182470209651,0.21746809815274484,-0.0620158542556028,-0.0931095192516691,-0.06235692358744249,-0.01989573089833975,5377.0,-1.1818442158923652,-0.2624157233798051
mkt,primary,half_x10,half_x25,half,10,half,25,0.3710268464623933,0.17564319949153165,0.43867524196552665,-0.01574154396832178,-0.003349465463614476,-0.0620158542556028,-0.0931095192516691,-0.029350826665779595,-0.01964453262328021,1852.0,-1.4340794022477095,0.0
mkt,primary,half_x10,quarter_x25,half,10,quarter,25,0.786904247409429,0.9126278480648805,0.7311622493170461,-0.037577376538797294,-0.1137515493906956,-0.0620158542556028,-0.0931095192516691,0.1439838063069695,-0.027287138427187205,1213.0,-3.4580949712185447,0.1815210534554451
mkt,primary,half_x10,full_x100,half,10,full,100,2.4042330669472807,2.097822594117967,2.4923677339315775,-0.11174064111731176,0.2021559849546777,-0.28643498648452614,-0.40477838092992363,-0.06272011993297433,-0.11868031461218381,27485.0,-10.655989447473177,-0.3696059905110167
mkt,primary,half_x10,half_x100,half,10,half,100,1.6138490996996426,0.864737964907203,1.9436399880739657,-0.0676423518660969,-0.01099787420118395,-0.28643498648452614,-0.40477838092992363,-0.05994201189091519,-0.07448149338244887,12721.0,-6.3137894986957495,-0.09624729163739776
mkt,primary,half_x10,quarter_x100,half,10,quarter,100,1.5244541824165811,0.7098267785859128,1.9029849964936008,-0.06369709526127512,-0.11756786120305476,-0.28643498648452614,-0.40477838092992363,0.0018726562564433946,-0.0678741982229861,7743.0,-5.934363583132322,0.1189172733533882
mkt,primary,quarter_x10,full_x0,quarter,10,full,0,1.6044055573278988,2.0466747353333545,1.3076334141343384,0.0750453208097903,0.3450365420596171,0.05316883488878005,0.08624280789855987,-0.27393458079570754,0.04715960373538129,2929.0,6.7427615634917695,-0.3883888070613516
mkt,primary,quarter_x10,half_x0,quarter,10,half,0,0.9276561396955412,1.0512042599562976,0.8148138779669777,0.044214882202498015,0.11647030167288915,0.05316883488878005,0.08624280789855987,-0.1948440008080814,0.026448595448712073,-119.0,4.027557666614231,-0.1428918468416137
mkt,primary,quarter_x10,quarter_x0,quarter,10,quarter,0,0.3090695009674656,0.20900422516768358,0.33447209889844887,0.00726247586352069,0.0021936510329794573,0.05316883488878005,0.08624280789855987,0.0420731252514045,0.01699724080011354,-968.0,0.6727965964668003,0.022297661441713523
mkt,primary,quarter_x10,full_x10,quarter,10,full,10,1.3758248684274585,2.11311265193224,0.8027668288637956,0.047141942242517984,0.3362507730253336,0.0,0.0,-0.27556140555971886,0.018965101583317573,3508.0,4.28853691794881,-0.44393677683525024
mkt,primary,quarter_x10,half_x10,quarter,10,half,10,0.835576370379485,1.1655731669404172,0.5079741980543927,0.029715742088660693,0.11207919284202263,0.0,0.0,-0.21453731536550913,0.00827257020170935,1827.0,2.7246448355312856,-0.1815210534554451
mkt,primary,quarter_x10,quarter_x10,quarter,10,quarter,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,primary,quarter_x10,full_x25,quarter,10,full,25,1.3075538251788381,2.1379548321770145,0.4502403817312803,0.016726559618451042,0.3295472909947675,-0.0620158542556028,-0.0931095192516691,-0.2768942389529516,-0.0116231606966304,7204.0,1.5428006196389203,-0.44393677683525024
mkt,primary,quarter_x10,half_x25,quarter,10,half,25,0.9032262881038883,1.2906190638393098,0.421842300581768,0.013974198120338913,0.10872972737840815,-0.0620158542556028,-0.0931095192516691,-0.24388814203128872,-0.011371962421570861,3679.0,1.290565433283576,-0.1815210534554451
mkt,primary,quarter_x10,quarter_x25,quarter,10,quarter,25,0.40333779361548266,0.3711569352386215,0.37263089855636095,-0.007861634450136601,-0.001672356548672968,-0.0620158542556028,-0.0931095192516691,-0.07055350905853963,-0.019014568225477854,3040.0,-0.7334501356872591,0.0
mkt,primary,quarter_x10,full_x100,quarter,10,full,100,2.4737198677505665,2.8668610826860625,2.119235073583827,-0.08202489902865107,0.31423517779670035,-0.28643498648452614,-0.40477838092992363,-0.27725743529848346,-0.11040774441047446,29312.0,-7.931344611941891,-0.5511270439664618
mkt,primary,quarter_x10,half_x100,quarter,10,half,100,1.7217388359219215,1.7390584872264183,1.6883845609114978,-0.03792660977743621,0.10108131864083868,-0.28643498648452614,-0.40477838092992363,-0.2744793272564243,-0.06620892318073952,14548.0,-3.5891446631644643,-0.27776834509284287
mkt,primary,quarter_x10,quarter_x100,quarter,10,quarter,100,1.5039416007734172,1.14348479368717,1.6626544964757788,-0.03398135317261443,-0.005488668361032137,-0.28643498648452614,-0.40477838092992363,-0.21266465910906573,-0.05960162802127674,9570.0,-3.209718747601037,-0.06260378010205692
mkt,primary,full_x25,full_x0,full,25,full,0,0.9841805811994104,0.30558904422898026,1.182962822345156,0.05831876119133926,0.015489251064849607,0.11518468914438285,0.17935232715022897,0.0029596581572440828,0.05878276443201169,-4275.0,5.199960943852849,0.05554796977389864
mkt,primary,full_x25,half_x0,full,25,half,0,0.9428960628035448,1.2505812709161241,0.8061070886736744,0.027488322584046973,-0.21307698932187832,0.11518468914438285,0.17935232715022897,0.08205023814487022,0.03807175614534247,-7323.0,2.484757046975311,0.3010449299936365
mkt,primary,full_x25,quarter_x0,full,25,quarter,0,1.4702371814311195,2.29524908606633,0.6769715153264249,-0.009464083754930352,-0.327353639961788,0.11518468914438285,0.17935232715022897,0.3189673642043561,0.02862040149674394,-8172.0,-0.87000402317212,0.46623443827696376
