series,scenario,bin_lo,bin_hi,share
mkt,full_x25,0.01,0.015,0.0863476800976801
mkt,full_x25,0.015,0.02,0.06261446886446886
mkt,full_x25,0.02,0.025,0.0438034188034188
mkt,full_x25,0.025,0.03,0.030143467643467644
mkt,full_x25,0.03,0.035,0.021100427350427352
mkt,full_x25,0.035,0.04,0.016445360195360196
mkt,full_x25,0.04,0.045,0.011637667887667888
mkt,full_x25,0.045,0.05,0.00786019536019536
mkt,full_x25,0.05,0.055,0.005532661782661783
mkt,full_x25,0.055,0.06,0.004540598290598291
mkt,full_x25,0.06,0.065,0.0035103785103785105
mkt,full_x25,0.065,0.07,0.0020604395604395605
mkt,full_x25,0.07,0.075,0.001984126984126984
mkt,full_x25,0.075,0.08,0.0015262515262515263
mkt,full_x25,0.08,0.085,0.0012591575091575092
mkt,full_x25,0.085,0.09,0.0009157509157509158
mkt,full_x25,0.09,0.095,0.0012591575091575092
mkt,full_x25,0.095,0.1,0.0008012820512820513
mkt,full_x25,0.1,0.105,0.0008394383394383395
mkt,full_x25,0.105,0.11,0.0006868131868131869
mkt,full_x25,0.11,0.115,0.000496031746031746
mkt,full_x25,0.115,0.12,0.00038156288156288156
mkt,full_x25,0.12,0.125,0.00030525030525030525
mkt,full_x25,0.125,0.13,0.00019078144078144078
mkt,full_x25,0.13,0.135,0.0002670940170940171
mkt,full_x25,0.135,0.14,0.00011446886446886447
mkt,full_x25,0.14,0.145,0.00019078144078144078
mkt,full_x25,0.145,0.15,0.00015262515262515263
mkt,full_x25,0.15,0.155,0.00011446886446886447
mkt,full_x25,0.155,0.16,0.00011446886446886447
mkt,full_x25,0.16,0.165,0.00019078144078144078
mkt,full_x25,0.165,0.17,0.0002670940170940171
mkt,full_x25,0.17,0.175,0.0
mkt,full_x25,0.175,0.18,3.8156288156288156e-05
mkt,full_x25,0.18,0.185,0.0
mkt,full_x25,0.185,0.19,0.0
mkt,full_x25,0.19,0.195,0.0
mkt,full_x25,0.195,0.2,0.0
mkt,half_x25,-0.2,-0.195,3.8156288156288156e-05
mkt,half_x25,-0.195,-0.19,0.0
mkt,half_x25,-0.19,-0.185,0.0
mkt,half_x25,-0.185,-0.18,0.0
mkt,half_x25,-0.18,-0.175,0.0
mkt,half_x25,-0.175,-0.17,0.0
mkt,half_x25,-0.17,-0.165,0.0
mkt,half_x25,-0.165,-0.16,0.0
mkt,half_x25,-0.16,-0.155,3.8156288156288156e-05
mkt,half_x25,-0.155,-0.15,3.8156288156288156e-05
mkt,half_x25,-0.15,-0.145,3.8156288156288156e-05
mkt,half_x25,-0.145,-0.14,0.0
mkt,half_x25,-0.14,-0.135,0.0
mkt,half_x25,-0.135,-0.13,0.0
mkt,half_x25,-0.13,-0.125,7.631257631257631e-05
mkt,half_x25,-0.125,-0.12,0.0
mkt,half_x25,-0.12,-0.115,7.631257631257631e-05
mkt,half_x25,-0.115,-0.11,7.631257631257631e-05
mkt,half_x25,-0.11,-0.105,0.00011446886446886447
mkt,half_x25,-0.105,-0.1,3.8156288156288156e-05
mkt,half_x25,-0.1,-0.095,7.631257631257631e-05
mkt,half_x25,-0.095,-0.09,0.00022893772893772894
mkt,half_x25,-0.09,-0.085,0.00022893772893772894
mkt,half_x25,-0.085,-0.08,0.00022893772893772894
mkt,half_x25,-0.08,-0.075,0.0002670940170940171
mkt,half_x25,-0.075,-0.07,0.00038156288156288156
mkt,half_x25,-0.07,-0.065,0.0006105006105006105
mkt,half_x25,-0.065,-0.06,0.000724969474969475
mkt,half_x25,-0.06,-0.055,0.0008394383394383395
mkt,half_x25,-0.055,-0.05,0.0011065323565323565
mkt,half_x25,-0.05,-0.045,0.0020604395604395605
mkt,half_x25,-0.045,-0.04,0.0028617216117216115
mkt,half_x25,-0.04,-0.035,0.004693223443223443
mkt,half_x25,-0.035,-0.03,0.007364163614163614
mkt,half_x25,-0.03,-0.025,0.010912698412698412
mkt,half_x25,-0.025,-0.02,0.019993894993894992
mkt,half_x25,-0.02,-0.015,0.03273809523809524
mkt,half_x25,-0.015,-0.01,0.061622405372405376
mkt,half_x25,-0.01,-0.005,0.10626526251526251
mkt,half_x25,-0.005,0.0,0.19753510378510378
mkt,half_x25,0.0,0.005,0.23862942612942614
mkt,half_x25,0.005,0.01,0.14961080586080586
mkt,half_x25,0.01,0.015,0.0750534188034188
mkt,half_x25,0.015,0.02,0.03777472527472527
mkt,half_x25,0.02,0.025,0.01984126984126984
mkt,half_x25,0.025,0.03,0.009958791208791208
mkt,half_x25,0.03,0.035,0.005723443223443223
mkt,half_x25,0.035,0.04,0.0035485347985347985
mkt,half_x25,0.04,0.045,0.002136752136752137
mkt,half_x25,0.045,0.05,0.0020985958485958485
mkt,half_x25,0.05,0.055,0.001488095238095238
mkt,half_x25,0.055,0.06,0.0009157509157509158
mkt,half_x25,0.06,0.065,0.000496031746031746
mkt,half_x25,0.065,0.07,0.00038156288156288156
mkt,half_x25,0.07,0.075,0.00034340659340659343
mkt,half_x25,0.075,0.08,0.00022893772893772894
mkt,half_x25,0.08,0.085,0.0004578754578754579
mkt,half_x25,0.085,0.09,3.8156288156288156e-05
mkt,half_x25,0.09,0.095,0.0
mkt,half_x25,0.095,0.1,0.0
mkt,half_x25,0.1,0.105,0.0
mkt,half_x25,0.105,0.11,0.0
mkt,half_x25,0.11,0.115,0.0
mkt,half_x25,0.115,0.12,0.0
mkt,half_x25,0.12,0.125,0.0
mkt,half_x25,0.125,0.13,0.0
mkt,half_x25,0.13,0.135,0.0
mkt,half_x25,0.135,0.14,0.0
mkt,half_x25,0.14,0.145,0.0
mkt,half_x25,0.145,0.15,0.0
mkt,half_x25,0.15,0.155,0.0
mkt,half_x25,0.155,0.16,0.0
mkt,half_x25,0.16,0.165,0.0
mkt,half_x25,0.165,0.17,0.0
mkt,half_x25,0.17,0.175,0.0
mkt,half_x25,0.175,0.18,0.0
mkt,half_x25,0.18,0.185,0.0
mkt,half_x25,0.185,0.19,0.0
mkt,half_x25,0.19,0.195,0.0
mkt,half_x25,0.195,0.2,0.0
mkt,quarter_x25,-0.2,-0.195,0.0
mkt,quarter_x25,-0.195,-0.19,0.0
mkt,quarter_x25,-0.19,-0.185,0.0
mkt,quarter_x25,-0.185,-0.18,0.0
mkt,quarter_x25,-0.18,-0.175,0.0
mkt,quarter_x25,-0.175,-0.17,0.0
mkt,quarter_x25,-0.17,-0.165,0.0
mkt,quarter_x25,-0.165,-0.16,0.0
mkt,quarter_x25,-0.16,-0.155,0.0
mkt,quarter_x25,-0.155,-0.15,0.0
mkt,quarter_x25,-0.15,-0.145,0.0
mkt,quarter_x25,-0.145,-0.14,0.0
mkt,quarter_x25,-0.14,-0.135,0.0
mkt,quarter_x25,-0.135,-0.13,0.0
mkt,quarter_x25,-0.13,-0.125,0.0
mkt,quarter_x25,-0.125,-0.12,0.0
mkt,quarter_x25,-0.12,-0.115,0.0
mkt,quarter_x25,-0.115,-0.11,3.8156288156288156e-05
mkt,quarter_x25,-0.11,-0.105,0.0
mkt,quarter_x25,-0.105,-0.1,0.0
mkt,quarter_x25,-0.1,-0.095,0.0
mkt,quarter_x25,-0.095,-0.09,0.0
mkt,quarter_x25,-0.09,-0.085,0.0
mkt,quarter_x25,-0.085,-0.08,0.0
mkt,quarter_x25,-0.08,-0.075,7.631257631257631e-05
mkt,quarter_x25,-0.075,-0.07,3.8156288156288156e-05
mkt,quarter_x25,-0.07,-0.065,0.0
mkt,quarter_x25,-0.065,-0.06,7.631257631257631e-05
mkt,quarter_x25,-0.06,-0.055,0.00015262515262515263
mkt,quarter_x25,-0.055,-0.05,0.00015262515262515263
mkt,quarter_x25,-0.05,-0.045,0.00030525030525030525
mkt,quarter_x25,-0.045,-0.04,0.0004578754578754579
mkt,quarter_x25,-0.04,-0.035,0.0006486568986568986
mkt,quarter_x25,-0.035,-0.03,0.0012973137973137973
mkt,quarter_x25,-0.03,-0.025,0.001984126984126984
mkt,quarter_x25,-0.025,-0.02,0.004807692307692308
mkt,quarter_x25,-0.02,-0.015,0.012057387057387058
mkt,quarter_x25,-0.015,-0.01,0.030257936507936508
mkt,quarter_x25,-0.01,-0.005,0.09317765567765568
mkt,quarter_x25,-0.005,0.0,0.29884004884004883
mkt,quarter_x25,0.0,0.005,0.39251373626373626
mkt,quarter_x25,0.005,0.01,0.11462148962148962
mkt,quarter_x25,0.01,0.015,0.030448717948717948
mkt,quarter_x25,0.015,0.02,0.009424603174603174
mkt,quarter_x25,0.02,0.025,0.004273504273504274
mkt,quarter_x25,0.025,0.03,0.0023656898656898655
mkt,quarter_x25,0.03,0.035,0.0008775946275946276
mkt,quarter_x25,0.035,0.04,0.0006105006105006105
mkt,quarter_x25,0.04,0.045,0.000496031746031746
mkt,quarter_x25,0.045,0.05,0.0
mkt,quarter_x25,0.05,0.055,0.0
mkt,quarter_x25,0.055,0.06,0.0
mkt,quarter_x25,0.06,0.065,0.0
mkt,quarter_x25,0.065,0.07,0.0
mkt,quarter_x25,0.07,0.075,0.0
mkt,quarter_x25,0.075,0.08,0.0
mkt,quarter_x25,0.08,0.085,0.0
mkt,quarter_x25,0.085,0.09,0.0
mkt,quarter_x25,0.09,0.095,0.0
mkt,quarter_x25,0.095,0.1,0.0
mkt,quarter_x25,0.1,0.105,0.0
mkt,quarter_x25,0.105,0.11,0.0
mkt,quarter_x25,0.11,0.115,0.0
mkt,quarter_x25,0.115,0.12,0.0
mkt,quarter_x25,0.12,0.125,0.0
mkt,quarter_x25,0.125,0.13,0.0
mkt,quarter_x25,0.13,0.135,0.0
mkt,quarter_x25,0.135,0.14,0.0
mkt,quarter_x25,0.14,0.145,0.0
mkt,quarter_x25,0.145,0.15,0.0
mkt,quarter_x25,0.15,0.155,0.0
mkt,quarter_x25,0.155,0.16,0.0
mkt,quarter_x25,0.16,0.165,0.0
mkt,quarter_x25,0.165,0.17,0.0
mkt,quarter_x25,0.17,0.175,0.0
mkt,quarter_x25,0.175,0.18,0.0
mkt,quarter_x25,0.18,0.185,0.0
mkt,quarter_x25,0.185,0.19,0.0
mkt,quarter_x25,0.19,0.195,0.0
mkt,quarter_x25,0.195,0.2,0.0
mkt,full_x100,-0.2,-0.195,0.0005357211188918226
mkt,full_x100,-0.195,-0.19,7.653158841311751e-05
mkt,full_x100,-0.19,-0.185,7.653158841311751e-05
mkt,full_x100,-0.185,-0.18,0.00015306317682623502
mkt,full_x100,-0.18,-0.175,0.00015306317682623502
mkt,full_x100,-0.175,-0.17,7.653158841311751e-05
mkt,full_x100,-0.17,-0.165,7.653158841311751e-05
mkt,full_x100,-0.165,-0.16,0.00015306317682623502
mkt,full_x100,-0.16,-0.155,3.8265794206558755e-05
mkt,full_x100,-0.155,-0.15,0.00022959476523935255
mkt,full_x100,-0.15,-0.145,0.00019132897103279377
mkt,full_x100,-0.145,-0.14,0.00019132897103279377
mkt,full_x100,-0.14,-0.135,0.00019132897103279377
mkt,full_x100,-0.135,-0.13,0.00042092373627214635
mkt,full_x100,-0.13,-0.125,0.0002678605594459113
mkt,full_x100,-0.125,-0.12,0.0004591895304787051
mkt,full_x100,-0.12,-0.115,0.00030612635365247004
mkt,full_x100,-0.115,-0.11,0.0005357211188918226
mkt,full_x100,-0.11,-0.105,0.0006122527073049401
mkt,full_x100,-0.105,-0.1,0.0004974553246852639
mkt,full_x100,-0.1,-0.095,0.0008418474725442927
mkt,full_x100,-0.095,-0.09,0.0012245054146098801
mkt,full_x100,-0.09,-0.085,0.0013010370030229978
mkt,full_x100,-0.085,-0.08,0.001568897562468909
mkt,full_x100,-0.08,-0.075,0.0027551371828722303
mkt,full_x100,-0.075,-0.07,0.0021428844755672903
mkt,full_x100,-0.07,-0.065,0.003367389890177171
mkt,full_x100,-0.065,-0.06,0.003979642597482111
mkt,full_x100,-0.06,-0.055,0.005051084835265756
mkt,full_x100,-0.055,-0.05,0.00585466651360349
mkt,full_x100,-0.05,-0.045,0.008839398461715072
mkt,full_x100,-0.045,-0.04,0.011326675085141392
mkt,full_x100,-0.04,-0.035,0.015000191328971032
mkt,full_x100,-0.035,-0.03,0.01806145486549573
mkt,full_x100,-0.03,-0.025,0.02647992959093866
mkt,full_x100,-0.025,-0.02,0.03589331496575211
mkt,full_x100,-0.02,-0.015,0.04431178969119504
mkt,full_x100,-0.015,-0.01,0.06275590249875636
mkt,full_x100,-0.01,-0.005,0.08449087360808173
mkt,full_x100,-0.005,0.0,0.11456778785443691
mkt,full_x100,0.0,0.005,0.12891746068189644
mkt,full_x100,0.005,0.01,0.1103202846975089
mkt,full_x100,0.01,0.015,0.08659549228944247
mkt,full_x100,0.015,0.02,0.06279416829296292
mkt,full_x100,0.02,0.025,0.043929131749129456
mkt,full_x100,0.025,0.03,0.03022997742318142
mkt,full_x100,0.03,0.035,0.021160984196226994
mkt,full_x100,0.035,0.04,0.016492557303026824
mkt,full_x100,0.04,0.045,0.011671067233000421
mkt,full_x100,0.045,0.05,0.007882753606551104
mkt,full_x100,0.05,0.055,0.00554854015995102
mkt,full_x100,0.055,0.06,0.004553629510580492
mkt,full_x100,0.06,0.065,0.0035204530670034056
mkt,full_x100,0.065,0.07,0.002066352887154173
mkt,full_x100,0.07,0.075,0.0019898212987410555
mkt,full_x100,0.075,0.08,0.0015306317682623502
mkt,full_x100,0.08,0.085,0.001262771208816439
mkt,full_x100,0.085,0.09,0.0009183790609574102
mkt,full_x100,0.09,0.095,0.001262771208816439
mkt,full_x100,0.095,0.1,0.0008035816783377339
mkt,full_x100,0.1,0.105,0.0008418474725442927
mkt,full_x100,0.105,0.11,0.0006505185015114989
mkt,full_x100,0.11,0.115,0.0
mkt,full_x100,0.115,0.12,0.0
mkt,full_x100,0.12,0.125,0.0
mkt,full_x100,0.125,0.13,0.0
mkt,full_x100,0.13,0.135,0.0
mkt,full_x100,0.135,0.14,0.0
mkt,full_x100,0.14,0.145,0.0
mkt,full_x100,0.145,0.15,0.0
mkt,full_x100,0.15,0.155,0.0
mkt,full_x100,0.155,0.16,0.0
mkt,full_x100,0.16,0.165,0.0
mkt,full_x100,0.165,0.17,0.0
mkt,full_x100,0.17,0.175,0.0
mkt,full_x100,0.175,0.18,0.0
mkt,full_x100,0.18,0.185,0.0
mkt,full_x100,0.185,0.19,0.0
mkt,full_x100,0.19,0.195,0.0
mkt,full_x100,0.195,0.2,0.0
mkt,half_x100,-0.2,-0.195,3.8265794206558755e-05
mkt,half_x100,-0.195,-0.19,0.0
mkt,half_x100,-0.19,-0.185,0.0
mkt,half_x100,-0.185,-0.18,0.0
mkt,half_x100,-0.18,-0.175,0.0
mkt,half_x100,-0.175,-0.17,0.0
mkt,half_x100,-0.17,-0.165,0.0
mkt,half_x100,-0.165,-0.16,0.0
mkt,half_x100,-0.16,-0.155,3.8265794206558755e-05
mkt,half_x100,-0.155,-0.15,3.8265794206558755e-05
mkt,half_x100,-0.15,-0.145,3.8265794206558755e-05
mkt,half_x100,-0.145,-0.14,0.0
mkt,half_x100,-0.14,-0.135,0.0
mkt,half_x100,-0.135,-0.13,0.0
mkt,half_x100,-0.13,-0.125,7.653158841311751e-05
mkt,half_x100,-0.125,-0.12,0.0
mkt,half_x100,-0.12,-0.115,7.653158841311751e-05
mkt,half_x100,-0.115,-0.11,7.653158841311751e-05
mkt,half_x100,-0.11,-0.105,0.00011479738261967628
mkt,half_x100,-0.105,-0.1,3.8265794206558755e-05
mkt,half_x100,-0.1,-0.095,7.653158841311751e-05
mkt,half_x100,-0.095,-0.09,0.00022959476523935255
mkt,half_x100,-0.09,-0.085,0.00022959476523935255
mkt,half_x100,-0.085,-0.08,0.00022959476523935255
mkt,half_x100,-0.08,-0.075,0.0002678605594459113
mkt,half_x100,-0.075,-0.07,0.00038265794206558755
mkt,half_x100,-0.07,-0.065,0.0006122527073049401
mkt,half_x100,-0.065,-0.06,0.0007270500899246164
mkt,half_x100,-0.06,-0.055,0.0008418474725442927
mkt,half_x100,-0.055,-0.05,0.001109708031990204
mkt,half_x100,-0.05,-0.045,0.002066352887154173
mkt,half_x100,-0.045,-0.04,0.002869934565491907
mkt,half_x100,-0.04,-0.035,0.004706692687406727
mkt,half_x100,-0.035,-0.03,0.00738529828186584
mkt,half_x100,-0.03,-0.025,0.010944017143075805
mkt,half_x100,-0.025,-0.02,0.020051276164236787
mkt,half_x100,-0.02,-0.015,0.03283205142922741
mkt,half_x100,-0.015,-0.01,0.06179925764359239
mkt,half_x100,-0.01,-0.005,0.10657023686526614
mkt,half_x100,-0.005,0.0,0.1981020166073547
mkt,half_x100,0.0,0.005,0.23931427696781846
mkt,half_x100,0.005,0.01,0.1500401790839169
mkt,half_x100,0.01,0.015,0.07526881720430108
mkt,half_x100,0.015,0.02,0.03788313626449317
mkt,half_x100,0.02,0.025,0.019898212987410555
mkt,half_x100,0.025,0.03,0.009987372287911836
mkt,half_x100,0.03,0.035,0.005739869130983814
mkt,half_x100,0.035,0.04,0.0035587188612099642
mkt,half_x100,0.04,0.045,0.0021428844755672903
mkt,half_x100,0.045,0.05,0.0021046186813607317
mkt,half_x100,0.05,0.055,0.0014923659740557916
mkt,half_x100,0.055,0.06,0.0
mkt,half_x100,0.06,0.065,0.0
mkt,half_x100,0.065,0.07,0.0
mkt,half_x100,0.07,0.075,0.0
mkt,half_x100,0.075,0.08,0.0
mkt,half_x100,0.08,0.085,0.0
mkt,half_x100,0.085,0.09,0.0
mkt,half_x100,0.09,0.095,0.0
mkt,half_x100,0.095,0.1,0.0
mkt,half_x100,0.1,0.105,0.0
mkt,half_x100,0.105,0.11,0.0
mkt,half_x100,0.11,0.115,0.0
mkt,half_x100,0.115,0.12,0.0
mkt,half_x100,0.12,0.125,0.0
mkt,half_x100,0.125,0.13,0.0
mkt,half_x100,0.13,0.135,0.0
mkt,half_x100,0.135,0.14,0.0
mkt,half_x100,0.14,0.145,0.0
mkt,half_x100,0.145,0.15,0.0
mkt,half_x100,0.15,0.155,0.0
mkt,half_x100,0.155,0.16,0.0
mkt,half_x100,0.16,0.165,0.0
mkt,half_x100,0.165,0.17,0.0
mkt,half_x100,0.17,0.175,0.0
mkt,half_x100,0.175,0.18,0.0
mkt,half_x100,0.18,0.185,0.0
mkt,half_x100,0.185,0.19,0.0
mkt,half_x100,0.19,0.195,0.0
mkt,half_x100,0.195,0.2,0.0
mkt,quarter_x100,-0.2,-0.195,0.0
mkt,quarter_x100,-0.195,-0.19,0.0
mkt,quarter_x100,-0.19,-0.185,0.0
mkt,quarter_x100,-0.185,-0.18,0.0
mkt,quarter_x100,-0.18,-0.175,0.0
mkt,quarter_x100,-0.175,-0.17,0.0
mkt,quarter_x100,-0.17,-0.165,0.0
mkt,quarter_x100,-0.165,-0.16,0.0
mkt,quarter_x100,-0.16,-0.155,0.0
mkt,quarter_x100,-0.155,-0.15,0.0
mkt,quarter_x100,-0.15,-0.145,0.0
mkt,quarter_x100,-0.145,-0.14,0.0
mkt,quarter_x100,-0.14,-0.135,0.0
mkt,quarter_x100,-0.135,-0.13,0.0
mkt,quarter_x100,-0.13,-0.125,0.0
mkt,quarter_x100,-0.125,-0.12,0.0
mkt,quarter_x100,-0.12,-0.115,0.0
mkt,quarter_x100,-0.115,-0.11,3.8265794206558755e-05
mkt,quarter_x100,-0.11,-0.105,0.0
mkt,quarter_x100,-0.105,-0.1,0.0
mkt,quarter_x100,-0.1,-0.095,0.0
mkt,quarter_x100,-0.095,-0.09,0.0
mkt,quarter_x100,-0.09,-0.085,0.0
mkt,quarter_x100,-0.085,-0.08,0.0
mkt,quarter_x100,-0.08,-0.075,7.653158841311751e-05
mkt,quarter_x100,-0.075,-0.07,3.8265794206558755e-05
mkt,quarter_x100,-0.07,-0.065,0.0
mkt,quarter_x100,-0.065,-0.06,7.653158841311751e-05
mkt,quarter_x100,-0.06,-0.055,0.00015306317682623502
mkt,quarter_x100,-0.055,-0.05,0.00015306317682623502
mkt,quarter_x100,-0.05,-0.045,0.00030612635365247004
mkt,quarter_x100,-0.045,-0.04,0.0004591895304787051
mkt,quarter_x100,-0.04,-0.035,0.0006505185015114989
mkt,quarter_x100,-0.035,-0.03,0.0013010370030229978
mkt,quarter_x100,-0.03,-0.025,0.0019898212987410555
mkt,quarter_x100,-0.025,-0.02,0.004821490070026403
mkt,quarter_x100,-0.02,-0.015,0.012091990969272567
mkt,quarter_x100,-0.015,-0.01,0.030344774805801094
mkt,quarter_x100,-0.01,-0.005,0.09344506945241648
mkt,quarter_x100,-0.005,0.0,0.2996977002257682
mkt,quarter_x100,0.0,0.005,0.39364022500286994
mkt,quarter_x100,0.005,0.01,0.1149504457965025
mkt,quarter_x100,0.01,0.015,0.030536103776833887
mkt,quarter_x100,0.015,0.02,0.009451651169020013
mkt,quarter_x100,0.02,0.025,0.0042857689511345805
mkt,quarter_x100,0.025,0.03,0.0014923659740557916
mkt,quarter_x100,0.03,0.035,0.0
mkt,quarter_x100,0.035,0.04,0.0
mkt,quarter_x100,0.04,0.045,0.0
mkt,quarter_x100,0.045,0.05,0.0
mkt,quarter_x100,0.05,0.055,0.0
mkt,quarter_x100,0.055,0.06,0.0
mkt,quarter_x100,0.06,0.065,0.0
mkt,quarter_x100,0.065,0.07,0.0
mkt,quarter_x100,0.07,0.075,0.0
mkt,quarter_x100,0.075,0.08,0.0
mkt,quarter_x100,0.08,0.085,0.0
mkt,quarter_x100,0.085,0.09,0.0
mkt,quarter_x100,0.09,0.095,0.0
mkt,quarter_x100,0.095,0.1,0.0
mkt,quarter_x100,0.1,0.105,0.0
mkt,quarter_x100,0.105,0.11,0.0
mkt,quarter_x100,0.11,0.115,0.0
mkt,quarter_x100,0.115,0.12,0.0
mkt,quarter_x100,0.12,0.125,0.0
mkt,quarter_x100,0.125,0.13,0.0
mkt,quarter_x100,0.13,0.135,0.0
mkt,quarter_x100,0.135,0.14,0.0
mkt,quarter_x100,0.14,0.145,0.0
mkt,quarter_x100,0.145,0.15,0.0
mkt,quarter_x100,0.15,0.155,0.0
mkt,quarter_x100,0.155,0.16,0.0
mkt,quarter_x100,0.16,0.165,0.0
mkt,quarter_x100,0.165,0.17,0.0
mkt,quarter_x100,0.17,0.175,0.0
mkt,quarter_x100,0.175,0.18,0.0
mkt,quarter_x100,0.18,0.185,0.0
mkt,quarter_x100,0.185,0.19,0.0
mkt,quarter_x100,0.19,0.195,0.0
mkt,quarter_x100,0.195,0.2,0.0
scv,full_x0,-0.2,-0.195,0.0018678763389623756
scv,full_x0,-0.195,-0.19,0.00022871955170967865
scv,full_x0,-0.19,-0.185,0.00011435977585483933
scv,full_x0,-0.185,-0.18,0.0002668394769946251
scv,full_x0,-0.18,-0.175,7.623985056989288e-05
scv,full_x0,-0.175,-0.17,0.0003049594022795715
scv,full_x0,-0.17,-0.165,0.00022871955170967865
scv,full_x0,-0.165,-0.16,0.00015247970113978576
scv,full_x0,-0.16,-0.155,0.0002668394769946251
scv,full_x0,-0.155,-0.15,0.0004955590287043037
scv,full_x0,-0.15,-0.145,0.00038119925284946444
scv,full_x0,-0.145,-0.14,0.00022871955170967865
scv,full_x0,-0.14,-0.135,0.00038119925284946444
scv,full_x0,-0.135,-0.13,0.000609918804559143
scv,full_x0,-0.13,-0.125,0.0006480387298440895
scv,full_x0,-0.125,-0.12,0.0008767582815537682
scv,full_x0,-0.12,-0.115,0.0010673579079785004
scv,full_x0,-0.115,-0.11,0.0009911180574086074
scv,full_x0,-0.11,-0.105,0.0014485571608279647
scv,full_x0,-0.105,-0.1,0.0011817176838333397
scv,full_x0,-0.1,-0.095,0.0015629169366828042
scv,full_x0,-0.095,-0.09,0.001905996264247322
scv,full_x0,-0.09,-0.085,0.0022871955170967865
scv,full_x0,-0.085,-0.08,0.0024777951435215185
scv,full_x0,-0.08,-0.075,0.0030495940227957155
scv,full_x0,-0.075,-0.07,0.003926352304349483
scv,full_x0,-0.07,-0.065,0.004231311706629055
scv,full_x0,-0.065,-0.06,0.005222429764037663
scv,full_x0,-0.06,-0.055,0.006785346700720466
scv,full_x0,-0.055,-0.05,0.008729462890252735
scv,full_x0,-0.05,-0.045,0.008920062516677468
scv,full_x0,-0.045,-0.04,0.013303853924446309
scv,full_x0,-0.04,-0.035,0.017039606602371058
scv,full_x0,-0.035,-0.03,0.019860481073457097
scv,full_x0,-0.03,-0.025,0.026264628521328097
scv,full_x0,-0.025,-0.02,0.034307932756451796
scv,full_x0,-0.02,-0.015,0.04242747684214539
scv,full_x0,-0.015,-0.01,0.058514085312392786
scv,full_x0,-0.01,-0.005,0.07456257385735524
scv,full_x0,-0.005,0.0,0.09350817672397362
