series,X,scheme,regime,frac,level,f_used,f_base,f_stressed,cagr_median,cagr_mean,cagr_p1,cagr_p5,cagr_p25,cagr_p75,cagr_p95,ann_vol_median,mdd_median,mdd_p5,mdd_mean,tw_median,tw_p1,tw_p5,tw_p25,tw_p75,tw_p95,tw_mean,p_lose_money,p_below_tbills,p_dd_50,p_dd_90,p_ruin_99
mkt,50,block60,full,1.5,full_1.50,3.924542468115251,2.6163616454101675,1.5647665966724562,-0.014134957030492834,-0.004142640004885345,-0.3930596859450889,-0.29160306973137745,-0.13447738270944837,0.11489563537245756,0.3215240265602496,0.6501356504368022,-0.9950814152882982,-0.9999885458183949,-0.9803585640459878,0.7005460666092642,3.7900909511617226e-06,0.00018068285697741337,0.027037126257322356,15.165452805872441,1063.8407097036643,2711.044494607759,0.5303,0.5954,1.0,0.96005,0.1905
mkt,50,block60,stressed,0.25,stressed_0.25,0.39119164916811405,2.6163616454101675,1.5647665966724562,0.04785731491636436,0.04741138729770958,0.003256189971382655,0.01733420991989324,0.035692325593712326,0.05955247190222995,0.07608090391842376,0.06481793403149436,-0.25297071841374685,-0.41881477788785615,-0.26366001326273214,3.217760654117428,1.0846664307877856,1.5367075339090779,2.403084013934601,4.246799186777629,6.253499397991186,3.464329919646679,0.00615,0.18685,0.0119,0.0,0.0
mkt,50,block60,stressed,0.5,stressed_0.50,0.7823832983362281,2.6163616454101675,1.5647665966724562,0.05953430942067728,0.05890131995040099,-0.02842946821377709,-0.0014341640687311414,0.03503761171368347,0.08341353589776812,0.11741354048643707,0.12960950855724895,-0.4807977104305257,-0.726961100393856,-0.4929778326210174,4.2449796601645176,0.48624860291924404,0.9647562165595907,2.365392920704555,7.410652203352148,16.045314928412395,5.820179408202104,0.0534,0.224,0.44375,0.00095,0.0
mkt,50,block60,stressed,0.75,stressed_0.75,1.1735749475043422,2.6163616454101675,1.5647665966724562,0.06671521960982196,0.06624443655500972,-0.06462693362874147,-0.024691264539686203,0.02957660566421738,0.10332528768719595,0.15591182521901148,0.19440974880825823,-0.6547013428239935,-0.8852300373730807,-0.6563035301386164,5.025882007307448,0.1882008205514126,0.5352452949567806,2.0723668961147776,11.683939643346884,37.42119629993218,10.412967047301452,0.1134,0.26495,0.8611,0.03685,0.0
mkt,50,block60,stressed,1.0,stressed_1.00,1.5647665966724562,2.6163616454101675,1.5647665966724562,0.06930712353796198,0.06931931105507233,-0.10449726675337831,-0.052279454486890635,0.019526206821678493,0.11902857510935771,0.19184565070075738,0.25921282731074463,-0.7796339049068635,-0.9562166256559134,-0.76868166757877,5.340248918188772,0.06333925034267031,0.26122058688371125,1.6216602752216787,16.63525323543009,80.44525067455041,19.822507276634873,0.173,0.309,0.97145,0.1723,0.0006
mkt,50,block60,stressed,1.25,stressed_1.25,1.9559582458405702,2.6163616454101675,1.5647665966724562,0.06726081032855113,0.06804728594359949,-0.14752472105194883,-0.08367486684076525,0.004603251950680232,0.1303109828832718,0.22378190916313084,0.324014698046645,-0.8650215865518083,-0.9850279787800855,-0.8449828535288845,5.090542438800461,0.018494596048667787,0.11252266943332251,1.1216684173404772,21.37709559321377,155.8119350824506,40.133436101348806,0.2333,0.35295,0.995,0.3783,0.0053
mkt,50,block60,stressed,1.5,stressed_1.50,2.3471498950086844,2.6163616454101675,1.5647665966724562,0.060550162417606024,0.06239356657938383,-0.19327454091350244,-0.1193432917939299,-0.014751644183085388,0.13712014272946277,0.25213483494547617,0.3888190748982113,-0.9209969272890474,-0.9953428075425569,-0.8964760021856906,4.347908332737035,0.004657405848002861,0.041702893680251894,0.6896725986342737,24.84041324427972,276.234203869834,86.2516582927285,0.29515,0.39965,0.9995,0.5852,0.01855
mkt,50,block60,fixed,,fixed_1.0x,1.0,2.6163616454101675,1.5647665966724562,0.06413998650549146,0.06350675666933844,-0.04789957443837719,-0.013839046008313203,0.03261406231806846,0.09502826865994612,0.13921628337723102,0.1656564572435954,-0.5840239506279508,-0.8290908630896174,-0.5911269074868828,4.731175637979998,0.29313588560246473,0.7058218293836348,2.2307498695303547,9.67460564468408,26.01085328904867,7.982494721643103,0.0856,0.2461,0.73205,0.0114,0.0
mkt,50,block60,fixed,,fixed_2.0x,2.0,2.6163616454101675,1.5647665966724562,0.066729299551463,0.06762983684894532,-0.15252707871103113,-0.0875701443408027,0.002671594198251581,0.13128791440383625,0.22707029241465368,0.33131058953651277,-0.8725321939568368,-0.9867595970535894,-0.8518471748624026,5.027540727794753,0.015964149009633763,0.10115496058081741,1.0689756332135296,21.843826106903727,166.62342257159213,43.61630046055437,0.2412,0.3576,0.99605,0.4017,0.0066
mkt,50,block20_futures,full,0.25,full_0.25,0.6540904113525419,2.6163616454101675,1.5647665966724562,0.0563700222075304,0.056081689159019836,-0.008379820770107016,0.00957757973532174,0.03750198366722762,0.07492681012335634,0.10153715470565527,0.10827140185271672,-0.3676223491125238,-0.5812016118010571,-0.3819673373935919,3.939142631129748,0.8102777484155983,1.2690900428802214,2.5102870973267404,6.087968164910715,11.219635904029955,4.787060725876248,0.0221,0.1919,0.1465,0.0,0.0
mkt,50,block20_futures,full,0.5,full_0.50,1.3081808227050837,2.6163616454101675,1.5647665966724562,0.06562353915535812,0.06574556811291074,-0.06229946083896231,-0.027821874761985964,0.02743991761855824,0.10378320727574009,0.15960803776797858,0.21655270739143875,-0.6612818479868404,-0.8857465480441965,-0.6625829648869583,4.898861176793892,0.20026458237983225,0.49390807139399323,1.9674824543661082,11.805776714064873,40.53035954166859,10.954509981096631,0.1225,0.2758,0.8795,0.0357,0.0
mkt,50,block20_futures,full,0.75,full_0.75,1.9622712340576256,2.6163616454101675,1.5647665966724562,0.058611540460400735,0.05996581492801282,-0.12875709122528955,-0.07931107504143563,0.0015793795042218228,0.1169598863471531,0.2033354244691006,0.32487974576679424,-0.8397345440301851,-0.9771853738904099,-0.8245017251595971,4.153513282497013,0.03187729398716074,0.12671356936806302,1.0402419616582195,15.883251576140275,102.2509961933298,25.60647023592402,0.24395,0.37695,0.99555,0.3024,0.00255
mkt,50,block20_futures,full,1.0,full_1.00,2.6163616454101675,2.6163616454101675,1.5647665966724562,0.038667405760226425,0.041936757290976685,-0.2032608418632922,-0.14071785364438671,-0.03632408310295135,0.11673550450658404,0.23456002566896414,0.43320973562174436,-0.9339399022509844,-0.996629843131805,-0.9112924961402507,2.5817404749032913,0.0034111754780963457,0.022562889592699496,0.3965291721679636,15.803675839929156,194.001583725034,63.34989594148043,0.3659,0.47615,0.99995,0.6479,0.02675
mkt,50,block20_futures,full,1.25,full_1.25,3.2704520567627093,2.6163616454101675,1.5647665966724562,0.006305797266991098,0.011925769486505693,-0.28399393285971763,-0.20981583166363116,-0.08530002252035404,0.10243694723402708,0.25268023671078765,0.5415350000899266,-0.977296133734714,-0.9996396806463939,-0.95631733279408,1.1701711730766493,0.00023600302707995976,0.0027746494954989033,0.10763827475112137,11.451017988563736,279.2580126675741,155.75593740666585,0.48265,0.57075,1.0,0.865,0.09445
mkt,50,block20_futures,full,1.5,full_1.50,3.924542468115251,2.6163616454101675,1.5647665966724562,-0.038612984596466005,-0.029527944174984874,-0.3664257415102849,-0.2853672826537908,-0.14430712634968312,0.07510383244082047,0.2560376196613508,0.6498591926652639,-0.993723586761271,-0.9999740149060494,-0.9790356459453574,0.3736425461688073,1.1090182585191628e-05,0.00022494334303225298,0.020321131349810492,6.1130824382074636,298.5838353375648,355.94492930275686,0.592,0.6624,1.0,0.9568,0.2032
mkt,50,block20_futures,stressed,0.25,stressed_0.25,0.39119164916811405,2.6163616454101675,1.5647665966724562,0.04798884712145646,0.04772018570937446,0.008983609851517797,0.02004537616331199,0.036701583490336864,0.058897617833594984,0.07450549520683629,0.06476499233805061,-0.2174121561534394,-0.36234411035434283,-0.2284846674126693,3.227873607580964,1.2505549743365936,1.6424315866849344,2.46231747546749,4.18166543010274,6.028593829249158,3.4490743812262052,0.00235,0.16745,0.0024,0.0,0.0
mkt,50,block20_futures,stressed,0.5,stressed_0.50,0.7823832983362281,2.6163616454101675,1.5647665966724562,0.05977404492451155,0.05948680549713365,-0.017765746734303308,0.0036774059263980706,0.03709300654865322,0.08201008903097917,0.1142792310883836,0.1295040629857489,-0.4338760337177626,-0.6665021282439562,-0.44800444287788743,4.2690571969845,0.6388176173153044,1.096108878002472,2.4856652578815583,7.174353266331615,14.957220492170313,5.656854261369535,0.0388,0.2039,0.3061,0.00015,0.0
mkt,50,block20_futures,stressed,0.75,stressed_0.75,1.1735749475043422,2.6163616454101675,1.5647665966724562,0.06547869560629271,0.0654149628591831,-0.049830357800699124,-0.018581990727623128,0.03121468580475978,0.09951595437599398,0.14927975814561392,0.19426163888210726,-0.6099830985333946,-0.8452851170348289,-0.6155934726997375,4.882241515950007,0.2786305726305733,0.625677558920969,2.1563896263426097,10.71614034691352,32.40738198067305,9.302890235317559,0.09905,0.2541,0.7894,0.0156,0.0
mkt,50,block20_futures,stressed,1.0,stressed_1.00,1.5647665966724562,2.6163616454101675,1.5647665966724562,0.06441575581244796,0.06494185401427723,-0.08728101961565841,-0.04685468592454022,0.018845552100910545,0.11043857481050895,0.17800488567164383,0.25904411741576094,-0.7439892554534924,-0.937437998915323,-0.7379554614846147,4.761922971750514,0.10195940623049686,0.3012853333427685,1.594809617144436,13.720296651291733,60.07272563454644,15.132145001875767,0.16985,0.31665,0.9621,0.11225,0.0002
mkt,50,block20_futures,stressed,1.25,stressed_1.25,1.9559582458405702,2.6163616454101675,1.5647665966724562,0.05874406279249689,0.060080260790032994,-0.12805438932567983,-0.07877226574075881,0.0019216673199355383,0.11690316802333683,0.2029720360168336,0.3238340312624598,-0.8385280245758179,-0.9767974750432277,-0.8233665498915932,4.166531777820583,0.0325263201461651,0.12858052913791346,1.0491660322376464,15.86310029531737,101.48183297142529,25.388340389057994,0.2427,0.3764,0.9952,0.29915,0.0025
mkt,50,block20_futures,stressed,1.5,stressed_1.50,2.3471498950086844,2.6163616454101675,1.5647665966724562,0.04839751794471936,0.05083045463079071,-0.17188869361070186,-0.11463566152439957,-0.019243131876630543,0.11848777420543771,0.2233837392497271,0.38862119744017554,-0.9031494181525708,-0.9922728069828506,-0.8821292622091229,3.2594896246421428,0.008958189053357999,0.04764865527478925,0.6152249709370954,16.43542873469699,154.54950738380302,43.49733342708042,0.31615,0.43595,0.9996,0.5122,0.0112
mkt,50,block20_futures,fixed,,fixed_1.0x,1.0,2.6163616454101675,1.5647665966724562,0.06444126362685354,0.06422923058951496,-0.034381253757811724,-0.007322277559047635,0.035250906265951565,0.09318157726357285,0.1352769262460495,0.16551992677958785,-0.5360873164452251,-0.7773002670553121,-0.5464466788698957,4.76477665980166,0.41700591132091447,0.8321601028307699,2.3776092721072057,9.27486516180758,23.853124776822956,7.585291564931805,0.0689,0.22485,0.60495,0.00335,0.0
mkt,50,block20_futures,fixed,,fixed_2.0x,2.0,2.6163616454101675,1.5647665966724562,0.05782070271070061,0.05925753447259756,-0.1329753886064906,-0.08261262564392526,-0.0002524643836730178,0.11731184314997073,0.2054400389161326,0.3311288659565648,-0.8468210147307076,-0.9794337071144485,-0.831144916336348,4.07663247437643,0.02823486380027146,0.1158294465212397,0.9937074774537316,16.008847013040864,106.81699196794081,26.95250770812601,0.2508,0.3827,0.99675,0.3223,0.0029
mkt,50,block20_broker,full,0.25,full_0.25,0.6540904113525419,2.6163616454101675,1.5647665966724562,0.0563700222075304,0.056081689159019836,-0.008379820770107016,0.00957757973532174,0.03750198366722762,0.07492681012335634,0.10153715470565527,0.10827140185271672,-0.3676223491125238,-0.5812016118010571,-0.3819673373935919,3.939142631129748,0.8102777484155983,1.2690900428802214,2.5102870973267404,6.087968164910715,11.219635904029955,4.787060725876248,0.0221,0.1919,0.1465,0.0,0.0
mkt,50,block20_broker,full,0.5,full_0.50,1.3081808227050837,2.6163616454101675,1.5647665966724562,0.0633276635911314,0.06344939064504758,-0.06432091003329128,-0.029917132974458808,0.025225925835957508,0.10140538001197974,0.15711043353432455,0.21655270739143875,-0.6642736237680181,-0.8883588746119594,-0.665318396377438,4.641707998887231,0.18974621070584205,0.467973070098974,1.8641871131286192,11.18612944464657,38.403452674733245,10.379606935416223,0.13065,0.29065,0.88295,0.038,0.0
mkt,50,block20_broker,full,0.75,full_0.75,1.9622712340576256,2.6163616454101675,1.5647665966724562,0.0515052505652317,0.05285045347867683,-0.1346104545938718,-0.08549498860335342,-0.005145532496128452,0.1094634203292898,0.1952616090357034,0.32487974576679424,-0.8455238433394874,-0.9792116130815558,-0.8295855026653169,3.509830475870293,0.026933397878581417,0.10706620079688232,0.8789999777976092,13.422230708341132,86.41204095281627,21.64010985220645,0.26895,0.4096,0.9961,0.3193,0.00295
mkt,50,block20_broker,full,1.0,full_1.00,2.6163616454101675,2.6163616454101675,1.5647665966724562,0.026979106522979523,0.03021241980009048,-0.21223629081284132,-0.1503941432812707,-0.04717091503166454,0.10417303327252392,0.22067738484797045,0.43320973562174436,-0.9392463249914644,-0.9971832376141946,-0.9158866214827182,1.9455401787227993,0.0025697995331191085,0.01699955087722277,0.29879624602029126,11.910456898735536,146.2252841533621,47.75216467774714,0.4049,0.51535,0.99995,0.6695,0.03325
mkt,50,block20_broker,full,1.25,full_1.25,3.2704520567627093,2.6163616454101675,1.5647665966724562,-0.00956932902450558,-0.004037470004637593,-0.2953064764592638,-0.2222932641719854,-0.09973610288658394,0.08505139870253231,0.2329371298063263,0.5415350000899266,-0.9804423341891115,-0.9997287614966364,-0.9595691467994482,0.7863249469075837,0.0001584918804324777,0.0018637881155120562,0.0723179108204968,7.695872757605548,187.72550809721477,104.7211011424498,0.52725,0.6182,1.0,0.87805,0.1127
mkt,50,block20_broker,full,1.5,full_1.50,3.924542468115251,2.6163616454101675,1.5647665966724562,-0.058114105002759264,-0.0492114472439729,-0.37929989169288486,-0.29988167729753507,-0.1616752466886614,0.05330591335609386,0.23059034964183722,0.6498591926652639,-0.9950025342785966,-0.9999824453683925,-0.9810619862514836,0.223850130021353,6.6381356274939835e-06,0.00013467496019292457,0.012170467126072788,3.6632205006019514,178.99369718433985,213.45545239471602,0.63845,0.70615,1.0,0.96215,0.23545
mkt,50,block20_broker,stressed,0.25,stressed_0.25,0.39119164916811405,2.6163616454101675,1.5647665966724562,0.04798884712145646,0.04772018570937446,0.008983609851517797,0.02004537616331199,0.036701583490336864,0.058897617833594984,0.07450549520683629,0.06476499233805061,-0.2174121561534394,-0.36234411035434283,-0.2284846674126693,3.227873607580964,1.2505549743365936,1.6424315866849344,2.46231747546749,4.18166543010274,6.028593829249158,3.4490743812262052,0.00235,0.16745,0.0024,0.0,0.0
mkt,50,block20_broker,stressed,0.5,stressed_0.50,0.7823832983362281,2.6163616454101675,1.5647665966724562,0.05977404492451155,0.05948680549713365,-0.017765746734303308,0.0036774059263980706,0.03709300654865322,0.08201008903097917,0.1142792310883836,0.1295040629857489,-0.4338760337177626,-0.6665021282439562,-0.44800444287788743,4.2690571969845,0.6388176173153044,1.096108878002472,2.4856652578815583,7.174353266331615,14.957220492170313,5.656854261369535,0.0388,0.2039,0.3061,0.00015,0.0
mkt,50,block20_broker,stressed,0.75,stressed_0.75,1.1735749475043422,2.6163616454101675,1.5647665966724562,0.0641851228628566,0.06412152754045362,-0.05098462289977332,-0.019773595926722176,0.02996256018830179,0.09818129688706101,0.14788505823729173,0.19426163888210726,-0.6118323939468697,-0.8470858488335582,-0.6172636546916221,4.736195076708787,0.27029078369744647,0.6069597890671057,2.0918760811750743,10.39563635390403,31.438373983638524,9.024672139423718,0.1027,0.262,0.7931,0.01645,0.0
mkt,50,block20_broker,stressed,1.0,stressed_1.00,1.5647665966724562,2.6163616454101675,1.5647665966724562,0.06021683286577084,0.06074067375099849,-0.09088399312038357,-0.05061634720458398,0.014825426578539247,0.10605872023070245,0.17335950287282562,0.25904411741576094,-0.7488161679497268,-0.9403172158346236,-0.7421309186270779,4.31387327199422,0.09235977380582178,0.27292530197060877,1.444719384507639,12.429527025081823,54.422366226582156,13.70876560266622,0.1854,0.3382,0.96425,0.121,0.0002
mkt,50,block20_broker,stressed,1.25,stressed_1.25,1.9559582458405702,2.6163616454101675,1.5647665966724562,0.0516833882087695,0.05301079695724802,-0.1338739949554179,-0.08491914525008552,-0.0047618140828875055,0.10945623365719309,0.19495351242395023,0.3238340312624598,-0.8442136310603778,-0.9788002008336477,-0.8284449221814287,3.5247259282436074,0.027512306089285815,0.10876441589372728,0.8875151566569167,13.420057195537149,85.85691070274598,21.479519967328674,0.26795,0.40855,0.9959,0.31595,0.00295
mkt,50,block20_broker,stressed,1.5,stressed_1.50,2.3471498950086844,2.6163616454101675,1.5647665966724562,0.038556364207785965,0.0409670440583005,-0.17966911565946245,-0.12295188662406308,-0.02845171551527481,0.10799181098181282,0.21190694795422874,0.38862119744017554,-0.908934028607625,-0.9933194903038954,-0.8871361644734909,2.5748491213086098,0.0070750404844807675,0.037634442682502496,0.485970304915651,12.984157324378248,122.1045691378911,34.367447264153554,0.35075,0.47355,0.9996,0.538,0.01465
mkt,50,block20_broker,fixed,,fixed_1.0x,1.0,2.6163616454101675,1.5647665966724562,0.06444126362685354,0.06422923058951496,-0.034381253757811724,-0.007322277559047635,0.035250906265951565,0.09318157726357285,0.1352769262460495,0.16551992677958785,-0.5360873164452251,-0.7773002670553121,-0.5464466788698957,4.76477665980166,0.41700591132091447,0.8321601028307699,2.3776092721072057,9.27486516180758,23.853124776822956,7.585291564931805,0.0689,0.22485,0.60495,0.00335,0.0
mkt,50,block20_broker,fixed,,fixed_2.0x,2.0,2.6163616454101675,1.5647665966724562,0.050442326695055106,0.05186917902302001,-0.13902826954840564,-0.08901530356057731,-0.007227222074936146,0.10952027800624275,0.19703643189473052,0.33112888105364713,-0.852857169904533,-0.9813437178648015,-0.8362549859879748,3.42219950566549,0.023698581666642796,0.09722479689003793,0.8341545172447926,13.439437724749743,89.67765428126354,22.62795988693013,0.27755,0.41525,0.99725,0.3421,0.00395
mkt,50,block20_letf,full,0.25,full_0.25,0.6540904113525419,2.6163616454101675,1.5647665966724562,0.04680293385168155,0.046516993840090795,-0.01736302277934888,0.0004326022956376749,0.028104841173891115,0.0651922065069388,0.09156253065273105,0.10827140185271672,-0.38290474204730657,-0.6071647572360361,-0.3978578112660223,3.1377856967669278,0.6453979549709101,1.0108713924376433,1.9995630589309474,4.849528393537348,8.93748838888291,3.813241265622279,0.0481,0.29685,0.18465,0.0,0.0
mkt,50,block20_letf,full,0.5,full_0.50,1.3081808227050837,2.6163616454101675,1.5647665966724562,0.05470399366930212,0.054824819184735904,-0.07191313278608473,-0.037787293615389156,0.01691016597141487,0.09247416384591167,0.14772921552291843,0.21655270739143875,-0.6757327691643059,-0.8980498734262274,-0.675978912917688,3.786733677400177,0.15478030150538696,0.3817483705914548,1.520774157989866,9.12597717292891,31.3318436929366,8.468181992834916,0.16355,0.343,0.89535,0.04825,0.0
mkt,50,block20_letf,full,0.75,full_0.75,1.9622712340576256,2.6163616454101675,1.5647665966724562,0.04509316879012293,0.046430171796558645,-0.13989199517373588,-0.09107459085865686,-0.011213678843130959,0.10269915468596769,0.18797629260378054,0.32487974576679424,-0.8508733989910574,-0.9808532549076681,-0.8342679566928178,3.0121404967333425,0.023111321505003717,0.09187688428009293,0.7543297653096481,11.519298818587865,74.16420538555953,18.57308331946234,0.29445,0.4378,0.99675,0.337,0.00395
mkt,50,block20_letf,full,1.0,full_1.00,2.6163616454101675,2.6163616454101675,1.5647665966724562,0.022786957326745738,0.026007198615138553,-0.21545560003723427,-0.15386458393424468,-0.05106110272651995,0.09966719982300187,0.21569781235441213,0.43320973562174436,-0.9411933235260468,-0.9973665851349925,-0.9175430344494317,1.7564246825434353,0.0023197339071299753,0.01534605830025805,0.26974675075340626,10.75305327784831,132.0203527395955,43.114569120964305,0.41905,0.5314,0.99995,0.6774,0.03595
mkt,50,block20_letf,full,1.25,full_1.25,3.2704520567627093,2.6163616454101675,1.5647665966724562,-0.011610199421676903,-0.006089634083214343,-0.2967607474501327,-0.22389740615824663,-0.10159183375862482,0.08281638520304002,0.23039891027064804,0.5415350000899266,-0.9808050167038183,-0.9997386985745467,-0.9599861569547499,0.7468036192049133,0.0001505142455072011,0.0017700209213953237,0.06868189807142228,7.309212240953826,178.29881046809524,99.46484352564877,0.5332,0.62325,1.0,0.8796,0.1157
mkt,50,block20_letf,full,1.5,full_1.50,3.924542468115251,2.6163616454101675,1.5647665966724562,-0.05814616188380051,-0.04924375946987558,-0.37932100036736566,-0.2999055616574681,-0.16170375548803442,0.05327013498349059,0.23054846646615457,0.6498591926652639,-0.9950039248755274,-0.9999824551619567,-0.9810652970555751,0.22365974041533526,6.632494215555134e-06,0.0001345601471097883,0.012160124359720905,3.660110989263248,178.8414579924313,213.27440037295716,0.63845,0.7063,1.0,0.9622,0.2355
mkt,50,block20_letf,stressed,0.25,stressed_0.25,0.39119164916811405,2.6163616454101675,1.5647665966724562,0.03849756276528127,0.03823138586282054,-0.0001553833472987331,0.010806271607990848,0.02731247386616098,0.049307984116086834,0.06477505034427841,0.06476499233805061,-0.2301603007407625,-0.3876933258585525,-0.24279360801764632,2.571206994574587,0.996122650987452,1.3082724517816842,1.9613903597033298,3.330998485163616,4.8022709395715655,2.747424784169836,0.01015,0.34555,0.0055,0.0,0.0
mkt,50,block20_letf,stressed,0.5,stressed_0.50,0.7823832983362281,2.6163616454101675,1.5647665966724562,0.05017610885595991,0.04989158594829754,-0.026663921058595948,-0.005414187269720904,0.02769983399063236,0.07221179027134189,0.10418975242759657,0.1295040629857489,-0.44960377658495326,-0.6885292139783074,-0.46356205854322136,3.4005827726088595,0.508827472305331,0.873084947406129,1.9799633869995663,5.714976683877028,11.914966002340417,4.506155927114134,0.0674,0.29275,0.35195,0.00035,0.0
mkt,50,block20_letf,stressed,0.75,stressed_0.75,1.1735749475043422,2.6163616454101675,1.5647665966724562,0.05511460729959916,0.05505149075150608,-0.05907700834525661,-0.028131377205472423,0.02118253871780207,0.08882188345198916,0.13810378356531638,0.19426163888210726,-0.6252623007872176,-0.8613868012108626,-0.6294649045530971,3.823762323999243,0.21819863013885807,0.4899920392685582,1.6888244409460649,8.393073502790706,25.38321825801829,7.28635421533183,0.13615,0.32395,0.8153,0.02015,0.0
mkt,50,block20_letf,stressed,1.0,stressed_1.00,1.5647665966724562,2.6163616454101675,1.5647665966724562,0.052454734567112915,0.05297486082130706,-0.09754406290117426,-0.05757006510515209,0.007394315773118221,0.09796268619525661,0.16477248392834412,0.25904411741576094,-0.757103997889325,-0.9454453867039249,-0.750052525486017,3.589927335664279,0.07685115676906007,0.22710509267058823,1.2022295563952436,10.344024164307402,45.29263720675499,11.40894306329845,0.21635,0.38045,0.96795,0.13645,0.00025
mkt,50,block20_letf,stressed,1.25,stressed_1.25,1.9559582458405702,2.6163616454101675,1.5647665966724562,0.04524962961601864,0.04656896604013273,-0.1391769025725278,-0.09052029050560889,-0.010852009060893286,0.10267030022089302,0.18764662037943886,0.32383401616537755,-0.8496802647698716,-0.9805356906714396,-0.8331695846455652,3.023434460921805,0.023596512586087956,0.09328793135651402,0.761257940440832,11.511765440023453,73.65138788732692,18.426191278390547,0.2936,0.4372,0.99665,0.33295,0.0038
mkt,50,block20_letf,stressed,1.5,stressed_1.50,2.3471498950086844,2.6163616454101675,1.5647665966724562,0.03345470042665433,0.035853775485924715,-0.18370244658808785,-0.12726307183446534,-0.033225486079341005,0.10255060211484163,0.20595728450592785,0.38862119744017554,-0.9119270944386997,-0.9938095299413632,-0.8897610870498703,2.2765968088587236,0.006254818884989077,0.033272377846796826,0.4296648506194291,11.480565311062062,107.96877212531649,30.389526423615195,0.3686,0.49355,0.9996,0.54995,0.01615
mkt,50,block20_letf,fixed,,fixed_1.0x,1.0,2.6163616454101675,1.5647665966724562,0.05480109995959004,0.05459097530111028,-0.0431298041034995,-0.0163149460017911,0.025874062466295533,0.08328207346894034,0.12499767738278025,0.16551992677958785,-0.5514318464482476,-0.7957440413729266,-0.5605868973017383,3.7954594207017296,0.33214344871485507,0.662829487037577,1.8938746900600556,7.388204516322847,19.001620745571923,6.042380122241017,0.1007,0.2978,0.6418,0.0051,0.0
mkt,50,block20_letf,fixed,,fixed_2.0x,2.0,2.6163616454101675,1.5647665966724562,0.044158598813527905,0.04557702459639828,-0.14418272940753696,-0.09446806040818022,-0.013167044951485046,0.10288452892640404,0.1898796948559335,0.3311288659565648,-0.8581682164841202,-0.9827414943460169,-0.8406918493801441,2.9455183519826678,0.020395117812218266,0.08367473401860057,0.7179448865684466,11.567809125160059,77.19272371685183,19.4777580252181,0.30265,0.4444,0.9976,0.3577,0.0047
mkt,200,block20,full,0.25,full_0.25,0.6540904113525419,2.6163616454101675,4.4755769933956584e-05,0.016043059991667885,0.015302182970467357,-0.05550036743724855,-0.03376342968788052,-0.004332460757254464,0.035223004152007076,0.06249919774660621,0.10357474105833629,-0.4941870781039586,-0.7616051940268371,-0.507599890113445,1.488685112680236,0.23990805782327412,0.423727620458414,0.8971368875222929,2.376007745619505,4.552136442969697,1.855715417837529,0.29675,0.71155,0.48645,0.00185,0.0
mkt,200,block20,full,0.5,full_0.50,1.3081808227050837,2.6163616454101675,4.4755769933956584e-05,-0.010513959613094315,-0.011235675124417133,-0.14682040847371075,-0.10634715527854299,-0.05040963434352905,0.027742504369069942,0.08310709446818355,0.2071112940469311,-0.8204021910852519,-0.9729263114043138,-0.7995476791714946,0.7677888468938687,0.018880414150058197,0.06014798439296342,0.27441477617152144,1.9820196421099237,7.358427844010985,1.9173428347488137,0.5717,0.77485,0.981,0.2699,0.00345
mkt,200,block20,full,0.75,full_0.75,1.9622712340576256,2.6163616454101675,4.4755769933956584e-05,-0.047139642086251765,-0.04703700139778765,-0.24074596711711693,-0.18369306239970296,-0.1051266080667018,0.009427524556807398,0.09337361331633715,0.31065699586741496,-0.9485148534022554,-0.9977744786994434,-0.9187298434778084,0.29904152084799496,0.0010225339080668376,0.006256582886950472,0.06223574770493391,1.2643827668904,9.315683361272121,2.3580489424351416,0.7124,0.82775,0.99975,0.69295,0.0724
mkt,200,block20,full,1.0,full_1.00,2.6163616454101675,2.6163616454101675,4.4755769933956584e-05,-0.09301540959180538,-0.09130116926090284,-0.33351576506708575,-0.2643289063717117,-0.1670412780472837,-0.019628125395418,0.09224778714030676,0.4142071588757259,-0.9883811487586611,-0.999864155364907,-0.9669654118345937,0.0870959002502145,3.933211759227155e-05,0.00046461406862007145,0.01036542311301292,0.6092157730271588,9.078818635913393,3.3371029605227522,0.8048,0.87205,1.0,0.9052,0.247
mkt,200,block20,full,1.25,full_1.25,3.2704520567627093,2.6163616454101675,4.4755769933956584e-05,-0.14690188058047832,-0.14304521710408005,-0.4240843652750368,-0.34657961654762387,-0.23484580387125895,-0.058557863469078486,0.07945423315706808,0.5177548006712885,-0.9979393657065949,-0.9999940968802132,-0.9866241752888952,0.01883539050828708,1.0208737265454882e-06,2.397825513115401e-05,0.0012408637925451558,0.22122836988039854,6.7624838056164895,5.163285864490836,0.8654,0.90845,1.0,0.97455,0.4359
mkt,200,block20,full,1.5,full_1.50,3.924542468115251,2.6163616454101675,4.4755769933956584e-05,-0.20801171883877884,-0.20118254349124282,-0.5114348209435894,-0.42892082045680496,-0.30668330986703396,-0.10647835487848578,0.05608714966447674,0.6213048429029409,-0.9997230836341,-0.9999998286840848,-0.9946204087707063,0.0029374392518345736,1.6713331543586853e-08,8.268149184795317e-07,0.00010550945515674832,0.05992763665126395,3.9128568720844905,8.134293593730222,0.90835,0.9355,1.0,0.99425,0.6042
