series,X,financing,f,f_kelly_analytic,cagr_median,cagr_p5,cagr_p25,mean_log_growth,mdd_median,p_dd_50,p_dd_90,p_loss,tw_median
scv,0,letf,1.9,2.4758832586690724,0.18106142028544792,-0.0011739300717255872,0.10311994373124733,0.16639789855033368,-0.8347554324464931,0.9998,0.247,0.0514,64.0932235971083
scv,0,letf,2.0,2.4758832586690724,0.18407334735725245,-0.007760072100998072,0.10153908660795669,0.1687599810897292,-0.8538514883943624,1.0,0.3086,0.0572,68.30698868994492
scv,0,letf,2.1,2.4758832586690724,0.1865299034318968,-0.01473289783396942,0.09975518403043565,0.1706710187881827,-0.8710400160864873,1.0,0.3694,0.0646,71.93947443312258
scv,0,letf,2.2,2.4758832586690724,0.18828083595808032,-0.02210233055760751,0.09721891561295343,0.17212076170860233,-0.8865796825391705,1.0,0.4376,0.0716,74.64097960122889
scv,0,letf,2.3,2.4758832586690724,0.1894789467524577,-0.029995925365994096,0.09426225963885831,0.17311553170900398,-0.9007327331538294,1.0,0.5034,0.0794,76.54538183236379
scv,0,letf,2.4,2.4758832586690724,0.1901992322106566,-0.03840154100493248,0.09095429709688296,0.17364609645203924,-0.9130796335679228,1.0,0.565,0.0876,77.71265072654529
scv,0,letf,2.5,2.4758832586690724,0.1900595523475408,-0.04714510041437437,0.08679550049104856,0.17371161683622663,-0.9245413352283498,1.0,0.625,0.098,77.48495275388963
scv,0,letf,2.6,2.4758832586690724,0.1896889522029369,-0.05627167868744441,0.08201583384247307,0.17331368722267798,-0.9338971844561248,1.0,0.6756,0.1058,76.88395605479235
scv,0,letf,2.7,2.4758832586690724,0.18849633453096326,-0.06589374198055938,0.07698563017924342,0.17244577131204786,-0.9428047010337068,1.0,0.7288,0.1146,74.98013416915099
scv,0,letf,2.8,2.4758832586690724,0.1869463431559777,-0.0756554628283708,0.07177562715782121,0.17110877246665163,-0.9509872733541442,1.0,0.7738,0.1248,72.57335171572214
scv,0,letf,2.9,2.4758832586690724,0.18537720397756052,-0.08568441023747686,0.0657822246828369,0.1692952841187078,-0.95808526146765,1.0,0.813,0.1374,70.21261076922151
scv,0,letf,3.0,2.4758832586690724,0.1824357633882756,-0.09573738007156984,0.059135284297417545,0.16700456888504153,-0.9641536702753764,1.0,0.8454,0.1502,65.98430636561122
scv,0,letf,3.1,2.4758832586690724,0.17909675176008177,-0.10733587698694971,0.052232696444934446,0.16423553613384811,-0.9694438339872062,1.0,0.878,0.1636,61.48032941370001
scv,0,letf,3.2,2.4758832586690724,0.17538844458103497,-0.11846669982528998,0.04497244864348365,0.16098167215286277,-0.9740885800860304,1.0,0.9,0.1778,56.82450214141748
scv,0,letf,3.3,2.4758832586690724,0.1712099254148871,-0.13007664022077658,0.03690726200509753,0.15724111244266592,-0.9781958987439894,1.0,0.9168,0.1916,51.983869976572464
scv,0,letf,3.4,2.4758832586690724,0.166359725075917,-0.14187019798767198,0.02832080071388915,0.15300860153378731,-0.9816747050259353,1.0,0.9342,0.207,46.86116319691075
scv,0,letf,3.5,2.4758832586690724,0.16059944614491473,-0.15398558220692254,0.018909530146444475,0.1482784380829324,-0.9847820804399656,1.0,0.9492,0.2198,41.40561024067496
scv,0,letf,3.6,2.4758832586690724,0.154433157017827,-0.16657194898332922,0.009593308065473538,0.14305357876598945,-0.9873526826304277,1.0,0.9614,0.2336,36.2426442117367
scv,0,letf,3.7,2.4758832586690724,0.14749802514784538,-0.17979774889267935,-0.00011570096182134115,0.1373207007047424,-0.989574633923203,1.0,0.9696,0.2502,31.174476118393912
scv,0,letf,3.8,2.4758832586690724,0.1403001874897416,-0.19288261791490016,-0.01008024885149672,0.13108148791366558,-0.9914014496689864,1.0,0.9768,0.2644,26.636782459311487
scv,0,letf,3.9,2.4758832586690724,0.13261820441198768,-0.20566302403382147,-0.020901096459921192,0.12432603375527741,-0.9929920601913874,1.0,0.9822,0.2782,22.495210347932236
scv,0,letf,4.0,2.4758832586690724,0.12463054383556271,-0.21994274541015735,-0.03184885681831989,0.11704707054808167,-0.9943350395902792,1.0,0.986,0.2934,18.847270785070286
scv,20,broker,0.1,2.036687709736198,0.042221074623307486,0.03288489619490205,0.03840631042522008,0.04133551271247409,-0.054170355523852465,0.0,0.0,0.0,2.8118766695541986
scv,20,broker,0.2,2.036687709736198,0.05222884075256384,0.034190370886061396,0.04460669013652585,0.050833063117720644,-0.1203899754204969,0.0,0.0,0.0,3.5707137221184917
scv,20,broker,0.3,2.036687709736198,0.06185894410152715,0.03436025730058097,0.0504637159136741,0.05992009186365084,-0.18891031823474863,0.0,0.0,0.0,4.4840531632836775
scv,20,broker,0.4,2.036687709736198,0.07104325335341666,0.034369105103262666,0.05594088857930246,0.06859488898200607,-0.2560148390130368,0.0064,0.0,0.0008,5.561286439755742
scv,20,broker,0.5,2.036687709736198,0.07999224723642906,0.033824285180851434,0.06092175664096888,0.07685683658555616,-0.32008344737627475,0.0434,0.0,0.0018,6.847246317129995
scv,20,broker,0.6,2.036687709736198,0.08838202359527747,0.032806617540396966,0.06550547132371293,0.08470538000242397,-0.38120459212346164,0.1442,0.0,0.0032,8.308717711800082
scv,20,broker,0.7,2.036687709736198,0.0964809999699725,0.031364642073607965,0.06961377966701576,0.09213882317723193,-0.4373348076614087,0.2934,0.0,0.005,10.000639888769001
scv,20,broker,0.8,2.036687709736198,0.1042468618370499,0.02939904244222621,0.07324147607112796,0.09915680016750811,-0.4904702338515863,0.469,0.0,0.0078,11.930381908794052
scv,20,broker,0.9,2.036687709736198,0.11159087433626491,0.026903847944468116,0.07636771550767829,0.10575778059506687,-0.539355197694803,0.6276,0.0016,0.012,14.08070242200428
scv,20,broker,1.0,2.036687709736198,0.11850475605766897,0.024070366392085065,0.07913576116511972,0.11194003286027777,-0.58421270366188,0.7668,0.0046,0.0168,16.441668140593997
scv,20,broker,1.1,2.036687709736198,0.12315654412479426,0.01929214620305965,0.07983889835517077,0.116112273928265,-0.6287581810737789,0.8622,0.011,0.022,18.239263713899113
scv,20,broker,1.2,2.036687709736198,0.12742009099208662,0.013990627524409239,0.07981603256640246,0.11986278378011761,-0.6683567567380778,0.9214,0.0254,0.03,20.051383759663306
scv,20,broker,1.3,2.036687709736198,0.13118948201458513,0.008296520333341306,0.07964865892587819,0.12318969828888195,-0.7045078042255382,0.9566,0.0482,0.04,21.79638273320014
scv,20,broker,1.4,2.036687709736198,0.13452914934142024,0.002240342728631961,0.07886742540072317,0.12609414221397353,-0.7382504769842548,0.9792,0.0784,0.0474,23.463441074102285
scv,20,broker,1.5,2.036687709736198,0.13754610738497386,-0.004298932847942196,0.0776475881385098,0.1285720027291262,-0.76822029263152,0.9904,0.1152,0.0552,25.074092226254024
scv,20,broker,1.6,2.036687709736198,0.13991489517958644,-0.011777433525447866,0.07609181245782015,0.13061780270287077,-0.7957329095177916,0.995,0.166,0.0644,26.412573641557856
scv,20,broker,1.7,2.036687709736198,0.14165921500360423,-0.019222843410176098,0.07394944153379496,0.1322393578079107,-0.8205772990903991,0.9978,0.218,0.0728,27.44177643166428
scv,20,broker,1.8,2.036687709736198,0.14294085778508447,-0.02719069343528076,0.07117515441845967,0.1334282891215359,-0.8427999565523409,0.999,0.2814,0.0816,28.222416953075157
scv,20,broker,1.9,2.036687709736198,0.14383357292001442,-0.03560269685384237,0.06781450443470616,0.13418612181771972,-0.8622596062466552,0.9994,0.3482,0.0952,28.778691337034488
scv,20,broker,2.0,2.036687709736198,0.14458437423445736,-0.04430038582749572,0.0642921902215946,0.13450700458330928,-0.8802114615292814,0.9996,0.4166,0.1086,29.25467776997505
scv,20,broker,2.1,2.036687709736198,0.14450492233059342,-0.0534245058124382,0.06004402091828481,0.13439150997607724,-0.8963038566411433,0.9998,0.485,0.1198,29.203963863166493
scv,20,broker,2.2,2.036687709736198,0.14394884383877604,-0.06298136738586517,0.05545563583108476,0.13383599341939453,-0.910603143303674,1.0,0.5468,0.1308,28.85128119139121
scv,20,broker,2.3,2.036687709736198,0.14286821279774065,-0.07286007496833531,0.05043475586420465,0.13283997000676226,-0.9230953526517138,1.0,0.6054,0.1424,28.17758971119728
scv,20,broker,2.4,2.036687709736198,0.14121888501176139,-0.0829521465209966,0.045016927087878966,0.13139634952812218,-0.9340585605272437,1.0,0.6638,0.1564,27.17842009105006
scv,20,broker,2.5,2.036687709736198,0.13912391877665908,-0.09347570781541216,0.03917759429486517,0.12950737514505475,-0.9435234336758618,1.0,0.7108,0.169,25.958182400974582
scv,20,broker,2.6,2.036687709736198,0.13675403628339544,-0.10404950857697083,0.03244263135865316,0.12716467605396434,-0.9519401236920244,1.0,0.7572,0.187,24.641253546231493
scv,20,broker,2.7,2.036687709736198,0.1336375286059872,-0.11547118485152906,0.025628678531435856,0.12437391988563565,-0.9593995883621856,1.0,0.8024,0.1992,23.006754904509247
scv,20,broker,2.8,2.036687709736198,0.13016481993929918,-0.1268978411080659,0.018523393228942087,0.12112650631697502,-0.9663067428132077,1.0,0.8328,0.2116,21.30810175614063
scv,20,broker,2.9,2.036687709736198,0.12634169290479458,-0.1386513654829449,0.011065383748414592,0.11741933738779566,-0.9718550164808396,1.0,0.8626,0.2256,19.577477312587042
scv,20,broker,3.0,2.036687709736198,0.12238535032236886,-0.15066308644448165,0.0031658121083198987,0.11325160576198778,-0.9765199712057007,1.0,0.8898,0.2432,17.92881890412467
scv,20,broker,3.1,2.036687709736198,0.11780111687318473,-0.16280891530758046,-0.005140812556712782,0.10861738431197718,-0.9805293819457251,1.0,0.9144,0.2604,16.18505904623268
scv,20,broker,3.2,2.036687709736198,0.11247639296633138,-0.1749641930616447,-0.014130414935246,0.10351405114173996,-0.9839596063556766,1.0,0.9316,0.2766,14.363875074412697
scv,20,broker,3.3,2.036687709736198,0.10653512981643931,-0.18811742140066018,-0.02326376231025043,0.09793771745861407,-0.9868684260617975,1.0,0.946,0.2914,12.56408472081293
scv,20,broker,3.4,2.036687709736198,0.09964436311420843,-0.2008813630909525,-0.033416050241344836,0.09188133175255629,-0.9891866756597321,1.0,0.9578,0.3112,10.747521437592525
scv,20,broker,3.5,2.036687709736198,0.09290104218008777,-0.21402854989203784,-0.04343730546079169,0.08534388888740865,-0.9912432924723922,1.0,0.967,0.3286,9.215547925682452
scv,20,broker,3.6,2.036687709736198,0.08543256737196758,-0.22688653482346577,-0.05307710117624845,0.07832184832405387,-0.9929438417496731,1.0,0.9744,0.3468,7.763750637650364
scv,20,broker,3.7,2.036687709736198,0.07680991150047523,-0.24020548101890032,-0.06385950405524915,0.07080289522161627,-0.9943429259037324,1.0,0.9784,0.363,6.360285768861036
scv,20,broker,3.8,2.036687709736198,0.06774760854008566,-0.25393238457435996,-0.07483521649329225,0.06279102194151719,-0.9954338152255857,1.0,0.9844,0.3786,5.148909021845448
scv,20,broker,3.9,2.036687709736198,0.05865824725986146,-0.2676375948145934,-0.08689739120023263,0.05427487132355613,-0.9963891870600882,1.0,0.9888,0.394,4.158112604675602
scv,20,broker,4.0,2.036687709736198,0.049652619228735984,-0.2815050251055538,-0.09889763021290285,0.0452523518373963,-0.9971741583000093,1.0,0.9916,0.4138,3.3584830940902872
scv,20,letf,0.1,2.0755578907372003,0.032791641734721266,0.02353928266310462,0.029011320821103692,0.032246876626997885,-0.05914737008020249,0.0,0.0,0.0,2.2403602805601457
scv,20,letf,0.2,2.0755578907372003,0.04270871561947853,0.024832883557469012,0.03515529817074858,0.04174435677386134,-0.12935169880117742,0.0,0.0,0.0,2.844952972759705
scv,20,letf,0.3,2.0755578907372003,0.052251867825953036,0.025000809184216453,0.040959257876097444,0.050831494754618775,-0.19992583793199148,0.0004,0.0,0.0008,3.572667908280638
scv,20,letf,0.4,2.0755578907372003,0.06135332448621822,0.025009497474311505,0.046387040763359866,0.05950647491379555,-0.26819000451707486,0.0104,0.0,0.0024,4.430978388617307
scv,20,letf,0.5,2.0755578907372003,0.07022144742357239,0.0244694298219732,0.05132274774191964,0.06776858699528661,-0.3330737897482638,0.0624,0.0,0.0042,5.4555841028674035
scv,20,letf,0.6,2.0755578907372003,0.07853547005667472,0.02346083621107069,0.055865002963491506,0.0756172780460913,-0.39384346024713707,0.1794,0.0,0.0072,6.620043033462353
scv,20,letf,0.7,2.0755578907372003,0.08656134818932626,0.02203177574790167,0.05993628673476936,0.08305082630759224,-0.44987162852555196,0.333,0.0,0.011,7.968128427987796
scv,20,letf,0.8,2.0755578907372003,0.09425702934567559,0.020083852818356774,0.06353092783230968,0.09006892697017226,-0.5022071626278692,0.5056,0.0004,0.0158,9.505689673683964
scv,20,letf,0.9,2.0755578907372003,0.10153462488488152,0.017610944009209317,0.06662896804602625,0.0966699664510028,-0.5507504661894729,0.6656,0.0024,0.0196,11.218991698560792
scv,20,letf,1.0,2.0755578907372003,0.10838602600297931,0.01480265531829458,0.06937189759695606,0.10285228565171937,-0.5955962453885933,0.7862,0.0068,0.025,13.10014323622488
scv,20,letf,1.1,2.0755578907372003,0.11315176062167398,0.010201329154097652,0.07021404980703005,0.10718473581772603,-0.638109734850177,0.8778,0.0148,0.0338,14.58342255189406
scv,20,letf,1.2,2.0755578907372003,0.1175707857231062,0.005163580495109678,0.0703961185359096,0.11110457681492099,-0.6775808263192771,0.9284,0.0308,0.0424,16.10186147418684
scv,20,letf,1.3,2.0755578907372003,0.12159481243397674,-0.0003353894568945025,0.07042952088696952,0.11460417218238918,-0.71349744092073,0.9634,0.0564,0.0506,17.61569857899725
scv,20,letf,1.4,2.0755578907372003,0.12507610434237715,-0.006141014605664179,0.06982931704877637,0.11767805990271059,-0.7456137685783857,0.9814,0.0884,0.0586,19.034769083350554
scv,20,letf,1.5,2.0755578907372003,0.12822041463372558,-0.012675209613759602,0.06878713107574513,0.1203228821258506,-0.7752069942490523,0.9914,0.1286,0.0674,20.41030867531658
scv,20,letf,1.6,2.0755578907372003,0.13075182262234197,-0.019662732784769956,0.0673491479924972,0.12254345982305648,-0.8014880652938583,0.9956,0.1792,0.0762,21.586523366711436
scv,20,letf,1.7,2.0755578907372003,0.13262197602096193,-0.026907058865745473,0.06532987728086542,0.12433428038471352,-0.8255347140067647,0.9978,0.2314,0.0852,22.49700068463553
scv,20,letf,1.8,2.0755578907372003,0.13406182557473545,-0.03460037427139903,0.06289217079876491,0.1256944577957817,-0.847035886975862,0.999,0.2984,0.0986,23.22300155492473
scv,20,letf,1.9,2.0755578907372003,0.13529081599182635,-0.04290225988158444,0.05965759198689713,0.12662082296113739,-0.8666159201888093,0.9994,0.3664,0.1098,23.860422572586238
scv,20,letf,2.0,2.0755578907372003,0.13608201513942764,-0.05121263725408837,0.05651049126144164,0.1271091239259382,-0.8843446341834902,0.9996,0.434,0.1208,24.279635010483553
scv,20,letf,2.1,2.0755578907372003,0.13626548730547805,-0.060294202817406425,0.052332877259049726,0.12716459523173881,-0.9000240501055901,0.9998,0.5004,0.1312,24.377868716034236
scv,20,letf,2.2,2.0755578907372003,0.1358643916518779,-0.0696055803067415,0.04796235821743072,0.12677652925794475,-0.913513060740107,1.0,0.562,0.1422,24.163630527961885
scv,20,letf,2.3,2.0755578907372003,0.13493551261095105,-0.0792312579460383,0.043232530844874884,0.12595086215923812,-0.9256030018556917,1.0,0.618,0.155,23.674484941337006
scv,20,letf,2.4,2.0755578907372003,0.13362818893124628,-0.089206020445236,0.03794648471633061,0.12467793065942662,-0.936167208595072,1.0,0.672,0.1678,23.002017079752967
scv,20,letf,2.5,2.0755578907372003,0.13165551447916157,-0.09945516003635965,0.03229928893607592,0.12295653287200838,-0.9453906753180603,1.0,0.7208,0.184,22.021973001430432
scv,20,letf,2.6,2.0755578907372003,0.1294041121767494,-0.11013562577986204,0.025831852664119137,0.12078787621501824,-0.9537218653465773,1.0,0.7648,0.1976,20.95243029397794
scv,20,letf,2.7,2.0755578907372003,0.126677207940181,-0.12107934494877949,0.019107883146792126,0.11816506489043023,-0.9612259592176109,1.0,0.8072,0.2076,19.723672184565146
scv,20,letf,2.8,2.0755578907372003,0.12351733338584692,-0.132270909171846,0.012404053744279775,0.11508863931318607,-0.967640435909434,1.0,0.8392,0.222,18.386305859949765
scv,20,letf,2.9,2.0755578907372003,0.11995393949302735,-0.14383078216065764,0.005365182574647187,0.11155085666821321,-0.9728237469572905,1.0,0.866,0.238,16.982602989370008
scv,20,letf,3.0,2.0755578907372003,0.11596878520055764,-0.1556302872654322,-0.0023913243110150473,0.10755066999580752,-0.977370367036942,1.0,0.8952,0.254,15.534664010908177
scv,20,letf,3.1,2.0755578907372003,0.1116920195018436,-0.167629039958348,-0.01043545549207786,0.10308665148478756,-0.9812000192494776,1.0,0.9168,0.271,14.112786477325834
scv,20,letf,3.2,2.0755578907372003,0.10636754748215027,-0.17963494921761547,-0.019473057457879,0.0981519651158754,-0.9845233667347082,1.0,0.9336,0.2844,12.516583658176392
scv,20,letf,3.3,2.0755578907372003,0.10076371481105861,-0.19235304444858084,-0.02849038531507883,0.0927444848937282,-0.9872375949482624,1.0,0.9474,0.3026,11.024344933585152
scv,20,letf,3.4,2.0755578907372003,0.09404760599841222,-0.20476345735504398,-0.038036571818038295,0.08685862130032802,-0.9895107103559451,1.0,0.9592,0.3202,9.460317291865804
scv,20,letf,3.5,2.0755578907372003,0.08755959525467316,-0.21751892401868136,-0.047934290908203614,0.08048840734600912,-0.9915472069577056,1.0,0.9676,0.3382,8.153205492202211
scv,20,letf,3.6,2.0755578907372003,0.08035934490082308,-0.2302860164132565,-0.057627130818003136,0.07363650789631233,-0.9931755907002533,1.0,0.9744,0.3546,6.905670206592699
scv,20,letf,3.7,2.0755578907372003,0.07204445221898315,-0.2433874088780395,-0.06799156908335291,0.06628933288682547,-0.9945029524865487,1.0,0.9792,0.3708,5.69272025748214
scv,20,letf,3.8,2.0755578907372003,0.06338037369548377,-0.25677141630967193,-0.07883391639871076,0.058448295006830096,-0.9955552395118721,1.0,0.9848,0.387,4.647472738404083
scv,20,letf,3.9,2.0755578907372003,0.05444573939787034,-0.2702625428412615,-0.09080633765040705,0.05010322911418567,-0.9965006524090934,1.0,0.989,0.4014,3.7636222995032504
scv,20,letf,4.0,2.0755578907372003,0.04575720069766054,-0.2843641909139203,-0.10242592068652667,0.04124659491369496,-0.9972592003495914,1.0,0.9918,0.4206,3.0603550575474294
scv,100,broker,0.1,1.000019233789488,0.03719771650860393,0.02711433480810569,0.03305680871675487,0.03638262578465394,-0.06388306957316525,0.0,0.0,0.0,2.4919469905325684
scv,100,broker,0.2,1.000019233789488,0.04199747041928126,0.02276721341243896,0.034113472069506046,0.04091611496527147,-0.14387232211489992,0.0,0.0,0.0,2.7968335232360846
scv,100,broker,0.3,1.000019233789488,0.046355261875726805,0.017588139572237028,0.034611010780405405,0.04507064388983467,-0.22651880402689506,0.0036,0.0,0.0042,3.1044101743603116
scv,100,broker,0.4,1.000019233789488,0.05034471236150195,0.012190742844908642,0.0345994417845204,0.04884406292790096,-0.3055028417457468,0.0476,0.0,0.0172,3.414258006409657
scv,100,broker,0.5,1.000019233789488,0.05396245156122603,0.006303977155980589,0.034352935813554364,0.052235352577574126,-0.3798970808749806,0.1696,0.0,0.0326,3.7207327308352633
scv,100,broker,0.6,1.000019233789488,0.05721897406734999,-5.242437133518496e-05,0.033653357161120334,0.05524355129404561,-0.4500349478648248,0.3484,0.0002,0.0502,4.019052968203502
scv,100,broker,0.7,1.000019233789488,0.06008231301105449,-0.006707040340721948,0.03247611193430372,0.05786655776294022,-0.5144000597415226,0.5412,0.002,0.0724,4.3002111009627715
scv,100,broker,0.8,1.000019233789488,0.06267838286694083,-0.01374583750990888,0.03092583142818317,0.0601036270298262,-0.5717730656017446,0.703,0.0068,0.0888,4.571367781199852
scv,100,broker,0.9,1.000019233789488,0.06480935932926701,-0.02105124243787964,0.02890741606864461,0.06195282899672374,-0.6228769084769782,0.8158,0.0206,0.1114,4.806141042137077
scv,100,broker,1.0,1.000019233789488,0.06656425969046065,-0.028863076210558652,0.026538121618335297,0.06341206263411477,-0.6705370279762889,0.8942,0.047,0.1312,5.008131079805725
scv,100,broker,1.1,1.000019233789488,0.06611453160542036,-0.0386064730132443,0.022158157249697608,0.06289017838993585,-0.7144159880499207,0.941,0.0808,0.1516,4.955603821950973
scv,100,broker,1.2,1.000019233789488,0.06524444697237719,-0.048518696611196614,0.01732197031850513,0.061974565468143374,-0.7536857673499984,0.9712,0.124,0.1776,4.855477949628333
scv,100,broker,1.3,1.000019233789488,0.06412433301615539,-0.05861959432671554,0.012236027481688116,0.06066297892667841,-0.7884007901759229,0.9856,0.1812,0.202,4.729436083479396
scv,100,broker,1.4,1.000019233789488,0.06234484757820136,-0.06941178307637899,0.0067576140042892585,0.058956204720973106,-0.8181671502431639,0.9936,0.2474,0.2276,4.53563315027543
scv,100,broker,1.5,1.000019233789488,0.06029114802908653,-0.08056164021036999,0.0009043333205226989,0.05684976913047737,-0.8454455207147651,0.998,0.3206,0.248,4.321439954553904
scv,100,broker,1.6,1.000019233789488,0.05781575442785869,-0.09205526862250664,-0.005478977581322264,0.0543379007752084,-0.8691887334664554,0.9992,0.3984,0.2674,4.076155845232025
scv,100,broker,1.7,1.000019233789488,0.05492280567475705,-0.10350414037869067,-0.012315506175027857,0.051428035665076664,-0.8899579780589661,0.9996,0.464,0.2884,3.8064234529117282
scv,100,broker,1.8,1.000019233789488,0.051334979340215914,-0.11532453012962245,-0.019527867805066074,0.04811146921712232,-0.9083478636344902,0.9996,0.5308,0.3116,3.4956494834953444
scv,100,broker,1.9,1.000019233789488,0.047726830729798775,-0.12771373859021246,-0.026942857021380495,0.044389424340214444,-0.9236690774134596,0.9998,0.5982,0.3312,3.2077589064472996
scv,100,broker,2.0,1.000019233789488,0.04345427212735897,-0.14008651851546505,-0.03456740605279929,0.04025572618597871,-0.9364430990391337,1.0,0.6616,0.354,2.896247641942049
scv,100,broker,2.1,1.000019233789488,0.038761654379649624,-0.15261378650966687,-0.04273104082232887,0.035710634725069745,-0.9478963670490037,1.0,0.7162,0.3734,2.5876058347583974
scv,100,broker,2.2,1.000019233789488,0.03369759178676235,-0.16550647727956655,-0.051572777138582104,0.03075018634152368,-0.9574683882880535,1.0,0.7592,0.3902,2.290011444594769
scv,100,broker,2.3,1.000019233789488,0.028209636089422507,-0.1783089510096524,-0.06057519143600448,0.025373621078336687,-0.9650441883867903,1.0,0.7992,0.4126,2.0046647514481757
scv,100,broker,2.4,1.000019233789488,0.022236099776853258,-0.1913732112155143,-0.06991652617253308,0.01957353617369,-0.971613167510478,1.0,0.8344,0.434,1.7329277583579192
scv,100,broker,2.5,1.000019233789488,0.016039200820250565,-0.20435422623445673,-0.07942164823980502,0.013351876130825302,-0.9771012420697702,1.0,0.8612,0.4558,1.4885456422581504
scv,100,broker,2.6,1.000019233789488,0.009642757097134358,-0.217500387639251,-0.0890964550243123,0.006700027354065875,-0.9816753889807319,1.0,0.89,0.4772,1.27114017906479
scv,100,broker,2.7,1.000019233789488,0.002705283122458546,-0.2310942849090458,-0.09895370615830992,-0.00037670627967156535,-0.9854433804635543,1.0,0.9128,0.4952,1.069874528690531
scv,100,broker,2.8,1.000019233789488,-0.004584330556681837,-0.24457374264176096,-0.1093584442511682,-0.007887147265066447,-0.9885085027718588,1.0,0.9316,0.5096,0.8914828168353764
scv,100,broker,2.9,1.000019233789488,-0.012208053587421941,-0.2580747689999002,-0.12013041789538809,-0.0158347186023472,-0.9909491568896688,1.0,0.9454,0.5262,0.7355942926494059
scv,100,broker,3.0,1.000019233789488,-0.02054264485981605,-0.2720471344400925,-0.13086354213236584,-0.024220452698242165,-0.9928661690554528,1.0,0.9592,0.5452,0.5951662604514985
scv,100,broker,3.1,1.000019233789488,-0.029123734822741165,-0.28622497761763294,-0.1419172371486287,-0.03305055300170468,-0.9944052234224696,1.0,0.9688,0.5624,0.4776361187983526
scv,100,broker,3.2,1.000019233789488,-0.03787607350115263,-0.3002939929559631,-0.1531584832146884,-0.042327944510055955,-0.995684570600873,1.0,0.976,0.5818,0.3808687825108563
scv,100,broker,3.3,1.000019233789488,-0.04698960049131268,-0.31438369470331956,-0.16488874590081667,-0.052056749040581336,-0.9966793694717331,1.0,0.9822,0.5996,0.3002209599163902
scv,100,broker,3.4,1.000019233789488,-0.05632073082324418,-0.3287312181214889,-0.17704751270374058,-0.062244287699125295,-0.9974777569799884,1.0,0.9856,0.6148,0.2347528617174906
scv,100,broker,3.5,1.000019233789488,-0.06594429596144208,-0.34272360169776267,-0.18936505249716257,-0.07289181495949776,-0.998126940934968,1.0,0.9888,0.6284,0.1816851833791795
scv,100,broker,3.6,1.000019233789488,-0.07600073933482798,-0.35714204009157036,-0.2014572161181976,-0.0840031199523731,-0.9986041180141507,1.0,0.9922,0.6416,0.13860873321113237
scv,100,broker,3.7,1.000019233789488,-0.08615831964194848,-0.37195473569530957,-0.2140753897984289,-0.0955907953710828,-0.9989893755077002,1.0,0.9944,0.6586,0.10514149879768336
scv,100,broker,3.8,1.000019233789488,-0.09648590259303014,-0.3863228672623139,-0.2269331344579471,-0.10765107675207973,-0.9992577448096339,1.0,0.9964,0.674,0.07913592699390815
scv,100,broker,3.9,1.000019233789488,-0.1078685243820604,-0.4005967178503224,-0.2395154511442578,-0.12019560833753502,-0.9994639971203134,1.0,0.9972,0.6906,0.05763968084701572
scv,100,broker,4.0,1.000019233789488,-0.11954741859866014,-0.41503839507288093,-0.2524723509534603,-0.13322668693515635,-0.9996128814074048,1.0,0.9978,0.7046,0.04146191133525419
scv,100,letf,0.1,1.000019233789488,0.027813512961079145,0.017820919167110538,0.023709924029894802,0.02729380056116425,-0.07055413886739659,0.0,0.0,0.0,1.9854460029030299
scv,100,letf,0.2,1.000019233789488,0.03256963103660293,0.013512450550725365,0.024756536240578497,0.03182704979856222,-0.15527579145183795,0.0002,0.0,0.0028,2.2283514923366923
scv,100,letf,0.3,1.000019233789488,0.036887932170695414,0.008379967154891699,0.02524942749239245,0.035981520351258164,-0.24023831630156295,0.0078,0.0,0.018,2.4734066919369644
scv,100,letf,0.4,1.000019233789488,0.04084116527959869,0.0030311980390280388,0.025237806346103675,0.03975495621844086,-0.3217072145297409,0.0712,0.0,0.038,2.720266831541525
scv,100,letf,0.5,1.000019233789488,0.04442632584334116,-0.0028028122420786614,0.024993514728949617,0.04314624684912787,-0.3979223036290042,0.2132,0.0,0.0616,2.964457669310633
scv,100,letf,0.6,1.000019233789488,0.04765343020867385,-0.009102030951178097,0.02430015527560242,0.04615443134025802,-0.4670899586277949,0.4,0.0006,0.0844,3.2021449738398386
scv,100,letf,0.7,1.000019233789488,0.050490646620529156,-0.015696683786413996,0.023133392622712634,0.0487773830322085,-0.5294833491754274,0.5886,0.002,0.108,3.42613766457501
scv,100,letf,0.8,1.000019233789488,0.05306338737848082,-0.022672257196094888,0.02159692139437669,0.05101441833858792,-0.5866657079448236,0.7372,0.011,0.1296,3.642192101440221
scv,100,letf,0.9,1.000019233789488,0.055174978339349035,-0.029912012481493548,0.019596444216226472,0.05286352359825992,-0.6373419242562739,0.8366,0.029,0.145,3.8292358797603088
scv,100,letf,1.0,1.000019233789488,0.05691375508064711,-0.03765336661880226,0.0172482936573497,0.05432267031672967,-0.6835188620049273,0.9064,0.0574,0.1642,3.990145897656801
scv,100,letf,1.1,1.000019233789488,0.05663934504739465,-0.04714125683067691,0.013076332291022175,0.05396058241941439,-0.7261267664376896,0.948,0.094,0.1874,3.9643270829830137
scv,100,letf,1.2,1.000019233789488,0.055968643481877134,-0.05680509080433753,0.008438670618256983,0.0532138654661308,-0.7634347541886413,0.9744,0.1392,0.2132,3.9018952886090053
scv,100,letf,1.3,1.000019233789488,0.0549651691931905,-0.06670402000431724,0.003632931445527565,0.0520745637040091,-0.7968136389770539,0.9878,0.2018,0.2356,3.810246127109459
